Sim	T1	k	Antigen_2016	MF_2016
117	0.00554651	0.0137222	6.53862	4.1964
117	0.00554651	0.0137222	6.51627	4.21031
117	0.00554651	0.0137222	6.83672	4.5812
117	0.00554651	0.0137222	6.7089	4.4548
117	0.00554651	0.0137222	6.67889	4.38343
118	0.00260557	0.0604438	7.05013	1.93519
118	0.00260557	0.0604438	7.00694	1.8291
118	0.00260557	0.0604438	7.33648	2.17528
118	0.00260557	0.0604438	7.05685	1.86317
118	0.00260557	0.0604438	7.08763	1.83664
119	0.00982263	0.0961165	21.2617	12.1891
119	0.00982263	0.0961165	20.8987	11.4649
119	0.00982263	0.0961165	21.1146	11.9017
119	0.00982263	0.0961165	20.9921	11.7533
119	0.00982263	0.0961165	21.2042	11.8872
120	0.00971786	0.0739816	19.6304	11.9425
120	0.00971786	0.0739816	19.3543	11.7021
120	0.00971786	0.0739816	19.6764	12.1472
120	0.00971786	0.0739816	19.5041	11.7298
120	0.00971786	0.0739816	19.9774	12.2523
121	0.00835021	0.0918934	18.4405	9.4856
121	0.00835021	0.0918934	19.0702	10.2788
121	0.00835021	0.0918934	17.6096	8.89989
121	0.00835021	0.0918934	18.6904	9.91571
121	0.00835021	0.0918934	19.5118	10.4519
122	0.00563882	0.0875341	13.8964	5.97959
122	0.00563882	0.0875341	12.4647	4.77862
122	0.00563882	0.0875341	13.8044	5.80511
122	0.00563882	0.0875341	13.9645	5.99405
122	0.00563882	0.0875341	13.834	5.97438
123	0.0037484	0.0114336	5.59855	3.33216
123	0.0037484	0.0114336	5.56999	3.35526
123	0.0037484	0.0114336	5.63028	3.34964
123	0.0037484	0.0114336	5.7567	3.48577
123	0.0037484	0.0114336	5.73192	3.36619
124	0.00177085	0.0428326	5.85347	1.67163
124	0.00177085	0.0428326	5.43776	1.38817
124	0.00177085	0.0428326	5.52976	1.39308
124	0.00177085	0.0428326	6.00727	1.69185
124	0.00177085	0.0428326	5.41558	1.39912
125	0.00441102	0.0874256	10.3453	3.41217
125	0.00441102	0.0874256	10.6097	3.45101
125	0.00441102	0.0874256	10.3289	3.31649
125	0.00441102	0.0874256	10.4147	3.18244
125	0.00441102	0.0874256	10.4753	3.23697
126	0.00230071	0.0407286	6.56902	2.20443
126	0.00230071	0.0407286	7.44638	3.05497
126	0.00230071	0.0407286	7.62264	3.07198
126	0.00230071	0.0407286	6.60454	2.30588
126	0.00230071	0.0407286	6.85505	2.37226
127	0.00381468	0.0187677	7.06748	4.2878
127	0.00381468	0.0187677	7.30712	4.5845
127	0.00381468	0.0187677	7.21448	4.28769
127	0.00381468	0.0187677	7.26567	4.53668
127	0.00381468	0.0187677	7.34587	4.44083
128	0.00395632	0.0757464	9.56126	3.1254
128	0.00395632	0.0757464	9.83434	3.36131
128	0.00395632	0.0757464	9.72243	3.28023
128	0.00395632	0.0757464	10.1247	3.49027
128	0.00395632	0.0757464	10.3056	3.65824
129	0.00598003	0.0862861	15.2404	7.12404
129	0.00598003	0.0862861	14.3491	6.4808
129	0.00598003	0.0862861	14.985	6.98487
129	0.00598003	0.0862861	13.961	6.09862
129	0.00598003	0.0862861	14.5728	6.53047
130	0.00292206	0.034727	8.32902	4.05086
130	0.00292206	0.034727	8.17343	4.04059
130	0.00292206	0.034727	8.15643	4.0551
130	0.00292206	0.034727	8.02148	3.88618
130	0.00292206	0.034727	7.94909	3.7778
131	0.00273571	0.0637869	7.3305	1.97118
131	0.00273571	0.0637869	7.49064	1.99074
131	0.00273571	0.0637869	7.31071	2.00055
131	0.00273571	0.0637869	6.79897	1.56657
131	0.00273571	0.0637869	7.00105	1.82644
132	0.00729803	0.0416832	13.4395	8.59192
132	0.00729803	0.0416832	13.5594	8.56015
132	0.00729803	0.0416832	13.4253	8.42269
132	0.00729803	0.0416832	13.5811	8.66351
132	0.00729803	0.0416832	13.4716	8.50425
133	0.0033652	0.0895465	7.45674	1.50274
133	0.0033652	0.0895465	8.21946	1.91978
133	0.0033652	0.0895465	7.98079	1.7421
133	0.0033652	0.0895465	7.65822	1.61546
133	0.0033652	0.0895465	8.36878	1.83096
134	0.00235981	0.0422281	7.31527	2.71462
134	0.00235981	0.0422281	7.44339	2.83514
134	0.00235981	0.0422281	7.3579	2.81521
134	0.00235981	0.0422281	7.09948	2.58985
134	0.00235981	0.0422281	6.88693	2.42622
135	0.00359803	0.0724639	8.5976	2.3678
135	0.00359803	0.0724639	9.5083	3.13386
135	0.00359803	0.0724639	9.44831	3.18943
135	0.00359803	0.0724639	9.83348	3.42494
135	0.00359803	0.0724639	9.13643	2.86445
136	0.00636926	0.0637239	14.9706	8.36992
136	0.00636926	0.0637239	14.3702	7.71378
136	0.00636926	0.0637239	15.0041	8.10915
136	0.00636926	0.0637239	14.9083	8.01216
136	0.00636926	0.0637239	14.9283	8.24177
137	0.00803915	0.0957932	18.3322	9.38942
137	0.00803915	0.0957932	18.0348	9.09863
137	0.00803915	0.0957932	18.3297	9.43605
137	0.00803915	0.0957932	18.1132	9.0936
137	0.00803915	0.0957932	18.4679	9.34393
138	0.00934038	0.0347548	13.366	9.16059
138	0.00934038	0.0347548	13.2224	9.06009
138	0.00934038	0.0347548	13.1607	8.86677
138	0.00934038	0.0347548	13.4457	9.11574
138	0.00934038	0.0347548	13.3059	9.03988
139	0.00621195	0.0396196	12.4889	7.85356
139	0.00621195	0.0396196	12.3845	7.74906
139	0.00621195	0.0396196	12.7326	7.848
139	0.00621195	0.0396196	12.6856	7.85809
139	0.00621195	0.0396196	12.4064	7.66713
140	0.00625085	0.0728771	14.9494	7.61206
140	0.00625085	0.0728771	15.1914	7.8169
140	0.00625085	0.0728771	15.3974	7.99496
140	0.00625085	0.0728771	15.2686	7.95166
140	0.00625085	0.0728771	15.2902	7.7254
141	0.00537617	0.0625041	13.875	7.14035
141	0.00537617	0.0625041	13.0895	6.7026
141	0.00537617	0.0625041	13.4153	6.94567
141	0.00537617	0.0625041	13.2506	6.80504
141	0.00537617	0.0625041	13.3591	6.84299
142	0.00357404	0.0847317	8.45224	2.13567
142	0.00357404	0.0847317	9.47642	2.69438
142	0.00357404	0.0847317	8.78914	2.32382
142	0.00357404	0.0847317	8.73004	2.13203
142	0.00357404	0.0847317	8.55966	2.13438
143	0.00915158	0.0645163	18.303	11.5507
143	0.00915158	0.0645163	18.049	11.15
143	0.00915158	0.0645163	18.1144	11.2035
143	0.00915158	0.0645163	18.2001	11.4411
143	0.00915158	0.0645163	18.3119	11.4175
144	0.00943348	0.0282354	11.7078	8.04253
144	0.00943348	0.0282354	11.6657	8.07282
144	0.00943348	0.0282354	11.6194	8.03494
144	0.00943348	0.0282354	11.8904	8.23323
144	0.00943348	0.0282354	11.5897	7.88692
145	0.00704838	0.0439036	13.6415	8.58895
145	0.00704838	0.0439036	13.9525	8.89663
145	0.00704838	0.0439036	13.8774	8.82299
145	0.00704838	0.0439036	13.8386	8.64147
145	0.00704838	0.0439036	13.8588	8.75014
146	0.00324506	0.0661755	8.83354	2.95315
146	0.00324506	0.0661755	8.16085	2.3898
146	0.00324506	0.0661755	8.25209	2.45288
146	0.00324506	0.0661755	8.45417	2.60755
146	0.00324506	0.0661755	8.54079	2.65562
147	0.00597047	0.0349968	11.3387	7.15885
147	0.00597047	0.0349968	11.8419	7.46925
147	0.00597047	0.0349968	11.5139	7.19552
147	0.00597047	0.0349968	11.6672	7.4599
147	0.00597047	0.0349968	11.5691	7.24082
148	0.00073981	0.031428	3.14993	0.265879
148	0.00073981	0.031428	3.44311	0.327124
148	0.00073981	0.031428	3.27972	0.278536
148	0.00073981	0.031428	3.33819	0.328468
148	0.00073981	0.031428	3.19684	0.210173
149	0.00106012	0.0649563	3.1045	0.109027
149	0.00106012	0.0649563	3.43598	0.184829
149	0.00106012	0.0649563	3.15778	0.112646
149	0.00106012	0.0649563	3.41909	0.172251
149	0.00106012	0.0649563	3.16862	0.112769
150	0.00927451	0.0189808	8.94039	6.27379
150	0.00927451	0.0189808	9.03185	6.28713
150	0.00927451	0.0189808	9.03065	6.38663
150	0.00927451	0.0189808	9.1244	6.40532
150	0.00927451	0.0189808	8.90462	6.26409
151	0.00394733	0.0863181	10.1601	3.22055
151	0.00394733	0.0863181	8.29485	1.94901
151	0.00394733	0.0863181	9.7114	2.87306
151	0.00394733	0.0863181	10.3256	3.36992
151	0.00394733	0.0863181	9.65548	2.7724
152	0.00739722	0.0768221	17.2551	9.43164
152	0.00739722	0.0768221	17.0395	9.23647
152	0.00739722	0.0768221	16.648	8.99174
152	0.00739722	0.0768221	17.2638	9.52346
152	0.00739722	0.0768221	16.9422	9.06978
153	0.00322667	0.0682022	9.13963	3.13401
153	0.00322667	0.0682022	8.72935	2.71108
153	0.00322667	0.0682022	8.40612	2.60568
153	0.00322667	0.0682022	8.3022	2.51156
153	0.00322667	0.0682022	7.95081	2.19543
154	0.00984026	0.0596004	18.1257	11.6007
154	0.00984026	0.0596004	18.2628	11.7646
154	0.00984026	0.0596004	17.9143	11.4647
154	0.00984026	0.0596004	17.8696	11.4012
154	0.00984026	0.0596004	17.9293	11.4702
155	0.00182261	0.0810906	4.76516	0.431011
155	0.00182261	0.0810906	4.5187	0.376405
155	0.00182261	0.0810906	4.40516	0.362018
155	0.00182261	0.0810906	4.51438	0.409388
155	0.00182261	0.0810906	4.60263	0.336147
156	0.00787167	0.0455848	14.5938	9.29859
156	0.00787167	0.0455848	14.8949	9.46763
156	0.00787167	0.0455848	14.5073	9.28668
156	0.00787167	0.0455848	14.7156	9.41053
156	0.00787167	0.0455848	14.3432	9.23465
157	0.00142786	0.0923949	3.60453	0.123468
157	0.00142786	0.0923949	3.77994	0.183938
157	0.00142786	0.0923949	3.68057	0.186615
157	0.00142786	0.0923949	3.63418	0.130912
157	0.00142786	0.0923949	3.50615	0.117916
158	0.00950239	0.0684458	19.0565	11.7067
158	0.00950239	0.0684458	19.2032	11.9238
158	0.00950239	0.0684458	18.646	11.3508
158	0.00950239	0.0684458	18.7119	11.646
158	0.00950239	0.0684458	18.9387	11.6299
159	5.84682e-06	0.0506855	1.94963	0
159	5.84682e-06	0.0506855	2.01255	0
159	5.84682e-06	0.0506855	2.03205	0
159	5.84682e-06	0.0506855	1.84228	0
159	5.84682e-06	0.0506855	1.86506	0
160	0.00278054	0.0188588	6.71308	3.80623
160	0.00278054	0.0188588	6.59876	3.60385
160	0.00278054	0.0188588	6.61245	3.81701
160	0.00278054	0.0188588	6.73771	3.78073
160	0.00278054	0.0188588	6.75881	3.78922
161	0.00777837	0.0662821	16.4827	9.39763
161	0.00777837	0.0662821	16.7643	9.77901
161	0.00777837	0.0662821	16.6374	9.67939
161	0.00777837	0.0662821	16.5154	9.50456
161	0.00777837	0.0662821	16.9884	9.89497
162	0.00430639	0.0334015	9.83488	5.68669
162	0.00430639	0.0334015	9.85579	5.82573
162	0.00430639	0.0334015	10.1489	5.82528
162	0.00430639	0.0334015	10.0363	6.02361
162	0.00430639	0.0334015	10.1366	5.88702
163	0.0029931	0.0810052	6.77216	1.24697
163	0.0029931	0.0810052	7.1075	1.40519
163	0.0029931	0.0810052	7.25835	1.51339
163	0.0029931	0.0810052	7.94994	1.93412
163	0.0029931	0.0810052	7.04077	1.38676
164	0.0085721	0.0155303	7.8837	5.40481
164	0.0085721	0.0155303	7.73363	5.35391
164	0.0085721	0.0155303	7.71288	5.40934
164	0.0085721	0.0155303	7.86329	5.47668
164	0.0085721	0.0155303	7.91543	5.52856
165	0.00630591	0.0358612	11.9563	7.5881
165	0.00630591	0.0358612	11.8403	7.46928
165	0.00630591	0.0358612	11.8949	7.55155
165	0.00630591	0.0358612	12.0649	7.68405
165	0.00630591	0.0358612	11.8283	7.40425
166	0.00291027	0.0163071	6.21124	3.49232
166	0.00291027	0.0163071	6.3713	3.68378
166	0.00291027	0.0163071	6.21266	3.64019
166	0.00291027	0.0163071	6.43565	3.69977
166	0.00291027	0.0163071	6.26084	3.67384
167	0.00146845	0.0851671	3.49142	0.112567
167	0.00146845	0.0851671	3.89023	0.232528
167	0.00146845	0.0851671	3.69214	0.181096
167	0.00146845	0.0851671	3.75355	0.213856
167	0.00146845	0.0851671	3.7512	0.172107
168	0.00911468	0.0228007	10.0163	7.0014
168	0.00911468	0.0228007	10.1013	6.97034
168	0.00911468	0.0228007	10.2149	7.08378
168	0.00911468	0.0228007	9.93683	6.95578
168	0.00911468	0.0228007	10.2469	7.05817
169	0.00440593	0.0497714	11.0938	5.67553
169	0.00440593	0.0497714	11.5122	5.93042
169	0.00440593	0.0497714	11.6205	6.0081
169	0.00440593	0.0497714	11.2066	5.76784
169	0.00440593	0.0497714	11.0938	5.66915
170	0.00880113	0.0339184	12.9464	8.78928
170	0.00880113	0.0339184	13.0005	8.88385
170	0.00880113	0.0339184	13.102	8.82652
170	0.00880113	0.0339184	13.0239	8.72016
170	0.00880113	0.0339184	12.8627	8.64106
171	0.00605152	0.0542159	13.7252	7.87728
171	0.00605152	0.0542159	14.5126	8.3859
171	0.00605152	0.0542159	14.2559	8.10366
171	0.00605152	0.0542159	13.8237	7.74944
171	0.00605152	0.0542159	14.0596	8.02747
172	0.00924561	0.0645766	18.1798	11.4269
172	0.00924561	0.0645766	17.917	11.0957
172	0.00924561	0.0645766	18.131	11.1409
172	0.00924561	0.0645766	18.0226	11.1808
172	0.00924561	0.0645766	18.3656	11.5494
173	0.0059887	0.0729235	14.6588	7.45632
173	0.0059887	0.0729235	14.5971	7.40161
173	0.0059887	0.0729235	14.7402	7.54046
173	0.0059887	0.0729235	14.8703	7.4425
173	0.0059887	0.0729235	14.4641	7.21456
174	0.00193534	0.0403328	6.37271	2.08126
174	0.00193534	0.0403328	5.45344	1.32205
174	0.00193534	0.0403328	5.84389	1.52627
174	0.00193534	0.0403328	6.20907	1.74872
174	0.00193534	0.0403328	5.92572	1.72395
175	0.00978432	0.0356531	13.6622	9.40255
175	0.00978432	0.0356531	13.8383	9.34638
175	0.00978432	0.0356531	13.6631	9.24926
175	0.00978432	0.0356531	13.6129	9.28656
175	0.00978432	0.0356531	13.8014	9.33972
176	0.00380879	0.0140108	6.25553	3.80747
176	0.00380879	0.0140108	6.29972	3.85442
176	0.00380879	0.0140108	6.19595	3.71276
176	0.00380879	0.0140108	6.24712	3.872
176	0.00380879	0.0140108	6.20968	3.77299
177	0.00980034	0.0676094	19.2247	11.9965
177	0.00980034	0.0676094	18.9909	11.9191
177	0.00980034	0.0676094	18.9067	11.9495
177	0.00980034	0.0676094	19.1318	12.0822
177	0.00980034	0.0676094	19.6154	12.3112
178	0.00808759	0.0392189	13.6164	8.89275
178	0.00808759	0.0392189	13.6295	8.91776
178	0.00808759	0.0392189	13.8285	9.22583
178	0.00808759	0.0392189	13.5587	8.92982
178	0.00808759	0.0392189	13.619	8.87784
179	0.00701133	0.0914079	16.731	8.24455
179	0.00701133	0.0914079	16.5923	7.97409
179	0.00701133	0.0914079	15.9864	7.55242
179	0.00701133	0.0914079	16.0459	7.68664
179	0.00701133	0.0914079	15.6054	7.21701
180	0.00830999	0.0262393	11.0912	7.65144
180	0.00830999	0.0262393	10.9494	7.40522
180	0.00830999	0.0262393	11.1234	7.61353
180	0.00830999	0.0262393	10.8361	7.46461
180	0.00830999	0.0262393	10.844	7.45459
181	0.00206098	0.0587909	5.73485	1.08812
181	0.00206098	0.0587909	5.5889	0.959096
181	0.00206098	0.0587909	5.79966	1.15368
181	0.00206098	0.0587909	5.89663	1.23379
181	0.00206098	0.0587909	5.98432	1.28078
182	0.00671003	0.0924851	15.9764	7.38667
182	0.00671003	0.0924851	16.397	7.76595
182	0.00671003	0.0924851	15.7811	7.32058
182	0.00671003	0.0924851	15.8951	7.57379
182	0.00671003	0.0924851	15.0965	6.71904
183	0.00184743	0.0366292	5.72695	1.88251
183	0.00184743	0.0366292	6.22002	1.98381
183	0.00184743	0.0366292	6.03741	1.97189
183	0.00184743	0.0366292	6.27381	2.04689
183	0.00184743	0.0366292	6.14357	2.07568
184	0.00470826	0.0582741	12.2561	6.18643
184	0.00470826	0.0582741	11.9188	5.72523
184	0.00470826	0.0582741	12.121	6.04019
184	0.00470826	0.0582741	12.3801	6.23264
184	0.00470826	0.0582741	11.9953	5.98379
185	0.00316629	0.032598	8.13663	4.12108
185	0.00316629	0.032598	8.53863	4.4677
185	0.00316629	0.032598	8.57649	4.59
185	0.00316629	0.032598	8.4788	4.59038
185	0.00316629	0.032598	8.45013	4.40764
186	0.00455865	0.0697199	12.1953	5.33672
186	0.00455865	0.0697199	11.5374	4.85316
186	0.00455865	0.0697199	11.0823	4.30119
186	0.00455865	0.0697199	11.2656	4.64975
186	0.00455865	0.0697199	11.7668	4.96729
187	0.00473629	0.0993718	11.2716	3.3541
187	0.00473629	0.0993718	11.5588	3.62672
187	0.00473629	0.0993718	10.405	2.87991
187	0.00473629	0.0993718	10.8997	3.27969
187	0.00473629	0.0993718	10.0457	2.78781
188	0.00717552	0.0759945	16.6135	9.04642
188	0.00717552	0.0759945	16.2004	8.48664
188	0.00717552	0.0759945	17.0427	9.28946
188	0.00717552	0.0759945	16.344	8.70263
188	0.00717552	0.0759945	16.9106	9.23606
189	0.00645322	0.0811481	15.4698	7.60503
189	0.00645322	0.0811481	14.6981	7.13889
189	0.00645322	0.0811481	16.3394	8.21484
189	0.00645322	0.0811481	15.4692	7.62281
189	0.00645322	0.0811481	15.2325	7.4747
190	0.00451257	0.0977191	11.096	3.42278
190	0.00451257	0.0977191	10.3625	3.00502
190	0.00451257	0.0977191	10.3513	3.04549
190	0.00451257	0.0977191	10.6808	3.16727
190	0.00451257	0.0977191	10.4534	3.13916
191	0.000878137	0.095741	2.54841	0.0258909
191	0.000878137	0.095741	2.66622	0.0257784
191	0.000878137	0.095741	2.70719	0.0313717
191	0.000878137	0.095741	2.49578	0.033376
191	0.000878137	0.095741	2.79281	0.0315048
192	0.00230448	0.0505139	6.60929	1.91312
192	0.00230448	0.0505139	6.84555	2.16136
192	0.00230448	0.0505139	6.65734	1.98782
192	0.00230448	0.0505139	6.56101	1.78987
192	0.00230448	0.0505139	6.8736	1.9726
193	0.000812489	0.0774016	2.73694	0.0332871
193	0.000812489	0.0774016	2.82764	0.057367
193	0.000812489	0.0774016	2.73433	0.0554631
193	0.000812489	0.0774016	2.83988	0.0368338
193	0.000812489	0.0774016	2.79933	0.0424982
194	0.00399077	0.030731	9.34203	5.46184
194	0.00399077	0.030731	9.29549	5.23114
194	0.00399077	0.030731	9.51899	5.66462
194	0.00399077	0.030731	9.41805	5.44779
194	0.00399077	0.030731	9.25541	5.39363
195	0.00650447	0.065403	15.158	8.09526
195	0.00650447	0.065403	15.6513	8.56117
195	0.00650447	0.065403	15.3228	8.3971
195	0.00650447	0.065403	15.0101	8.20274
195	0.00650447	0.065403	14.8275	7.9329
196	0.00671405	0.0913793	15.5696	7.00511
196	0.00671405	0.0913793	15.5554	7.05672
196	0.00671405	0.0913793	15.4027	6.79556
196	0.00671405	0.0913793	15.5535	7.22083
196	0.00671405	0.0913793	15.4089	6.96598
197	0.00125276	0.0666122	3.60696	0.213691
197	0.00125276	0.0666122	3.74509	0.184396
197	0.00125276	0.0666122	3.77418	0.192315
197	0.00125276	0.0666122	3.28141	0.134878
197	0.00125276	0.0666122	3.55479	0.195237
198	0.00809895	0.0947439	19.1738	10.1063
198	0.00809895	0.0947439	18.4024	9.19568
198	0.00809895	0.0947439	18.0168	9.2461
198	0.00809895	0.0947439	18.2502	9.28638
198	0.00809895	0.0947439	19.6428	10.437
199	0.000176585	0.0938387	1.99834	0
199	0.000176585	0.0938387	2.09605	0
199	0.000176585	0.0938387	2.09634	0
199	0.000176585	0.0938387	2.07573	0
199	0.000176585	0.0938387	2.12483	0
200	0.00888855	0.0879037	18.8643	10.151
200	0.00888855	0.0879037	19.6219	11.0189
200	0.00888855	0.0879037	19.2218	10.4972
200	0.00888855	0.0879037	19.3654	10.8123
200	0.00888855	0.0879037	19.2479	10.6442
201	0.000538276	0.0462699	2.59827	0.0479793
201	0.000538276	0.0462699	2.69558	0.0774379
201	0.000538276	0.0462699	2.67571	0.0497549
201	0.000538276	0.0462699	2.62104	0.0667309
201	0.000538276	0.0462699	2.58387	0.0426321
202	0.00885774	0.0103398	6.15717	4.06414
202	0.00885774	0.0103398	6.02891	3.93906
202	0.00885774	0.0103398	6.10302	4.15804
202	0.00885774	0.0103398	6.14192	4.24812
202	0.00885774	0.0103398	6.19438	4.1197
203	0.0019722	0.0485381	6.19708	1.68793
203	0.0019722	0.0485381	5.81133	1.41116
203	0.0019722	0.0485381	5.66294	1.2715
203	0.0019722	0.0485381	6.20642	1.64592
203	0.0019722	0.0485381	5.77224	1.38917
204	0.00814117	0.0576892	16.0455	9.86786
204	0.00814117	0.0576892	16.5517	10.2904
204	0.00814117	0.0576892	16.5238	10.2313
204	0.00814117	0.0576892	16.3451	10.1785
204	0.00814117	0.0576892	16.4553	10.2653
205	0.00558856	0.0153867	7.05693	4.66575
205	0.00558856	0.0153867	7.11449	4.67466
205	0.00558856	0.0153867	7.1879	4.61606
205	0.00558856	0.0153867	7.14522	4.74753
205	0.00558856	0.0153867	7.43006	4.94539
206	0.00925577	0.052371	16.6451	10.8588
206	0.00925577	0.052371	16.4514	10.6369
206	0.00925577	0.052371	16.7808	10.9183
206	0.00925577	0.052371	16.5867	10.8426
206	0.00925577	0.052371	16.7995	10.8252
207	0.00254085	0.029387	7.30155	3.61848
207	0.00254085	0.029387	7.4732	3.59179
207	0.00254085	0.029387	7.63362	3.86829
207	0.00254085	0.029387	7.61664	3.78894
207	0.00254085	0.029387	7.27447	3.57631
208	0.00509031	0.0371696	10.8397	6.45096
208	0.00509031	0.0371696	11.0188	6.50288
208	0.00509031	0.0371696	11.036	6.619
208	0.00509031	0.0371696	11.0585	6.68042
208	0.00509031	0.0371696	11.1716	6.64297
209	0.00416845	0.0137781	6.25999	3.87576
209	0.00416845	0.0137781	6.23887	3.86784
209	0.00416845	0.0137781	6.42115	3.99313
209	0.00416845	0.0137781	6.3461	3.8202
209	0.00416845	0.0137781	6.19348	3.86447
210	0.00106606	0.031883	4.42434	0.958514
210	0.00106606	0.031883	3.83676	0.593829
210	0.00106606	0.031883	4.06741	0.692994
210	0.00106606	0.031883	4.3239	0.757282
210	0.00106606	0.031883	3.89468	0.728169
211	0.00278221	0.0585356	7.96002	2.53265
211	0.00278221	0.0585356	7.02835	1.92403
211	0.00278221	0.0585356	7.63211	2.22795
211	0.00278221	0.0585356	7.4231	2.18272
211	0.00278221	0.0585356	8.09438	2.61806
212	0.00647524	0.0505929	13.9002	8.38527
212	0.00647524	0.0505929	13.9797	8.29416
212	0.00647524	0.0505929	14.2637	8.73351
212	0.00647524	0.0505929	14.0636	8.33841
212	0.00647524	0.0505929	13.8923	8.33872
213	0.00197262	0.0147579	5.4179	2.69132
213	0.00197262	0.0147579	5.51968	2.83478
213	0.00197262	0.0147579	5.29936	2.64043
213	0.00197262	0.0147579	5.48239	2.67091
213	0.00197262	0.0147579	5.37443	2.68629
214	0.0077778	0.0522868	15.486	9.44944
214	0.0077778	0.0522868	15.7268	9.78788
214	0.0077778	0.0522868	15.2269	9.35077
214	0.0077778	0.0522868	15.2719	9.35171
214	0.0077778	0.0522868	15.8413	9.7407
215	0.007958	0.0360416	12.7528	8.40355
215	0.007958	0.0360416	12.8669	8.44607
215	0.007958	0.0360416	13.0089	8.69044
215	0.007958	0.0360416	12.8001	8.42974
215	0.007958	0.0360416	13.0505	8.75383
216	0.00919156	0.0203898	9.48552	6.57385
216	0.00919156	0.0203898	9.25817	6.56763
216	0.00919156	0.0203898	9.33368	6.6135
216	0.00919156	0.0203898	9.70017	6.72032
216	0.00919156	0.0203898	9.49107	6.6249
217	0.00231679	0.0452264	6.8073	2.2421
217	0.00231679	0.0452264	6.85437	2.25096
217	0.00231679	0.0452264	7.26001	2.59036
217	0.00231679	0.0452264	6.97376	2.39329
217	0.00231679	0.0452264	7.06375	2.31281
218	0.000490792	0.0655322	2.39878	0.0331883
218	0.000490792	0.0655322	2.51744	0.0166963
218	0.000490792	0.0655322	2.52709	0.0332269
218	0.000490792	0.0655322	2.43376	0.0295225
218	0.000490792	0.0655322	2.4319	0.0166316
219	0.00698593	0.0113534	6.27765	4.13759
219	0.00698593	0.0113534	6.22295	4.17021
219	0.00698593	0.0113534	6.11438	4.06087
219	0.00698593	0.0113534	6.3282	4.1579
219	0.00698593	0.0113534	6.16673	4.09698
220	0.00941123	0.0801428	20.0074	11.9433
220	0.00941123	0.0801428	19.8743	11.8007
220	0.00941123	0.0801428	20.125	12.0007
220	0.00941123	0.0801428	19.8128	11.8862
220	0.00941123	0.0801428	19.6553	11.4783
221	0.00332062	0.0421389	9.37246	4.59308
221	0.00332062	0.0421389	9.00991	4.24192
221	0.00332062	0.0421389	8.90716	4.27159
221	0.00332062	0.0421389	9.26792	4.48014
221	0.00332062	0.0421389	9.0571	4.27414
222	0.00123738	0.0466572	4.1052	0.46334
222	0.00123738	0.0466572	3.89153	0.398186
222	0.00123738	0.0466572	4.22421	0.56939
222	0.00123738	0.0466572	4.02983	0.479962
222	0.00123738	0.0466572	4.06229	0.517254
223	0.00337367	0.0218909	7.44344	4.48225
223	0.00337367	0.0218909	7.39156	4.34128
223	0.00337367	0.0218909	7.71296	4.56667
223	0.00337367	0.0218909	7.5784	4.47031
223	0.00337367	0.0218909	7.49538	4.34983
224	0.0025669	0.070682	6.50905	1.37237
224	0.0025669	0.070682	6.35663	1.22158
224	0.0025669	0.070682	6.52427	1.31854
224	0.0025669	0.070682	6.04476	1.0532
224	0.0025669	0.070682	6.78241	1.55169
225	0.00431762	0.0781327	10.9217	4.0114
225	0.00431762	0.0781327	10.1843	3.33579
225	0.00431762	0.0781327	10.9021	3.83096
225	0.00431762	0.0781327	11.0681	4.08356
225	0.00431762	0.0781327	10.9583	3.97578
226	0.00163818	0.0593025	4.56098	0.572199
226	0.00163818	0.0593025	4.82331	0.603145
226	0.00163818	0.0593025	4.30912	0.426664
226	0.00163818	0.0593025	4.79519	0.658345
226	0.00163818	0.0593025	4.8473	0.685626
227	0.00135742	0.0639554	3.76197	0.257922
227	0.00135742	0.0639554	3.94415	0.303114
227	0.00135742	0.0639554	3.7374	0.20527
227	0.00135742	0.0639554	3.65076	0.218232
227	0.00135742	0.0639554	3.79106	0.279864
228	0.00946441	0.0944547	20.7212	11.6465
228	0.00946441	0.0944547	20.6024	11.5892
228	0.00946441	0.0944547	20.6436	11.5323
228	0.00946441	0.0944547	20.5071	11.3527
228	0.00946441	0.0944547	20.3998	11.349
229	0.0017132	0.0544932	4.72607	0.632361
229	0.0017132	0.0544932	4.70835	0.731878
229	0.0017132	0.0544932	4.67369	0.63228
229	0.0017132	0.0544932	5.20533	1.00635
229	0.0017132	0.0544932	4.79066	0.668336
230	0.00954697	0.0622176	18.2467	11.2716
230	0.00954697	0.0622176	18.5571	11.7434
230	0.00954697	0.0622176	17.8892	11.3491
230	0.00954697	0.0622176	18.006	11.5948
230	0.00954697	0.0622176	18.1979	11.6252
231	0.00729608	0.0819172	16.6485	8.54423
231	0.00729608	0.0819172	15.9675	8.018
231	0.00729608	0.0819172	17.3334	9.23094
231	0.00729608	0.0819172	16.7011	8.76074
231	0.00729608	0.0819172	16.4381	8.22457
232	0.00588757	0.0801542	14.6533	7.10021
232	0.00588757	0.0801542	14.1769	6.39658
232	0.00588757	0.0801542	13.8179	6.25035
232	0.00588757	0.0801542	14.1733	6.46816
232	0.00588757	0.0801542	13.6222	6.12143
233	0.00727791	0.0611631	16.422	9.71709
233	0.00727791	0.0611631	15.7148	8.99412
233	0.00727791	0.0611631	16.144	9.34183
233	0.00727791	0.0611631	16.0579	9.48153
233	0.00727791	0.0611631	15.9348	9.22521
234	0.00347051	0.0862105	8.41819	2.14759
