Sim	T1	k	Ratio_2014	Antigen_2016	MF_2016
96	0.000185909	0.0643249	0.0362757	2.10557	0.00184699
96	0.000185909	0.0643249	0.030751	2.12308	0
96	0.000185909	0.0643249	0.0314727	2.11867	0.00556081
96	0.000185909	0.0643249	0.030303	2.21071	0.00553138
96	0.000185909	0.0643249	0.0414634	2.15564	0.00369433
97	0.00385525	0.0883227	0.17364	9.34172	2.59564
97	0.00385525	0.0883227	0.178033	9.14009	2.44946
97	0.00385525	0.0883227	0.167638	8.9613	2.26344
97	0.00385525	0.0883227	0.174845	8.95313	2.34627
97	0.00385525	0.0883227	0.174314	9.09326	2.4406
98	0.00995904	0.0694967	0.491434	19.3916	12.102
98	0.00995904	0.0694967	0.496435	19.596	12.2316
98	0.00995904	0.0694967	0.494705	19.4549	12.1496
98	0.00995904	0.0694967	0.483265	19.5228	12.1391
98	0.00995904	0.0694967	0.481422	19.4332	12.0447
99	0.00991038	0.0537907	0.538354	17.3183	11.1383
99	0.00991038	0.0537907	0.563585	17.6775	11.4761
99	0.00991038	0.0537907	0.559661	17.4942	11.5958
99	0.00991038	0.0537907	0.531493	16.9507	11.0137
99	0.00991038	0.0537907	0.557388	17.4614	11.4578
100	0.00286148	0.0639101	0.180354	7.51022	2.06388
100	0.00286148	0.0639101	0.173969	7.37521	2.05001
100	0.00286148	0.0639101	0.175483	7.44228	2.05819
100	0.00286148	0.0639101	0.193746	7.99808	2.30208
100	0.00286148	0.0639101	0.16349	6.95287	1.70504
101	0.00403666	0.0237388	0.48463	8.24676	4.99501
101	0.00403666	0.0237388	0.488391	8.26168	5.12051
101	0.00403666	0.0237388	0.464773	8.12701	4.79134
101	0.00403666	0.0237388	0.51139	8.39356	5.18475
101	0.00403666	0.0237388	0.509257	8.38482	5.1921
102	0.00888982	0.0597486	0.505378	17.4384	10.8886
102	0.00888982	0.0597486	0.502948	17.2736	10.7354
102	0.00888982	0.0597486	0.517091	17.7359	11.2632
102	0.00888982	0.0597486	0.514563	17.4183	10.9605
102	0.00888982	0.0597486	0.500219	17.4908	10.9979
103	0.00835231	0.033025	0.599385	12.4261	8.36325
103	0.00835231	0.033025	0.586561	12.3102	8.16244
103	0.00835231	0.033025	0.599459	12.4852	8.33764
103	0.00835231	0.033025	0.595186	12.3076	8.12663
103	0.00835231	0.033025	0.599131	12.2884	8.36678
104	0.00554482	0.073143	0.286628	13.169	6.1658
104	0.00554482	0.073143	0.336897	14.2358	7.04673
104	0.00554482	0.073143	0.313368	14.2033	6.7726
104	0.00554482	0.073143	0.311643	13.9025	6.55665
104	0.00554482	0.073143	0.31839	13.6809	6.50238
105	0.000629416	0.0254387	0.0932029	3.24041	0.343343
105	0.000629416	0.0254387	0.0789873	3.09044	0.314407
105	0.000629416	0.0254387	0.110256	3.18298	0.361871
105	0.000629416	0.0254387	0.0833768	2.98896	0.206516
105	0.000629416	0.0254387	0.0950203	3.18451	0.335212
106	0.00793777	0.0819877	0.37711	17.9122	9.69238
106	0.00793777	0.0819877	0.35625	17.3547	9.2752
106	0.00793777	0.0819877	0.370617	17.6759	9.6
106	0.00793777	0.0819877	0.359409	17.4282	9.28384
106	0.00793777	0.0819877	0.38008	17.7772	9.69025
107	0.0021958	0.0761178	0.0981691	4.95168	0.537664
107	0.0021958	0.0761178	0.111437	5.52322	0.785335
107	0.0021958	0.0761178	0.103991	5.12873	0.631171
107	0.0021958	0.0761178	0.105576	5.2589	0.693219
107	0.0021958	0.0761178	0.118343	5.38933	0.78253
108	0.00709972	0.0832609	0.327949	16.4624	8.26261
108	0.00709972	0.0832609	0.32613	16.2413	8.19705
108	0.00709972	0.0832609	0.317569	15.5799	7.65818
108	0.00709972	0.0832609	0.319674	16.1246	7.94078
108	0.00709972	0.0832609	0.347738	16.8679	8.74042
109	0.00961739	0.0320515	0.603519	12.7781	8.73257
109	0.00961739	0.0320515	0.61806	12.8052	8.79014
109	0.00961739	0.0320515	0.624391	12.9876	8.97282
109	0.00961739	0.0320515	0.622489	12.8146	8.81538
109	0.00961739	0.0320515	0.618256	12.8803	8.99294
110	0.00813541	0.0247698	0.622114	10.455	7.26785
110	0.00813541	0.0247698	0.625052	10.3126	7.13679
110	0.00813541	0.0247698	0.618242	10.3539	7.1259
110	0.00813541	0.0247698	0.603161	10.2297	6.85171
110	0.00813541	0.0247698	0.620487	10.3751	6.99454
111	0.00616482	0.0102396	0.584407	5.80574	3.76902
111	0.00616482	0.0102396	0.553102	5.68558	3.62634
111	0.00616482	0.0102396	0.553253	5.72769	3.75626
111	0.00616482	0.0102396	0.541965	5.67751	3.60024
111	0.00616482	0.0102396	0.564812	5.79707	3.76007
112	0.00426525	0.0118646	0.529356	6.01339	3.75814
112	0.00426525	0.0118646	0.525682	5.97849	3.70741
112	0.00426525	0.0118646	0.525171	5.96724	3.6444
112	0.00426525	0.0118646	0.521277	5.74193	3.511
112	0.00426525	0.0118646	0.510533	5.793	3.54315
113	0.0042915	0.0222058	0.523081	8.26742	5.17385
113	0.0042915	0.0222058	0.51	8.19079	5.09292
113	0.0042915	0.0222058	0.520947	8.25278	5.34166
113	0.0042915	0.0222058	0.517885	8.15776	5.13507
113	0.0042915	0.0222058	0.541875	8.2114	5.23164
114	0.00431003	0.0684648	0.281567	11.7202	5.0348
114	0.00431003	0.0684648	0.237958	10.6745	4.16065
114	0.00431003	0.0684648	0.292228	12.166	5.43854
114	0.00431003	0.0684648	0.269351	11.2167	4.62232
114	0.00431003	0.0684648	0.241471	11.1951	4.55598
115	0.00105096	0.0269856	0.144007	4.1935	0.88507
115	0.00105096	0.0269856	0.151152	4.45101	1.13584
115	0.00105096	0.0269856	0.138426	4.06778	0.833425
115	0.00105096	0.0269856	0.147698	4.44572	0.955691
115	0.00105096	0.0269856	0.164219	4.38663	1.044
116	0.00203369	0.0705836	0.12806	5.41952	0.835901
116	0.00203369	0.0705836	0.107143	5.24586	0.649929
116	0.00203369	0.0705836	0.108415	5.20851	0.682418
116	0.00203369	0.0705836	0.114947	5.2453	0.731946
116	0.00203369	0.0705836	0.119307	5.26044	0.762543
117	0.00554651	0.0137222	0.545183	6.53862	4.1964
117	0.00554651	0.0137222	0.551714	6.51627	4.21031
117	0.00554651	0.0137222	0.583593	6.83672	4.5812
117	0.00554651	0.0137222	0.578508	6.7089	4.4548
117	0.00554651	0.0137222	0.579268	6.67889	4.38343
118	0.00260557	0.0604438	0.182487	7.05013	1.93519
118	0.00260557	0.0604438	0.173315	7.00694	1.8291
118	0.00260557	0.0604438	0.198248	7.33648	2.17528
118	0.00260557	0.0604438	0.178913	7.05685	1.86317
118	0.00260557	0.0604438	0.17222	7.08763	1.83664
119	0.00982263	0.0961165	0.403725	21.2617	12.1891
119	0.00982263	0.0961165	0.373007	20.8987	11.4649
119	0.00982263	0.0961165	0.387243	21.1146	11.9017
119	0.00982263	0.0961165	0.383588	20.9921	11.7533
119	0.00982263	0.0961165	0.395412	21.2042	11.8872
120	0.00971786	0.0739816	0.474623	19.6304	11.9425
120	0.00971786	0.0739816	0.450597	19.3543	11.7021
120	0.00971786	0.0739816	0.461056	19.6764	12.1472
120	0.00971786	0.0739816	0.459828	19.5041	11.7298
120	0.00971786	0.0739816	0.458367	19.9774	12.2523
121	0.00835021	0.0918934	0.335357	18.4405	9.4856
121	0.00835021	0.0918934	0.366301	19.0702	10.2788
121	0.00835021	0.0918934	0.328671	17.6096	8.89989
121	0.00835021	0.0918934	0.353834	18.6904	9.91571
121	0.00835021	0.0918934	0.374981	19.5118	10.4519
122	0.00563882	0.0875341	0.276793	13.8964	5.97959
122	0.00563882	0.0875341	0.232908	12.4647	4.77862
122	0.00563882	0.0875341	0.270134	13.8044	5.80511
122	0.00563882	0.0875341	0.269982	13.9645	5.99405
122	0.00563882	0.0875341	0.2622	13.834	5.97438
123	0.0037484	0.0114336	0.493701	5.59855	3.33216
123	0.0037484	0.0114336	0.509209	5.56999	3.35526
123	0.0037484	0.0114336	0.503714	5.63028	3.34964
123	0.0037484	0.0114336	0.510197	5.7567	3.48577
123	0.0037484	0.0114336	0.494226	5.73192	3.36619
124	0.00177085	0.0428326	0.203036	5.85347	1.67163
124	0.00177085	0.0428326	0.15942	5.43776	1.38817
124	0.00177085	0.0428326	0.174615	5.52976	1.39308
124	0.00177085	0.0428326	0.187859	6.00727	1.69185
124	0.00177085	0.0428326	0.163065	5.41558	1.39912
125	0.00441102	0.0874256	0.19509	10.3453	3.41217
125	0.00441102	0.0874256	0.205905	10.6097	3.45101
125	0.00441102	0.0874256	0.196303	10.3289	3.31649
125	0.00441102	0.0874256	0.192672	10.4147	3.18244
125	0.00441102	0.0874256	0.193523	10.4753	3.23697
126	0.00230071	0.0407286	0.20989	6.56902	2.20443
126	0.00230071	0.0407286	0.254285	7.44638	3.05497
126	0.00230071	0.0407286	0.250779	7.62264	3.07198
126	0.00230071	0.0407286	0.200575	6.60454	2.30588
126	0.00230071	0.0407286	0.211149	6.85505	2.37226
127	0.00381468	0.0187677	0.499564	7.06748	4.2878
127	0.00381468	0.0187677	0.530991	7.30712	4.5845
127	0.00381468	0.0187677	0.496658	7.21448	4.28769
127	0.00381468	0.0187677	0.52075	7.26567	4.53668
127	0.00381468	0.0187677	0.50099	7.34587	4.44083
128	0.00395632	0.0757464	0.20256	9.56126	3.1254
128	0.00395632	0.0757464	0.214956	9.83434	3.36131
128	0.00395632	0.0757464	0.207713	9.72243	3.28023
128	0.00395632	0.0757464	0.214778	10.1247	3.49027
128	0.00395632	0.0757464	0.230649	10.3056	3.65824
129	0.00598003	0.0862861	0.304041	15.2404	7.12404
129	0.00598003	0.0862861	0.284308	14.3491	6.4808
129	0.00598003	0.0862861	0.295777	14.985	6.98487
129	0.00598003	0.0862861	0.275512	13.961	6.09862
129	0.00598003	0.0862861	0.277055	14.5728	6.53047
130	0.00292206	0.034727	0.339307	8.32902	4.05086
130	0.00292206	0.034727	0.3444	8.17343	4.04059
130	0.00292206	0.034727	0.329471	8.15643	4.0551
130	0.00292206	0.034727	0.347346	8.02148	3.88618
130	0.00292206	0.034727	0.308264	7.94909	3.7778
131	0.00273571	0.0637869	0.181461	7.3305	1.97118
131	0.00273571	0.0637869	0.17558	7.49064	1.99074
131	0.00273571	0.0637869	0.189621	7.31071	2.00055
131	0.00273571	0.0637869	0.153846	6.79897	1.56657
131	0.00273571	0.0637869	0.168221	7.00105	1.82644
132	0.00729803	0.0416832	0.537802	13.4395	8.59192
132	0.00729803	0.0416832	0.525478	13.5594	8.56015
132	0.00729803	0.0416832	0.512599	13.4253	8.42269
132	0.00729803	0.0416832	0.549529	13.5811	8.66351
132	0.00729803	0.0416832	0.523672	13.4716	8.50425
133	0.0033652	0.0895465	0.137152	7.45674	1.50274
133	0.0033652	0.0895465	0.162321	8.21946	1.91978
133	0.0033652	0.0895465	0.153598	7.98079	1.7421
133	0.0033652	0.0895465	0.155304	7.65822	1.61546
133	0.0033652	0.0895465	0.157487	8.36878	1.83096
134	0.00235981	0.0422281	0.242005	7.31527	2.71462
134	0.00235981	0.0422281	0.244387	7.44339	2.83514
134	0.00235981	0.0422281	0.243252	7.3579	2.81521
134	0.00235981	0.0422281	0.225131	7.09948	2.58985
134	0.00235981	0.0422281	0.214676	6.88693	2.42622
135	0.00359803	0.0724639	0.177791	8.5976	2.3678
135	0.00359803	0.0724639	0.205439	9.5083	3.13386
135	0.00359803	0.0724639	0.217214	9.44831	3.18943
135	0.00359803	0.0724639	0.222371	9.83348	3.42494
135	0.00359803	0.0724639	0.211722	9.13643	2.86445
136	0.00636926	0.0637239	0.401799	14.9706	8.36992
136	0.00636926	0.0637239	0.358651	14.3702	7.71378
136	0.00636926	0.0637239	0.380926	15.0041	8.10915
136	0.00636926	0.0637239	0.377865	14.9083	8.01216
136	0.00636926	0.0637239	0.404531	14.9283	8.24177
137	0.00803915	0.0957932	0.342426	18.3322	9.38942
137	0.00803915	0.0957932	0.31841	18.0348	9.09863
137	0.00803915	0.0957932	0.333713	18.3297	9.43605
137	0.00803915	0.0957932	0.323578	18.1132	9.0936
137	0.00803915	0.0957932	0.331942	18.4679	9.34393
138	0.00934038	0.0347548	0.619549	13.366	9.16059
138	0.00934038	0.0347548	0.607477	13.2224	9.06009
138	0.00934038	0.0347548	0.599628	13.1607	8.86677
138	0.00934038	0.0347548	0.607918	13.4457	9.11574
138	0.00934038	0.0347548	0.592917	13.3059	9.03988
139	0.00621195	0.0396196	0.505395	12.4889	7.85356
139	0.00621195	0.0396196	0.497797	12.3845	7.74906
139	0.00621195	0.0396196	0.499624	12.7326	7.848
139	0.00621195	0.0396196	0.516306	12.6856	7.85809
139	0.00621195	0.0396196	0.508124	12.4064	7.66713
140	0.00625085	0.0728771	0.351535	14.9494	7.61206
140	0.00625085	0.0728771	0.344698	15.1914	7.8169
140	0.00625085	0.0728771	0.362018	15.3974	7.99496
140	0.00625085	0.0728771	0.353523	15.2686	7.95166
140	0.00625085	0.0728771	0.341957	15.2902	7.7254
141	0.00537617	0.0625041	0.354228	13.875	7.14035
141	0.00537617	0.0625041	0.363408	13.0895	6.7026
141	0.00537617	0.0625041	0.369011	13.4153	6.94567
141	0.00537617	0.0625041	0.359779	13.2506	6.80504
141	0.00537617	0.0625041	0.350288	13.3591	6.84299
142	0.00357404	0.0847317	0.167217	8.45224	2.13567
142	0.00357404	0.0847317	0.184641	9.47642	2.69438
142	0.00357404	0.0847317	0.175824	8.78914	2.32382
142	0.00357404	0.0847317	0.160863	8.73004	2.13203
142	0.00357404	0.0847317	0.166764	8.55966	2.13438
143	0.00915158	0.0645163	0.498474	18.303	11.5507
143	0.00915158	0.0645163	0.487724	18.049	11.15
143	0.00915158	0.0645163	0.485478	18.1144	11.2035
143	0.00915158	0.0645163	0.496234	18.2001	11.4411
143	0.00915158	0.0645163	0.4879	18.3119	11.4175
144	0.00943348	0.0282354	0.614436	11.7078	8.04253
144	0.00943348	0.0282354	0.613109	11.6657	8.07282
144	0.00943348	0.0282354	0.622251	11.6194	8.03494
144	0.00943348	0.0282354	0.634266	11.8904	8.23323
144	0.00943348	0.0282354	0.624717	11.5897	7.88692
145	0.00704838	0.0439036	0.505524	13.6415	8.58895
145	0.00704838	0.0439036	0.530494	13.9525	8.89663
145	0.00704838	0.0439036	0.512322	13.8774	8.82299
145	0.00704838	0.0439036	0.510803	13.8386	8.64147
145	0.00704838	0.0439036	0.52039	13.8588	8.75014
146	0.00324506	0.0661755	0.21198	8.83354	2.95315
146	0.00324506	0.0661755	0.193767	8.16085	2.3898
146	0.00324506	0.0661755	0.192	8.25209	2.45288
146	0.00324506	0.0661755	0.193367	8.45417	2.60755
146	0.00324506	0.0661755	0.201282	8.54079	2.65562
147	0.00597047	0.0349968	0.511194	11.3387	7.15885
147	0.00597047	0.0349968	0.529446	11.8419	7.46925
147	0.00597047	0.0349968	0.513972	11.5139	7.19552
147	0.00597047	0.0349968	0.528321	11.6672	7.4599
147	0.00597047	0.0349968	0.5122	11.5691	7.24082
148	0.00073981	0.031428	0.0841457	3.14993	0.265879
148	0.00073981	0.031428	0.0993282	3.44311	0.327124
148	0.00073981	0.031428	0.0777126	3.27972	0.278536
148	0.00073981	0.031428	0.0948617	3.33819	0.328468
148	0.00073981	0.031428	0.0783824	3.19684	0.210173
149	0.00106012	0.0649563	0.0720676	3.1045	0.109027
149	0.00106012	0.0649563	0.0812819	3.43598	0.184829
149	0.00106012	0.0649563	0.0729821	3.15778	0.112646
149	0.00106012	0.0649563	0.0749186	3.41909	0.172251
149	0.00106012	0.0649563	0.0677882	3.16862	0.112769
150	0.00927451	0.0189808	0.648814	8.94039	6.27379
150	0.00927451	0.0189808	0.635992	9.03185	6.28713
150	0.00927451	0.0189808	0.652973	9.03065	6.38663
150	0.00927451	0.0189808	0.638852	9.1244	6.40532
150	0.00927451	0.0189808	0.637275	8.90462	6.26409
151	0.00394733	0.0863181	0.213354	10.1601	3.22055
151	0.00394733	0.0863181	0.147941	8.29485	1.94901
151	0.00394733	0.0863181	0.19388	9.7114	2.87306
151	0.00394733	0.0863181	0.20705	10.3256	3.36992
151	0.00394733	0.0863181	0.183397	9.65548	2.7724
152	0.00739722	0.0768221	0.392226	17.2551	9.43164
152	0.00739722	0.0768221	0.369208	17.0395	9.23647
152	0.00739722	0.0768221	0.361017	16.648	8.99174
152	0.00739722	0.0768221	0.388382	17.2638	9.52346
152	0.00739722	0.0768221	0.370153	16.9422	9.06978
153	0.00322667	0.0682022	0.215953	9.13963	3.13401
153	0.00322667	0.0682022	0.199827	8.72935	2.71108
153	0.00322667	0.0682022	0.20006	8.40612	2.60568
153	0.00322667	0.0682022	0.192284	8.3022	2.51156
153	0.00322667	0.0682022	0.172919	7.95081	2.19543
154	0.00984026	0.0596004	0.516223	18.1257	11.6007
154	0.00984026	0.0596004	0.530069	18.2628	11.7646
154	0.00984026	0.0596004	0.510306	17.9143	11.4647
154	0.00984026	0.0596004	0.519971	17.8696	11.4012
154	0.00984026	0.0596004	0.518849	17.9293	11.4702
155	0.00182261	0.0810906	0.0980777	4.76516	0.431011
155	0.00182261	0.0810906	0.0948697	4.5187	0.376405
155	0.00182261	0.0810906	0.0924404	4.40516	0.362018
155	0.00182261	0.0810906	0.101302	4.51438	0.409388
155	0.00182261	0.0810906	0.0873903	4.60263	0.336147
156	0.00787167	0.0455848	0.530658	14.5938	9.29859
156	0.00787167	0.0455848	0.520954	14.8949	9.46763
156	0.00787167	0.0455848	0.514768	14.5073	9.28668
156	0.00787167	0.0455848	0.519941	14.7156	9.41053
156	0.00787167	0.0455848	0.517142	14.3432	9.23465
157	0.00142786	0.0923949	0.0697264	3.60453	0.123468
157	0.00142786	0.0923949	0.0755634	3.77994	0.183938
157	0.00142786	0.0923949	0.0723921	3.68057	0.186615
157	0.00142786	0.0923949	0.0644872	3.63418	0.130912
157	0.00142786	0.0923949	0.0594644	3.50615	0.117916
158	0.00950239	0.0684458	0.484384	19.0565	11.7067
158	0.00950239	0.0684458	0.489799	19.2032	11.9238
158	0.00950239	0.0684458	0.467895	18.646	11.3508
158	0.00950239	0.0684458	0.474521	18.7119	11.646
158	0.00950239	0.0684458	0.477192	18.9387	11.6299
159	5.84682e-06	0.0506855	0.029544	1.94963	0
159	5.84682e-06	0.0506855	0.0275566	2.01255	0
159	5.84682e-06	0.0506855	0.0340836	2.03205	0
159	5.84682e-06	0.0506855	0.028777	1.84228	0
159	5.84682e-06	0.0506855	0.030888	1.86506	0
160	0.00278054	0.0188588	0.438513	6.71308	3.80623
160	0.00278054	0.0188588	0.406421	6.59876	3.60385
160	0.00278054	0.0188588	0.441083	6.61245	3.81701
160	0.00278054	0.0188588	0.419069	6.73771	3.78073
160	0.00278054	0.0188588	0.430856	6.75881	3.78922
161	0.00777837	0.0662821	0.422864	16.4827	9.39763
161	0.00777837	0.0662821	0.434105	16.7643	9.77901
161	0.00777837	0.0662821	0.42089	16.6374	9.67939
161	0.00777837	0.0662821	0.412456	16.5154	9.50456
161	0.00777837	0.0662821	0.432964	16.9884	9.89497
162	0.00430639	0.0334015	0.444884	9.83488	5.68669
162	0.00430639	0.0334015	0.45314	9.85579	5.82573
162	0.00430639	0.0334015	0.449609	10.1489	5.82528
162	0.00430639	0.0334015	0.456728	10.0363	6.02361
162	0.00430639	0.0334015	0.456921	10.1366	5.88702
163	0.0029931	0.0810052	0.141283	6.77216	1.24697
163	0.0029931	0.0810052	0.146619	7.1075	1.40519
163	0.0029931	0.0810052	0.151309	7.25835	1.51339
163	0.0029931	0.0810052	0.166518	7.94994	1.93412
163	0.0029931	0.0810052	0.134051	7.04077	1.38676
164	0.0085721	0.0155303	0.617932	7.8837	5.40481
164	0.0085721	0.0155303	0.623233	7.73363	5.35391
164	0.0085721	0.0155303	0.637287	7.71288	5.40934
164	0.0085721	0.0155303	0.642299	7.86329	5.47668
164	0.0085721	0.0155303	0.628528	7.91543	5.52856
165	0.00630591	0.0358612	0.535784	11.9563	7.5881
165	0.00630591	0.0358612	0.525394	11.8403	7.46928
165	0.00630591	0.0358612	0.531412	11.8949	7.55155
165	0.00630591	0.0358612	0.537712	12.0649	7.68405
165	0.00630591	0.0358612	0.520559	11.8283	7.40425
166	0.00291027	0.0163071	0.449801	6.21124	3.49232
166	0.00291027	0.0163071	0.461053	6.3713	3.68378
166	0.00291027	0.0163071	0.45283	6.21266	3.64019
166	0.00291027	0.0163071	0.4557	6.43565	3.69977
166	0.00291027	0.0163071	0.478983	6.26084	3.67384
167	0.00146845	0.0851671	0.0620721	3.49142	0.112567
167	0.00146845	0.0851671	0.0727035	3.89023	0.232528
167	0.00146845	0.0851671	0.0762411	3.69214	0.181096
167	0.00146845	0.0851671	0.0826224	3.75355	0.213856
167	0.00146845	0.0851671	0.0702775	3.7512	0.172107
168	0.00911468	0.0228007	0.636156	10.0163	7.0014
168	0.00911468	0.0228007	0.632347	10.1013	6.97034
168	0.00911468	0.0228007	0.636156	10.2149	7.08378
168	0.00911468	0.0228007	0.638965	9.93683	6.95578
168	0.00911468	0.0228007	0.629305	10.2469	7.05817
169	0.00440593	0.0497714	0.353254	11.0938	5.67553
169	0.00440593	0.0497714	0.361856	11.5122	5.93042
169	0.00440593	0.0497714	0.357484	11.6205	6.0081
169	0.00440593	0.0497714	0.35519	11.2066	5.76784
169	0.00440593	0.0497714	0.356009	11.0938	5.66915
170	0.00880113	0.0339184	0.592042	12.9464	8.78928
170	0.00880113	0.0339184	0.604464	13.0005	8.88385
170	0.00880113	0.0339184	0.603669	13.102	8.82652
170	0.00880113	0.0339184	0.591566	13.0239	8.72016
170	0.00880113	0.0339184	0.590808	12.8627	8.64106
171	0.00605152	0.0542159	0.417263	13.7252	7.87728
171	0.00605152	0.0542159	0.438403	14.5126	8.3859
171	0.00605152	0.0542159	0.428857	14.2559	8.10366
171	0.00605152	0.0542159	0.401929	13.8237	7.74944
171	0.00605152	0.0542159	0.411567	14.0596	8.02747
172	0.00924561	0.0645766	0.497485	18.1798	11.4269
172	0.00924561	0.0645766	0.476985	17.917	11.0957
172	0.00924561	0.0645766	0.478093	18.131	11.1409
172	0.00924561	0.0645766	0.487261	18.0226	11.1808
172	0.00924561	0.0645766	0.505158	18.3656	11.5494
173	0.0059887	0.0729235	0.351511	14.6588	7.45632
173	0.0059887	0.0729235	0.339142	14.5971	7.40161
173	0.0059887	0.0729235	0.345416	14.7402	7.54046
173	0.0059887	0.0729235	0.346132	14.8703	7.4425
173	0.0059887	0.0729235	0.329715	14.4641	7.21456
174	0.00193534	0.0403328	0.212926	6.37271	2.08126
174	0.00193534	0.0403328	0.1476	5.45344	1.32205
174	0.00193534	0.0403328	0.164692	5.84389	1.52627
174	0.00193534	0.0403328	0.183073	6.20907	1.74872
174	0.00193534	0.0403328	0.184644	5.92572	1.72395
175	0.00978432	0.0356531	0.602297	13.6622	9.40255
175	0.00978432	0.0356531	0.611484	13.8383	9.34638
175	0.00978432	0.0356531	0.602939	13.6631	9.24926
175	0.00978432	0.0356531	0.605707	13.6129	9.28656
175	0.00978432	0.0356531	0.610958	13.8014	9.33972
176	0.00380879	0.0140108	0.501715	6.25553	3.80747
176	0.00380879	0.0140108	0.52178	6.29972	3.85442
176	0.00380879	0.0140108	0.489025	6.19595	3.71276
176	0.00380879	0.0140108	0.528225	6.24712	3.872
176	0.00380879	0.0140108	0.493486	6.20968	3.77299
177	0.00980034	0.0676094	0.488036	19.2247	11.9965
177	0.00980034	0.0676094	0.497117	18.9909	11.9191
177	0.00980034	0.0676094	0.500806	18.9067	11.9495
177	0.00980034	0.0676094	0.492269	19.1318	12.0822
177	0.00980034	0.0676094	0.510889	19.6154	12.3112
178	0.00808759	0.0392189	0.564497	13.6164	8.89275
178	0.00808759	0.0392189	0.579727	13.6295	8.91776
178	0.00808759	0.0392189	0.556713	13.8285	9.22583
178	0.00808759	0.0392189	0.574957	13.5587	8.92982
178	0.00808759	0.0392189	0.559528	13.619	8.87784
179	0.00701133	0.0914079	0.321416	16.731	8.24455
179	0.00701133	0.0914079	0.304126	16.5923	7.97409
179	0.00701133	0.0914079	0.291944	15.9864	7.55242
179	0.00701133	0.0914079	0.3	16.0459	7.68664
179	0.00701133	0.0914079	0.277301	15.6054	7.21701
180	0.00830999	0.0262393	0.623733	11.0912	7.65144
180	0.00830999	0.0262393	0.61484	10.9494	7.40522
180	0.00830999	0.0262393	0.630389	11.1234	7.61353
180	0.00830999	0.0262393	0.627494	10.8361	7.46461
180	0.00830999	0.0262393	0.609697	10.844	7.45459
181	0.00206098	0.0587909	0.137944	5.73485	1.08812
181	0.00206098	0.0587909	0.122991	5.5889	0.959096
181	0.00206098	0.0587909	0.139544	5.79966	1.15368
181	0.00206098	0.0587909	0.147315	5.89663	1.23379
181	0.00206098	0.0587909	0.14741	5.98432	1.28078
182	0.00671003	0.0924851	0.292474	15.9764	7.38667
182	0.00671003	0.0924851	0.312478	16.397	7.76595
182	0.00671003	0.0924851	0.291205	15.7811	7.32058
182	0.00671003	0.0924851	0.300165	15.8951	7.57379
182	0.00671003	0.0924851	0.276151	15.0965	6.71904
183	0.00184743	0.0366292	0.198617	5.72695	1.88251
183	0.00184743	0.0366292	0.202867	6.22002	1.98381
183	0.00184743	0.0366292	0.205505	6.03741	1.97189
183	0.00184743	0.0366292	0.208051	6.27381	2.04689
183	0.00184743	0.0366292	0.211278	6.14357	2.07568
184	0.00470826	0.0582741	0.351381	12.2561	6.18643
184	0.00470826	0.0582741	0.329517	11.9188	5.72523
184	0.00470826	0.0582741	0.337841	12.121	6.04019
184	0.00470826	0.0582741	0.3495	12.3801	6.23264
184	0.00470826	0.0582741	0.313179	11.9953	5.98379
185	0.00316629	0.032598	0.345	8.13663	4.12108
185	0.00316629	0.032598	0.366245	8.53863	4.4677
185	0.00316629	0.032598	0.381935	8.57649	4.59
185	0.00316629	0.032598	0.389524	8.4788	4.59038
185	0.00316629	0.032598	0.357143	8.45013	4.40764
186	0.00455865	0.0697199	0.28257	12.1953	5.33672
186	0.00455865	0.0697199	0.261055	11.5374	4.85316
186	0.00455865	0.0697199	0.248522	11.0823	4.30119
186	0.00455865	0.0697199	0.254282	11.2656	4.64975
186	0.00455865	0.0697199	0.268471	11.7668	4.96729
187	0.00473629	0.0993718	0.184872	11.2716	3.3541
187	0.00473629	0.0993718	0.202401	11.5588	3.62672
187	0.00473629	0.0993718	0.174295	10.405	2.87991
187	0.00473629	0.0993718	0.194184	10.8997	3.27969
187	0.00473629	0.0993718	0.171867	10.0457	2.78781
188	0.00717552	0.0759945	0.379072	16.6135	9.04642
188	0.00717552	0.0759945	0.35448	16.2004	8.48664
188	0.00717552	0.0759945	0.387883	17.0427	9.28946
188	0.00717552	0.0759945	0.365093	16.344	8.70263
188	0.00717552	0.0759945	0.378709	16.9106	9.23606
189	0.00645322	0.0811481	0.311512	15.4698	7.60503
189	0.00645322	0.0811481	0.308266	14.6981	7.13889
189	0.00645322	0.0811481	0.334768	16.3394	8.21484
189	0.00645322	0.0811481	0.322545	15.4692	7.62281
189	0.00645322	0.0811481	0.326832	15.2325	7.4747
190	0.00451257	0.0977191	0.193087	11.096	3.42278
190	0.00451257	0.0977191	0.189135	10.3625	3.00502
190	0.00451257	0.0977191	0.198578	10.3513	3.04549
190	0.00451257	0.0977191	0.18626	10.6808	3.16727
190	0.00451257	0.0977191	0.186082	10.4534	3.13916
191	0.000878137	0.095741	0.0442526	2.54841	0.0258909
191	0.000878137	0.095741	0.0473908	2.66622	0.0257784
191	0.000878137	0.095741	0.0520999	2.70719	0.0313717
191	0.000878137	0.095741	0.0406912	2.49578	0.033376
191	0.000878137	0.095741	0.0557292	2.79281	0.0315048
192	0.00230448	0.0505139	0.188786	6.60929	1.91312
192	0.00230448	0.0505139	0.196367	6.84555	2.16136
