Sim	T1	k	Ratio_2014	Antigen_2016	MF_2016
0	0.00518027	0.0309598	0.422046	8.6771	4.68308
0	0.00518027	0.0309598	0.42183	8.53388	4.53086
0	0.00518027	0.0309598	0.452646	8.40089	4.65383
0	0.00518027	0.0309598	0.435288	8.55025	4.62724
0	0.00518027	0.0309598	0.424258	8.52241	4.59694
1	0.00990348	0.0466059	0.500088	13.2768	7.83401
1	0.00990348	0.0466059	0.484378	13.1763	7.77545
1	0.00990348	0.0466059	0.495114	13.0795	7.66653
1	0.00990348	0.0466059	0.50922	12.9447	7.76754
1	0.00990348	0.0466059	0.48651	13.1893	7.82982
2	0.00508813	0.0509637	0.345682	10.2448	4.68023
2	0.00508813	0.0509637	0.318578	10.1441	4.65382
2	0.00508813	0.0509637	0.324136	9.97883	4.57885
2	0.00508813	0.0509637	0.324371	10.1824	4.43434
2	0.00508813	0.0509637	0.323508	10.0479	4.61382
3	0.000286734	0.0635719	0.0387551	2.22181	0.00369072
3	0.000286734	0.0635719	0.0428907	2.21193	0.0073547
3	0.000286734	0.0635719	0.0412007	2.20762	0.00553751
3	0.000286734	0.0635719	0.0416164	2.20147	0.0073813
3	0.000286734	0.0635719	0.035482	2.12998	0.00184894
4	0.000404343	0.0368658	0.0481253	2.41772	0.0240109
4	0.000404343	0.0368658	0.0445055	2.46868	0.0295208
4	0.000404343	0.0368658	0.0452436	2.35879	0.023919
4	0.000404343	0.0368658	0.0422454	2.29911	0.0166602
4	0.000404343	0.0368658	0.0419463	2.39267	0.0147468
5	0.00915317	0.0814978	0.371476	15.981	8.10113
5	0.00915317	0.0814978	0.334513	15.2296	7.31455
5	0.00915317	0.0814978	0.345219	15.2957	7.40228
5	0.00915317	0.0814978	0.350713	15.4395	7.61929
5	0.00915317	0.0814978	0.363824	15.902	7.83015
6	0.00483111	0.0696055	0.210783	9.24553	2.95952
6	0.00483111	0.0696055	0.235388	9.50955	3.4034
6	0.00483111	0.0696055	0.231805	9.86891	3.44719
6	0.00483111	0.0696055	0.214554	9.42989	2.95941
6	0.00483111	0.0696055	0.236724	9.60324	3.50548
7	0.00628878	0.0811667	0.25364	11.6784	4.31238
7	0.00628878	0.0811667	0.264328	12.0211	4.79068
7	0.00628878	0.0811667	0.26344	11.934	4.71268
7	0.00628878	0.0811667	0.262653	12.0562	4.71891
7	0.00628878	0.0811667	0.247824	11.5212	4.45212
8	0.00289399	0.0979844	0.10154	5.14462	0.525566
8	0.00289399	0.0979844	0.0950292	5.40151	0.512403
8	0.00289399	0.0979844	0.0866943	4.95451	0.382823
8	0.00289399	0.0979844	0.0974304	5.44385	0.5442
8	0.00289399	0.0979844	0.0913552	5.10129	0.506432
9	0.00101587	0.0264471	0.119482	3.67455	0.619492
9	0.00101587	0.0264471	0.118501	3.76214	0.630403
9	0.00101587	0.0264471	0.116604	3.70638	0.553273
9	0.00101587	0.0264471	0.13271	3.74432	0.635132
9	0.00101587	0.0264471	0.101355	3.61849	0.431258
10	0.00946852	0.0698595	0.426952	15.6513	8.4533
10	0.00946852	0.0698595	0.41615	15.1204	8.24798
10	0.00946852	0.0698595	0.393674	15.3707	8.16764
10	0.00946852	0.0698595	0.405309	15.3914	8.16143
10	0.00946852	0.0698595	0.429914	15.7379	8.53645
11	0.00387052	0.0510025	0.252619	8.21075	3.17537
11	0.00387052	0.0510025	0.265643	8.30771	3.22034
11	0.00387052	0.0510025	0.24195	8.10071	2.89126
11	0.00387052	0.0510025	0.276578	8.47427	3.3236
11	0.00387052	0.0510025	0.248586	8.11195	2.9152
12	0.00289417	0.0291595	0.315858	6.57288	2.94863
12	0.00289417	0.0291595	0.321858	6.46944	2.9142
12	0.00289417	0.0291595	0.306022	6.61001	2.83761
12	0.00289417	0.0291595	0.289534	6.54517	2.81511
12	0.00289417	0.0291595	0.320424	6.63023	2.98554
13	0.00745223	0.0375944	0.465072	10.5192	6.069
13	0.00745223	0.0375944	0.477263	10.9034	6.38736
13	0.00745223	0.0375944	0.489787	10.8409	6.33171
13	0.00745223	0.0375944	0.459732	10.7531	6.17053
13	0.00745223	0.0375944	0.455784	10.6306	6.02803
14	0.00369999	0.0462505	0.268882	7.74446	3.09815
14	0.00369999	0.0462505	0.270138	7.7166	2.96991
14	0.00369999	0.0462505	0.259293	7.76251	2.89297
14	0.00369999	0.0462505	0.237661	7.61824	2.7542
14	0.00369999	0.0462505	0.262538	7.84601	3.06574
15	0.00729716	0.0849249	0.283027	13.6875	5.71222
15	0.00729716	0.0849249	0.291485	13.3981	5.61744
15	0.00729716	0.0849249	0.286376	13.2424	5.48911
15	0.00729716	0.0849249	0.283598	13.2641	5.40375
15	0.00729716	0.0849249	0.282635	13.2825	5.66348
16	0.00729487	0.0482895	0.424652	11.745	6.3167
16	0.00729487	0.0482895	0.422118	11.7811	6.38749
16	0.00729487	0.0482895	0.425798	11.9773	6.36191
16	0.00729487	0.0482895	0.418985	11.808	6.32379
16	0.00729487	0.0482895	0.418031	11.74	6.26717
17	0.00978209	0.0477067	0.493913	13.4436	7.95009
17	0.00978209	0.0477067	0.506478	13.2656	7.97489
17	0.00978209	0.0477067	0.477676	13.1078	7.68481
17	0.00978209	0.0477067	0.490327	13.1837	7.63489
17	0.00978209	0.0477067	0.500344	13.3815	8.01784
18	0.00155881	0.0813059	0.0701431	3.67429	0.15847
18	0.00155881	0.0813059	0.0705618	3.6035	0.116421
18	0.00155881	0.0813059	0.0864251	3.83317	0.232425
18	0.00155881	0.0813059	0.0673953	3.47437	0.184121
18	0.00155881	0.0813059	0.0709351	3.61419	0.162104
19	0.00881492	0.0195531	0.573839	7.79553	5.03021
19	0.00881492	0.0195531	0.564675	7.788	4.95196
19	0.00881492	0.0195531	0.569642	8.07146	5.15066
19	0.00881492	0.0195531	0.574463	7.93519	5.13616
19	0.00881492	0.0195531	0.565535	8.00192	5.11643
20	0.00640786	0.0653703	0.30664	11.6429	5.25111
20	0.00640786	0.0653703	0.321979	11.9213	5.44536
20	0.00640786	0.0653703	0.311483	11.9417	5.33452
20	0.00640786	0.0653703	0.30172	11.4135	4.99131
20	0.00640786	0.0653703	0.316371	11.8485	5.31919
21	0.000642415	0.0964831	0.0373092	2.36076	0.0111095
21	0.000642415	0.0964831	0.0291369	2.47523	0.00924283
21	0.000642415	0.0964831	0.035	2.35733	0.0129321
21	0.000642415	0.0964831	0.0418578	2.33151	0.0166141
21	0.000642415	0.0964831	0.0367279	2.41326	0.0129051
22	0.00608804	0.0188369	0.497678	7.02932	4.1805
22	0.00608804	0.0188369	0.504278	7.04462	4.10921
22	0.00608804	0.0188369	0.518404	7.0746	4.24846
22	0.00608804	0.0188369	0.494521	6.94742	4.13
22	0.00608804	0.0188369	0.51139	6.99954	4.23671
23	0.00220312	0.0415686	0.171645	5.48348	1.3048
23	0.00220312	0.0415686	0.189158	5.56406	1.43666
23	0.00220312	0.0415686	0.189209	5.70419	1.53093
23	0.00220312	0.0415686	0.176968	5.80568	1.54867
23	0.00220312	0.0415686	0.187885	5.86581	1.60986
24	0.00873652	0.0780787	0.339961	14.7664	7.29257
24	0.00873652	0.0780787	0.344124	14.8044	7.13274
24	0.00873652	0.0780787	0.357911	15.033	7.52945
24	0.00873652	0.0780787	0.358988	15.0542	7.45439
24	0.00873652	0.0780787	0.349218	14.8766	7.28326
25	0.00679956	0.041595	0.452979	10.8036	6.01448
25	0.00679956	0.041595	0.438281	10.7621	5.8817
25	0.00679956	0.041595	0.458654	11.0445	6.17642
25	0.00679956	0.041595	0.446914	10.8447	5.97488
25	0.00679956	0.041595	0.441587	10.9362	6.00511
26	0.000870655	0.0641623	0.0468665	2.60873	0.0277721
26	0.000870655	0.0641623	0.0551222	2.85151	0.0571408
26	0.000870655	0.0641623	0.0517683	2.88911	0.0644069
26	0.000870655	0.0641623	0.0485386	2.81506	0.0497751
26	0.000870655	0.0641623	0.056391	2.64186	0.0626382
27	0.0098627	0.0716976	0.416403	15.8645	8.50918
27	0.0098627	0.0716976	0.418384	15.9371	8.67197
27	0.0098627	0.0716976	0.398505	15.529	8.33026
27	0.0098627	0.0716976	0.412855	16.5388	8.83644
27	0.0098627	0.0716976	0.399902	15.7232	8.38041
28	0.00503399	0.0608418	0.301172	10.1303	4.29093
28	0.00503399	0.0608418	0.281651	10.0002	4.13845
28	0.00503399	0.0608418	0.265992	9.99058	3.85987
28	0.00503399	0.0608418	0.272524	10.0248	3.95361
28	0.00503399	0.0608418	0.304566	10.4432	4.44354
29	0.00428524	0.0180864	0.456549	6.44882	3.54823
29	0.00428524	0.0180864	0.453749	6.1235	3.31866
29	0.00428524	0.0180864	0.45151	6.22343	3.5247
29	0.00428524	0.0180864	0.448718	6.061	3.34324
29	0.00428524	0.0180864	0.451151	6.40387	3.57842
30	0.00299271	0.0312747	0.304333	6.54513	2.74008
30	0.00299271	0.0312747	0.291845	6.60374	2.84469
30	0.00299271	0.0312747	0.285714	6.58028	2.67806
30	0.00299271	0.0312747	0.311663	6.96611	3.13457
30	0.00299271	0.0312747	0.28506	6.66802	2.83714
31	0.00713751	0.094086	0.247932	12.7691	4.86168
31	0.00713751	0.094086	0.259928	13.3002	5.20795
31	0.00713751	0.094086	0.254504	13.0107	5.09993
31	0.00713751	0.094086	0.270276	13.5388	5.31316
31	0.00713751	0.094086	0.233125	12.647	4.58314
32	0.00657723	0.0370082	0.45102	10.0587	5.5494
32	0.00657723	0.0370082	0.462167	9.84187	5.50952
32	0.00657723	0.0370082	0.47568	10.2875	5.86698
32	0.00657723	0.0370082	0.444727	9.85918	5.49803
32	0.00657723	0.0370082	0.442844	9.98558	5.50501
33	0.00730179	0.0569968	0.392671	12.4142	6.44876
33	0.00730179	0.0569968	0.380125	12.5501	6.35718
33	0.00730179	0.0569968	0.369631	12.3624	6.27185
33	0.00730179	0.0569968	0.372514	12.7238	6.42955
33	0.00730179	0.0569968	0.397236	12.6786	6.5681
34	0.000534789	0.057762	0.0448018	2.33555	0.0166297
34	0.000534789	0.057762	0.0469192	2.44654	0.0313659
34	0.000534789	0.057762	0.0457018	2.55504	0.0276121
34	0.000534789	0.057762	0.0488359	2.36561	0.0313937
34	0.000534789	0.057762	0.0549451	2.53949	0.0369918
35	0.00570429	0.0944773	0.18024	10.0124	2.73856
35	0.00570429	0.0944773	0.186332	10.0177	2.85324
35	0.00570429	0.0944773	0.214459	10.8008	3.49892
35	0.00570429	0.0944773	0.205047	10.657	3.32661
35	0.00570429	0.0944773	0.192441	10.4287	3.0165
36	0.00103953	0.0410642	0.0770335	3.3816	0.20974
36	0.00103953	0.0410642	0.10241	3.56398	0.317454
36	0.00103953	0.0410642	0.0874811	3.30319	0.244132
36	0.00103953	0.0410642	0.0983847	3.35701	0.334776
36	0.00103953	0.0410642	0.0935984	3.45552	0.269214
37	0.0050279	0.0636216	0.272659	10.049	4.01297
37	0.0050279	0.0636216	0.284265	10.3034	4.10581
37	0.0050279	0.0636216	0.266482	10.1649	3.91994
37	0.0050279	0.0636216	0.288623	10.4686	4.31365
37	0.0050279	0.0636216	0.271484	10.1862	4.09032
38	0.0057804	0.0806724	0.212683	10.6449	3.62894
38	0.0057804	0.0806724	0.247484	11.4873	4.24139
38	0.0057804	0.0806724	0.244563	11.2453	4.11225
38	0.0057804	0.0806724	0.258377	11.3217	4.25901
38	0.0057804	0.0806724	0.25	11.1661	4.07873
39	0.00469313	0.0643499	0.262729	9.88188	3.74677
39	0.00469313	0.0643499	0.230976	9.33491	3.34299
39	0.00469313	0.0643499	0.243844	9.35762	3.43613
39	0.00469313	0.0643499	0.233839	9.33593	3.25335
39	0.00469313	0.0643499	0.256098	9.42588	3.54255
40	0.00709484	0.0262282	0.520198	8.71243	5.1381
40	0.00709484	0.0262282	0.518352	8.70902	5.16207
40	0.00709484	0.0262282	0.522907	8.82858	5.30822
40	0.00709484	0.0262282	0.524952	8.83525	5.35503
40	0.00709484	0.0262282	0.531107	8.69846	5.27481
41	0.0087808	0.0352135	0.521705	11.0451	6.84508
41	0.0087808	0.0352135	0.535515	11.1647	6.79925
41	0.0087808	0.0352135	0.527046	11.1857	6.88476
41	0.0087808	0.0352135	0.53125	11.2719	6.9724
41	0.0087808	0.0352135	0.520129	11.0117	6.66972
42	0.00103512	0.0543998	0.0724852	3.1881	0.145668
42	0.00103512	0.0543998	0.0726202	3.26866	0.164449
42	0.00103512	0.0543998	0.0682271	3.08909	0.12748
42	0.00103512	0.0543998	0.0632545	3.25499	0.136625
42	0.00103512	0.0543998	0.0669413	2.91251	0.0959764
43	0.00118747	0.0815678	0.0536946	3.05099	0.066406
43	0.00118747	0.0815678	0.0504081	3.18599	0.0701029
43	0.00118747	0.0815678	0.0591977	3.08525	0.0886247
43	0.00118747	0.0815678	0.0556937	3.04018	0.0796636
43	0.00118747	0.0815678	0.0503741	2.96887	0.0535431
44	0.00767716	0.0710306	0.349476	13.7	6.63392
44	0.00767716	0.0710306	0.337573	13.4681	6.56547
44	0.00767716	0.0710306	0.345444	13.5607	6.43709
44	0.00767716	0.0710306	0.366416	13.9282	6.88663
44	0.00767716	0.0710306	0.339658	13.7419	6.53706
45	0.00688785	0.0670325	0.340029	12.3826	5.7661
45	0.00688785	0.0670325	0.328921	12.6765	5.88355
45	0.00688785	0.0670325	0.321321	12.1888	5.65999
45	0.00688785	0.0670325	0.323664	12.4878	5.84644
45	0.00688785	0.0670325	0.341842	12.7488	6.06027
46	0.00738809	0.0415722	0.44906	11.2055	6.30577
46	0.00738809	0.0415722	0.475924	11.4629	6.65937
46	0.00738809	0.0415722	0.435686	11.1358	6.25567
46	0.00738809	0.0415722	0.465206	11.3357	6.41374
46	0.00738809	0.0415722	0.470094	11.1039	6.25659
47	0.00535716	0.0731935	0.254365	10.6254	3.94894
47	0.00535716	0.0731935	0.264333	11.0125	4.15192
47	0.00535716	0.0731935	0.232904	10.2453	3.63771
47	0.00535716	0.0731935	0.24878	10.6249	3.96217
47	0.00535716	0.0731935	0.24948	11.0639	4.11964
48	0.00511273	0.0747176	0.233974	10.3492	3.75413
48	0.00511273	0.0747176	0.23176	10.0235	3.42198
48	0.00511273	0.0747176	0.236585	10.3294	3.74014
48	0.00511273	0.0747176	0.225701	10.1127	3.52036
48	0.00511273	0.0747176	0.194933	9.58571	3.0883
49	0.00458134	0.0111708	0.444365	5.20327	2.77988
49	0.00458134	0.0111708	0.456202	5.31968	2.93016
49	0.00458134	0.0111708	0.463211	4.98924	2.78897
49	0.00458134	0.0111708	0.443061	5.05804	2.72157
49	0.00458134	0.0111708	0.458615	5.15447	2.91988
50	0.00520149	0.0491556	0.338292	10.0142	4.61243
50	0.00520149	0.0491556	0.335876	10.1237	4.70273
50	0.00520149	0.0491556	0.348007	10.3563	4.89166
50	0.00520149	0.0491556	0.351105	10.1134	4.85419
50	0.00520149	0.0491556	0.349882	10.21	4.93615
51	0.00881449	0.0342788	0.528088	10.972	6.80222
51	0.00881449	0.0342788	0.526955	10.7592	6.56826
51	0.00881449	0.0342788	0.538203	10.7287	6.45013
51	0.00881449	0.0342788	0.539835	10.9897	6.8057
51	0.00881449	0.0342788	0.529594	10.7763	6.55747
52	0.000469458	0.0549678	0.0476457	2.44703	0.0239724
52	0.000469458	0.0549678	0.0405714	2.31471	0.0129314
52	0.000469458	0.0549678	0.0540393	2.54889	0.0406639
52	0.000469458	0.0549678	0.0372222	2.37648	0.0110534
52	0.000469458	0.0549678	0.0455312	2.43745	0.0202967
53	0.00472976	0.0826224	0.176405	8.83911	2.42107
53	0.00472976	0.0826224	0.185958	9.20812	2.70056
53	0.00472976	0.0826224	0.205554	9.23051	2.7749
53	0.00472976	0.0826224	0.201012	9.46006	2.83134
53	0.00472976	0.0826224	0.189984	9.18448	2.62124
54	0.00498291	0.0543645	0.312546	9.98693	4.41531
54	0.00498291	0.0543645	0.309926	9.85086	4.32885
54	0.00498291	0.0543645	0.303909	9.93665	4.22585
54	0.00498291	0.0543645	0.289514	9.68961	4.11007
54	0.00498291	0.0543645	0.296058	9.84125	4.18784
55	0.00566782	0.0737381	0.254286	10.7922	3.98426
55	0.00566782	0.0737381	0.267704	11.2687	4.37799
55	0.00566782	0.0737381	0.271801	11.4063	4.45603
55	0.00566782	0.0737381	0.254466	10.8081	4.12808
55	0.00566782	0.0737381	0.262071	10.7622	4.12738
56	0.00797193	0.0775366	0.339379	14.0439	6.6113
56	0.00797193	0.0775366	0.334445	14.3851	6.7495
56	0.00797193	0.0775366	0.324612	14.2725	6.66568
56	0.00797193	0.0775366	0.328386	14.1095	6.66197
56	0.00797193	0.0775366	0.346566	14.2644	6.82002
57	0.00401064	0.0699019	0.194987	8.27265	2.43736
57	0.00401064	0.0699019	0.189411	8.43015	2.43078
57	0.00401064	0.0699019	0.192136	8.02617	2.20973
57	0.00401064	0.0699019	0.180145	7.89795	2.13058
57	0.00401064	0.0699019	0.192319	8.28836	2.36731
58	0.00497576	0.0426654	0.35483	9.39239	4.45311
58	0.00497576	0.0426654	0.373049	9.60925	4.67646
58	0.00497576	0.0426654	0.346903	9.25343	4.46026
58	0.00497576	0.0426654	0.361808	9.54299	4.59963
58	0.00497576	0.0426654	0.368947	9.53399	4.68404
59	0.00398573	0.0960016	0.125894	7.11807	1.23464
59	0.00398573	0.0960016	0.136794	6.82849	1.16575
59	0.00398573	0.0960016	0.144301	7.37957	1.31262
59	0.00398573	0.0960016	0.141271	7.18115	1.38723
59	0.00398573	0.0960016	0.127331	6.72631	1.04804
60	0.00788818	0.0109985	0.528961	5.56264	3.3472
60	0.00788818	0.0109985	0.520053	5.56163	3.33957
60	0.00788818	0.0109985	0.528402	5.59151	3.4439
60	0.00788818	0.0109985	0.506949	5.49051	3.27255
60	0.00788818	0.0109985	0.536529	5.60126	3.44265
61	0.000640526	0.0136423	0.115711	3.0717	0.547597
61	0.000640526	0.0136423	0.108544	2.94509	0.432884
61	0.000640526	0.0136423	0.117149	3.23629	0.531689
61	0.000640526	0.0136423	0.115323	3.0995	0.524275
61	0.000640526	0.0136423	0.121165	3.04548	0.530372
62	0.000105407	0.022183	0.028536	2.03417	0
62	0.000105407	0.022183	0.0424615	2.01062	0.00184291
62	0.000105407	0.022183	0.0321159	2.02735	0.00369617
62	0.000105407	0.022183	0.0421433	2.07515	0.00368915
62	0.000105407	0.022183	0.0361011	2.04815	0.00185353
63	0.000571874	0.085077	0.0326393	2.39703	0.012917
63	0.000571874	0.085077	0.0371831	2.35318	0.0111262
63	0.000571874	0.085077	0.0422222	2.43619	0.0221639
63	0.000571874	0.085077	0.037694	2.51776	0.0128833
63	0.000571874	0.085077	0.040318	2.34264	0.00923753
64	0.00298211	0.0102832	0.370686	4.5358	2.19129
64	0.00298211	0.0102832	0.388713	4.5665	2.26849
64	0.00298211	0.0102832	0.374201	4.46911	2.15131
64	0.00298211	0.0102832	0.373997	4.49862	2.16007
64	0.00298211	0.0102832	0.370016	4.45928	2.17508
65	0.0012282	0.0794012	0.0605338	3.23111	0.0720901
65	0.0012282	0.0794012	0.0641582	3.2074	0.101558
65	0.0012282	0.0794012	0.0566038	2.97132	0.110801
65	0.0012282	0.0794012	0.0517737	3.08002	0.0738171
65	0.0012282	0.0794012	0.0607091	3.12315	0.109227
66	0.00286958	0.0978737	0.081922	4.80557	0.39402
66	0.00286958	0.0978737	0.106748	5.55843	0.636672
66	0.00286958	0.0978737	0.106566	5.49629	0.57126
66	0.00286958	0.0978737	0.0986121	5.27631	0.501536
66	0.00286958	0.0978737	0.091224	5.03367	0.484683
67	0.000371057	0.0101155	0.0874786	2.55844	0.237608
67	0.000371057	0.0101155	0.0822637	2.45932	0.221893
67	0.000371057	0.0101155	0.0774336	2.66168	0.283667
67	0.000371057	0.0101155	0.070889	2.4639	0.171514
67	0.000371057	0.0101155	0.0770483	2.69737	0.206638
68	0.00383121	0.0214906	0.401264	6.45579	3.43853
68	0.00383121	0.0214906	0.423937	6.54949	3.50416
68	0.00383121	0.0214906	0.413619	6.59458	3.40431
68	0.00383121	0.0214906	0.401395	6.51518	3.28907
68	0.00383121	0.0214906	0.409202	6.60157	3.4749
69	0.00879085	0.0494142	0.475684	13.1052	7.55863
69	0.00879085	0.0494142	0.473282	13.142	7.70085
69	0.00879085	0.0494142	0.458585	13.2718	7.54654
69	0.00879085	0.0494142	0.493234	12.9724	7.74233
69	0.00879085	0.0494142	0.461895	12.7486	7.22517
70	0.00995754	0.0780219	0.402355	16.3152	8.61649
70	0.00995754	0.0780219	0.386261	16.4148	8.5903
70	0.00995754	0.0780219	0.387557	16.1386	8.41815
70	0.00995754	0.0780219	0.393857	16.4681	8.63049
70	0.00995754	0.0780219	0.381534	15.9111	8.2351
71	0.00396625	0.0830929	0.164342	7.65722	1.72427
71	0.00396625	0.0830929	0.147691	7.26063	1.52729
71	0.00396625	0.0830929	0.163114	7.82119	1.88418
71	0.00396625	0.0830929	0.143216	7.36284	1.56389
71	0.00396625	0.0830929	0.168951	7.84372	1.83292
72	0.00889299	0.0709921	0.373111	14.7659	7.43846
72	0.00889299	0.0709921	0.392772	15.1457	7.92868
72	0.00889299	0.0709921	0.389568	15.0406	7.8621
72	0.00889299	0.0709921	0.390628	15.0635	7.75605
72	0.00889299	0.0709921	0.385704	14.6428	7.62045
73	0.00569642	0.0728505	0.270921	11.0502	4.39063
73	0.00569642	0.0728505	0.271377	11.5445	4.57214
73	0.00569642	0.0728505	0.257344	11.1561	4.4103
73	0.00569642	0.0728505	0.279605	11.3314	4.60432
73	0.00569642	0.0728505	0.294782	11.4709	4.81765
74	0.00340262	0.0460315	0.250469	7.3961	2.74649
74	0.00340262	0.0460315	0.247503	7.42629	2.6694
74	0.00340262	0.0460315	0.24376	7.21423	2.55619
74	0.00340262	0.0460315	0.254737	7.63523	2.84273
74	0.00340262	0.0460315	0.233073	7.34444	2.61111
75	0.00644962	0.0709376	0.311472	12.341	5.44692
75	0.00644962	0.0709376	0.317374	12.4439	5.57412
75	0.00644962	0.0709376	0.321796	12.3736	5.51023
75	0.00644962	0.0709376	0.293275	12.1291	5.17966
75	0.00644962	0.0709376	0.302746	12.0321	5.09187
76	0.00420873	0.0509489	0.297734	9.13366	3.86332
76	0.00420873	0.0509489	0.274298	8.95599	3.56656
76	0.00420873	0.0509489	0.28758	8.92242	3.67895
76	0.00420873	0.0509489	0.263761	8.59352	3.3947
76	0.00420873	0.0509489	0.27439	8.62639	3.45943
77	0.00890189	0.0774122	0.337161	14.8616	7.20499
77	0.00890189	0.0774122	0.35291	15.2455	7.48265
77	0.00890189	0.0774122	0.361347	15.1944	7.52898
77	0.00890189	0.0774122	0.364298	15.3283	7.75663
77	0.00890189	0.0774122	0.37128	15.2215	7.52027
78	0.00148104	0.0914568	0.056829	3.28133	0.0946004
78	0.00148104	0.0914568	0.0497561	3.11516	0.0833426
78	0.00148104	0.0914568	0.0580253	3.40176	0.140051
78	0.00148104	0.0914568	0.0604317	3.24083	0.0942856
78	0.00148104	0.0914568	0.0633037	3.15324	0.0702364
79	0.00232659	0.0141097	0.342657	4.77604	2.13723
79	0.00232659	0.0141097	0.328441	4.79505	2.12315
79	0.00232659	0.0141097	0.33524	4.89089	2.20053
79	0.00232659	0.0141097	0.327462	4.68505	2.09352
79	0.00232659	0.0141097	0.329025	4.76886	2.13285
80	0.00116522	0.0410772	0.076055	3.27264	0.234287
80	0.00116522	0.0410772	0.0873424	3.4692	0.247932
80	0.00116522	0.0410772	0.112494	3.88833	0.434903
80	0.00116522	0.0410772	0.079689	3.30947	0.228239
80	0.00116522	0.0410772	0.0998644	3.81496	0.438905
81	0.0092783	0.015432	0.566123	6.93493	4.45039
81	0.0092783	0.015432	0.572796	6.81663	4.3236
81	0.0092783	0.015432	0.56303	6.93468	4.38932
81	0.0092783	0.015432	0.561671	6.81902	4.30539
81	0.0092783	0.015432	0.573695	6.81801	4.38327
82	0.00497185	0.0829885	0.203661	9.83576	2.98059
82	0.00497185	0.0829885	0.199948	9.74428	3.05641
82	0.00497185	0.0829885	0.196671	9.09779	2.63975
82	0.00497185	0.0829885	0.210329	9.5827	2.83408
82	0.00497185	0.0829885	0.178207	9.04066	2.44042
83	0.00311576	0.0986545	0.101725	5.59241	0.63571
83	0.00311576	0.0986545	0.0948827	5.55935	0.559443
83	0.00311576	0.0986545	0.120238	5.81917	0.695211
83	0.00311576	0.0986545	0.0911439	5.28725	0.498449
83	0.00311576	0.0986545	0.0963514	5.58672	0.54797
84	0.00861108	0.0751037	0.359788	14.6582	7.17789
84	0.00861108	0.0751037	0.363114	14.8329	7.31622
84	0.00861108	0.0751037	0.346848	14.7078	7.14338
84	0.00861108	0.0751037	0.37581	15.3043	7.6494
84	0.00861108	0.0751037	0.365467	14.8414	7.46219
85	0.000959353	0.0819313	0.0523859	2.7873	0.0350256
85	0.000959353	0.0819313	0.0528134	2.97459	0.0533147
85	0.000959353	0.0819313	0.0559921	2.90876	0.0551947
85	0.000959353	0.0819313	0.0485386	2.72825	0.0479935
85	0.000959353	0.0819313	0.0517333	2.70225	0.0313145
86	0.000226867	0.0998401	0.0258186	2.03447	0.00184115
86	0.000226867	0.0998401	0.0300752	1.98361	0
86	0.000226867	0.0998401	0.041514	2.05457	0.00184597
86	0.000226867	0.0998401	0.0298235	2.07278	0.00184904
86	0.000226867	0.0998401	0.0312695	2.00738	0
87	0.00310611	0.020056	0.369631	5.95743	2.8699
87	0.00310611	0.020056	0.374178	5.84159	2.91617
87	0.00310611	0.020056	0.399188	6.00044	3.06961
87	0.00310611	0.020056	0.368212	6.07837	2.9415
87	0.00310611	0.020056	0.392975	6.11368	3.0624
88	0.00590222	0.0648159	0.303487	11.3535	5.00536
88	0.00590222	0.0648159	0.300068	11.3339	4.82864
88	0.00590222	0.0648159	0.312116	11.3093	5.04216
88	0.00590222	0.0648159	0.309128	11.3349	4.83083
88	0.00590222	0.0648159	0.301891	11.0928	4.82482
89	0.00150281	0.0335365	0.163062	4.44564	0.97231
89	0.00150281	0.0335365	0.141401	4.43973	0.877986
89	0.00150281	0.0335365	0.134495	4.30813	0.820596
89	0.00150281	0.0335365	0.134454	4.23163	0.757492
89	0.00150281	0.0335365	0.153616	4.44153	0.922315
90	0.00987262	0.0236901	0.578352	8.94527	5.77612
90	0.00987262	0.0236901	0.567292	9.01753	5.82574
90	0.00987262	0.0236901	0.576064	9.1184	5.81771
90	0.00987262	0.0236901	0.560401	8.84642	5.68422
90	0.00987262	0.0236901	0.577055	9.00321	5.82875
91	0.0060153	0.0327294	0.461017	9.23552	5.13085
91	0.0060153	0.0327294	0.473889	9.16624	5.30677
91	0.0060153	0.0327294	0.471127	9.46838	5.36413
91	0.0060153	0.0327294	0.470488	9.31108	5.26287
91	0.0060153	0.0327294	0.440924	9.11187	5.14433
92	0.00886625	0.0799765	0.372331	15.3473	7.64593
92	0.00886625	0.0799765	0.363543	15.504	7.6108
92	0.00886625	0.0799765	0.354774	15.5799	7.67909
92	0.00886625	0.0799765	0.366889	15.7705	7.8732
92	0.00886625	0.0799765	0.359665	14.9318	7.38842
93	0.00843294	0.0303943	0.554042	9.82988	6.15015
93	0.00843294	0.0303943	0.523403	9.95347	6.05037
93	0.00843294	0.0303943	0.533447	10.1679	6.34202
93	0.00843294	0.0303943	0.525883	9.80905	5.99749
93	0.00843294	0.0303943	0.531646	10.0714	6.17521
94	0.00479189	0.030351	0.432425	8.16979	4.4203
94	0.00479189	0.030351	0.410397	8.10405	4.30325
94	0.00479189	0.030351	0.410194	8.07699	4.32175
94	0.00479189	0.030351	0.425137	8.11425	4.32686
94	0.00479189	0.030351	0.447169	8.40378	4.55535
95	0.00689707	0.0458263	0.42439	11.2001	6.12121
95	0.00689707	0.0458263	0.424301	11.1955	6.01012
95	0.00689707	0.0458263	0.445893	11.493	6.29779
95	0.00689707	0.0458263	0.425624	11.2315	6.1568
