Sim	T1	k	Antigen_2016	MF_2016
116	0.000407032	0.0133848	2.56297	0.21435
116	0.000407032	0.0133848	2.48087	0.0942803
116	0.000407032	0.0133848	2.54153	0.136582
116	0.000407032	0.0133848	2.60033	0.155354
117	0.00355785	0.0159185	5.67001	3.12535
117	0.00355785	0.0159185	5.68892	2.92214
117	0.00355785	0.0159185	5.57324	2.93933
117	0.00355785	0.0159185	5.58032	2.98452
117	0.00355785	0.0159185	5.69196	2.97253
118	0.00726226	0.0635494	13.0853	6.40412
118	0.00726226	0.0635494	12.8019	6.33808
118	0.00726226	0.0635494	12.4993	5.93676
118	0.00726226	0.0635494	13.1063	6.65473
118	0.00726226	0.0635494	12.622	6.13846
119	0.00896592	0.0251356	9.35446	6.04919
119	0.00896592	0.0251356	9.20733	5.82686
119	0.00896592	0.0251356	9.11202	5.7503
119	0.00896592	0.0251356	9.10915	5.81631
119	0.00896592	0.0251356	9.20528	5.92007
120	0.0069878	0.0164057	6.58664	4.02906
120	0.0069878	0.0164057	6.70101	4.09004
120	0.0069878	0.0164057	6.76046	4.10299
120	0.0069878	0.0164057	6.77609	4.25583
120	0.0069878	0.0164057	6.75018	4.19111
121	0.00508248	0.026067	7.91182	4.45879
121	0.00508248	0.026067	7.86571	4.39201
121	0.00508248	0.026067	8.04193	4.47491
121	0.00508248	0.026067	7.86015	4.33619
121	0.00508248	0.026067	7.89683	4.34871
122	0.00148251	0.0798879	3.51518	0.114345
122	0.00148251	0.0798879	3.45241	0.121785
122	0.00148251	0.0798879	3.2634	0.121893
122	0.00148251	0.0798879	3.42854	0.134778
122	0.00148251	0.0798879	3.3475	0.104897
123	0.00914552	0.026472	9.51291	5.95065
123	0.00914552	0.026472	9.50501	6.05686
123	0.00914552	0.026472	9.45751	6.01204
123	0.00914552	0.026472	9.49339	6.10922
123	0.00914552	0.026472	9.54891	6.12551
124	0.00519804	0.0285977	8.39928	4.67386
124	0.00519804	0.0285977	8.37662	4.63293
124	0.00519804	0.0285977	8.26703	4.51382
124	0.00519804	0.0285977	8.53988	4.69074
124	0.00519804	0.0285977	8.28218	4.55308
125	0.00945338	0.0810254	15.5339	7.78814
125	0.00945338	0.0810254	16.2575	8.20165
125	0.00945338	0.0810254	15.384	7.68831
125	0.00945338	0.0810254	15.6372	7.80016
125	0.00945338	0.0810254	15.6506	7.63259
126	0.00813266	0.0715394	13.971	6.78967
126	0.00813266	0.0715394	13.8688	6.73631
126	0.00813266	0.0715394	14.0473	6.72261
126	0.00813266	0.0715394	14.1492	6.95748
126	0.00813266	0.0715394	14.1015	6.95186
127	0.00741386	0.0699013	13.1359	5.99745
127	0.00741386	0.0699013	13.4451	6.4955
127	0.00741386	0.0699013	13.5476	6.50814
127	0.00741386	0.0699013	13.0705	6.07755
127	0.00741386	0.0699013	12.9956	6.07003
128	0.00919873	0.0559404	13.8735	7.78442
128	0.00919873	0.0559404	14.3166	8.09654
128	0.00919873	0.0559404	13.9741	7.90028
128	0.00919873	0.0559404	13.8251	7.75782
128	0.00919873	0.0559404	14.0269	7.74602
129	0.0072296	0.0412593	11.0004	6.11485
129	0.0072296	0.0412593	11.0364	6.25554
129	0.0072296	0.0412593	11.3108	6.45727
129	0.0072296	0.0412593	11.0433	6.31706
129	0.0072296	0.0412593	10.9106	5.99914
130	0.00766625	0.0532505	12.3777	6.58104
130	0.00766625	0.0532505	12.2861	6.54584
130	0.00766625	0.0532505	12.7065	6.96853
130	0.00766625	0.0532505	12.4884	6.60094
130	0.00766625	0.0532505	12.4079	6.61201
131	0.00271732	0.046017	6.59635	2.02609
131	0.00271732	0.046017	6.12204	1.78229
131	0.00271732	0.046017	6.2546	1.88043
131	0.00271732	0.046017	6.60828	1.96267
131	0.00271732	0.046017	6.49597	1.96223
132	0.00413892	0.0851101	7.94035	1.81436
132	0.00413892	0.0851101	7.63609	1.71752
132	0.00413892	0.0851101	7.60438	1.66196
132	0.00413892	0.0851101	8.08849	1.86502
132	0.00413892	0.0851101	8.11307	1.90176
133	0.00413254	0.0322628	7.64194	3.63559
133	0.00413254	0.0322628	8.06773	4.02095
133	0.00413254	0.0322628	8.15751	4.12574
133	0.00413254	0.0322628	7.68022	3.78649
133	0.00413254	0.0322628	8.11036	4.18176
134	0.00858285	0.0621481	13.9848	7.42287
134	0.00858285	0.0621481	13.7272	7.3182
134	0.00858285	0.0621481	14.2364	7.61108
134	0.00858285	0.0621481	14.0223	7.52519
134	0.00858285	0.0621481	13.9492	7.57042
135	0.008039	0.0906143	14.2635	6.21062
135	0.008039	0.0906143	13.9927	5.90429
135	0.008039	0.0906143	14.5946	6.23474
135	0.008039	0.0906143	13.959	6.00699
135	0.008039	0.0906143	13.8554	5.72186
136	0.00252315	0.0560543	5.61675	1.12557
136	0.00252315	0.0560543	6.03979	1.35757
136	0.00252315	0.0560543	5.96218	1.22263
136	0.00252315	0.0560543	5.64124	1.08264
136	0.00252315	0.0560543	6.00103	1.26561
137	0.0035533	0.035983	7.57439	3.29683
137	0.0035533	0.035983	7.5907	3.47156
137	0.0035533	0.035983	7.55478	3.27214
137	0.0035533	0.035983	7.49405	3.18751
137	0.0035533	0.035983	7.29051	3.12477
138	0.000999079	0.0819772	2.55894	0.0295831
138	0.000999079	0.0819772	2.87525	0.0480441
138	0.000999079	0.0819772	2.94912	0.0555042
138	0.000999079	0.0819772	2.68794	0.0590351
138	0.000999079	0.0819772	2.67019	0.0370089
139	0.00342157	0.0973303	5.71444	0.69837
139	0.00342157	0.0973303	5.84193	0.72955
139	0.00342157	0.0973303	5.47991	0.574893
139	0.00342157	0.0973303	6.41656	0.907411
139	0.00342157	0.0973303	6.13983	0.798528
140	0.00215486	0.0766658	4.76419	0.513351
140	0.00215486	0.0766658	4.42278	0.416197
140	0.00215486	0.0766658	4.31211	0.320033
140	0.00215486	0.0766658	4.22331	0.329256
140	0.00215486	0.0766658	4.81562	0.540998
141	0.0022098	0.0314029	5.34964	1.67637
141	0.0022098	0.0314029	5.76823	1.94555
141	0.0022098	0.0314029	5.89115	1.98526
141	0.0022098	0.0314029	5.52643	1.81929
141	0.0022098	0.0314029	5.69765	1.89983
142	0.000511354	0.0600056	2.36334	0.0202941
142	0.000511354	0.0600056	2.39058	0.00923003
142	0.000511354	0.0600056	2.55241	0.0295503
142	0.000511354	0.0600056	2.3939	0.02035
142	0.000511354	0.0600056	2.28399	0.0294708
143	0.00150166	0.0676463	3.84502	0.270439
143	0.00150166	0.0676463	3.80989	0.229668
143	0.00150166	0.0676463	3.84601	0.269992
143	0.00150166	0.0676463	3.67818	0.223536
143	0.00150166	0.0676463	3.67311	0.22726
144	0.00623717	0.0569106	11.2435	5.47672
144	0.00623717	0.0569106	11.503	5.46496
144	0.00623717	0.0569106	11.4485	5.40121
144	0.00623717	0.0569106	11.7139	5.77388
144	0.00623717	0.0569106	11.5125	5.45182
145	0.00652508	0.0530975	11.5147	5.8973
145	0.00652508	0.0530975	11.7055	6.00514
145	0.00652508	0.0530975	11.4679	5.7017
145	0.00652508	0.0530975	11.5457	5.7581
145	0.00652508	0.0530975	11.8478	6.09112
146	0.00736709	0.0385452	10.8956	6.38423
146	0.00736709	0.0385452	10.8515	6.28924
146	0.00736709	0.0385452	10.7074	6.04188
146	0.00736709	0.0385452	10.5873	6.14784
146	0.00736709	0.0385452	10.9009	6.40379
147	0.00364274	0.0822759	7.19861	1.4209
147	0.00364274	0.0822759	7.18872	1.48166
147	0.00364274	0.0822759	7.26417	1.57063
147	0.00364274	0.0822759	8.08185	1.95778
147	0.00364274	0.0822759	7.72462	1.74146
148	0.00818859	0.099688	14.3305	5.63372
148	0.00818859	0.099688	14.4389	5.73473
148	0.00818859	0.099688	14.9678	6.21418
148	0.00818859	0.099688	15.1987	6.4281
148	0.00818859	0.099688	13.9946	5.35767
149	0.00823192	0.0873596	14.9964	6.90794
149	0.00823192	0.0873596	14.9518	6.75591
149	0.00823192	0.0873596	14.1572	6.01159
149	0.00823192	0.0873596	15.1641	6.80812
149	0.00823192	0.0873596	14.7052	6.77069
150	0.00676625	0.0203325	7.69813	4.73816
150	0.00676625	0.0203325	7.35462	4.45997
150	0.00676625	0.0203325	7.5439	4.58536
150	0.00676625	0.0203325	7.6997	4.66934
150	0.00676625	0.0203325	7.60431	4.60532
151	0.00840866	0.0594521	14.0225	7.6471
151	0.00840866	0.0594521	13.462	7.24107
151	0.00840866	0.0594521	13.5174	7.2238
151	0.00840866	0.0594521	13.6665	7.29005
151	0.00840866	0.0594521	13.7053	7.26227
152	0.00991156	0.0284146	10.0263	6.42102
152	0.00991156	0.0284146	9.88495	6.31867
152	0.00991156	0.0284146	10.1737	6.33729
152	0.00991156	0.0284146	10.0723	6.49794
152	0.00991156	0.0284146	10.0115	6.39174
153	0.00568191	0.061791	11.5026	5.13458
153	0.00568191	0.061791	11.1559	4.81783
153	0.00568191	0.061791	11.1234	5.02389
153	0.00568191	0.061791	10.9312	4.8612
153	0.00568191	0.061791	11.1296	4.84966
154	0.00632636	0.0267192	8.78004	5.19842
154	0.00632636	0.0267192	8.45976	5.02362
154	0.00632636	0.0267192	8.38014	4.95307
154	0.00632636	0.0267192	8.49593	5.04516
154	0.00632636	0.0267192	8.66265	5.12262
155	0.00515405	0.0351423	9.06303	4.7671
155	0.00515405	0.0351423	8.87614	4.58422
155	0.00515405	0.0351423	8.97218	4.70007
155	0.00515405	0.0351423	8.94959	4.73573
155	0.00515405	0.0351423	8.93303	4.58118
156	0.00886732	0.0281558	9.64704	5.95928
156	0.00886732	0.0281558	9.92753	6.24307
156	0.00886732	0.0281558	9.77373	6.00254
156	0.00886732	0.0281558	9.75273	6.16968
156	0.00886732	0.0281558	9.79284	6.07495
157	0.00694818	0.0358988	10.1622	5.85445
157	0.00694818	0.0358988	10.1429	5.70895
157	0.00694818	0.0358988	10.2042	5.79905
157	0.00694818	0.0358988	9.93359	5.65863
157	0.00694818	0.0358988	10.2545	5.90487
158	0.00743853	0.0959107	13.6067	5.46408
158	0.00743853	0.0959107	13.0323	4.87069
158	0.00743853	0.0959107	13.5408	5.07409
158	0.00743853	0.0959107	13.7691	5.4093
158	0.00743853	0.0959107	13.4	5.11453
159	0.00035915	0.0649744	2.23382	0.00555216
159	0.00035915	0.0649744	2.25318	0.00922679
159	0.00035915	0.0649744	2.28227	0.00739795
159	0.00035915	0.0649744	2.2599	0.00549853
159	0.00035915	0.0649744	2.32138	0.00736947
160	0.000156974	0.0475048	2.01053	0.00557963
160	0.000156974	0.0475048	1.97566	0
160	0.000156974	0.0475048	2.04093	0.00184366
160	0.000156974	0.0475048	2.04067	0
160	0.000156974	0.0475048	1.99402	0
161	0.00424173	0.099886	7.40235	1.32224
161	0.00424173	0.099886	7.26716	1.29731
161	0.00424173	0.099886	7.55232	1.39161
161	0.00424173	0.099886	7.37619	1.28009
161	0.00424173	0.099886	7.61869	1.43731
162	0.00902799	0.0720185	15.1618	7.84007
162	0.00902799	0.0720185	15.2809	7.8048
162	0.00902799	0.0720185	15.0609	7.70026
162	0.00902799	0.0720185	15.0943	7.82094
162	0.00902799	0.0720185	15.0068	7.89697
163	0.000548491	0.0732563	2.40504	0.0258407
163	0.000548491	0.0732563	2.50944	0.0203568
163	0.000548491	0.0732563	2.40605	0.0239133
163	0.000548491	0.0732563	2.40959	0.0166052
163	0.000548491	0.0732563	2.46939	0.0129481
164	0.00520559	0.0235651	7.68777	4.41803
164	0.00520559	0.0235651	7.43699	4.28213
164	0.00520559	0.0235651	7.58323	4.20085
164	0.00520559	0.0235651	7.58668	4.3076
164	0.00520559	0.0235651	7.37293	4.22946
165	0.00720509	0.0572007	12.6909	6.55792
165	0.00720509	0.0572007	12.6126	6.38459
165	0.00720509	0.0572007	12.087	6.17121
165	0.00720509	0.0572007	12.6718	6.49363
165	0.00720509	0.0572007	12.6464	6.27417
166	0.00167111	0.024075	4.69267	1.46311
166	0.00167111	0.024075	4.94768	1.7292
166	0.00167111	0.024075	4.56073	1.3756
166	0.00167111	0.024075	4.947	1.71709
166	0.00167111	0.024075	4.88695	1.50666
167	0.00454932	0.0942514	7.89119	1.53204
167	0.00454932	0.0942514	8.04995	1.69288
167	0.00454932	0.0942514	8.29606	1.85774
167	0.00454932	0.0942514	8.41278	1.93077
167	0.00454932	0.0942514	8.45416	1.89697
168	0.00853999	0.0117324	5.80869	3.6005
168	0.00853999	0.0117324	6.01566	3.74197
168	0.00853999	0.0117324	5.74149	3.6161
168	0.00853999	0.0117324	5.8985	3.6861
168	0.00853999	0.0117324	5.8115	3.66711
169	0.00542992	0.0787034	10.9057	3.86756
169	0.00542992	0.0787034	10.3127	3.68311
169	0.00542992	0.0787034	10.5181	3.70152
169	0.00542992	0.0787034	10.1555	3.52443
169	0.00542992	0.0787034	10.55	3.72222
170	0.00811765	0.0276042	9.4422	5.89308
170	0.00811765	0.0276042	9.47975	5.81934
170	0.00811765	0.0276042	9.33477	5.7693
170	0.00811765	0.0276042	9.40281	5.76689
170	0.00811765	0.0276042	9.45398	5.83103
171	0.00604599	0.0111601	5.3415	3.05255
171	0.00604599	0.0111601	5.32477	3.06303
171	0.00604599	0.0111601	5.38967	3.13692
171	0.00604599	0.0111601	5.31761	3.05952
171	0.00604599	0.0111601	5.47177	3.18757
172	0.00505531	0.0312209	8.32903	4.46218
172	0.00505531	0.0312209	8.51009	4.73029
172	0.00505531	0.0312209	8.57011	4.68183
172	0.00505531	0.0312209	8.3938	4.54579
172	0.00505531	0.0312209	8.7029	4.72935
173	0.000546885	0.0764178	2.46904	0.0110885
173	0.000546885	0.0764178	2.39227	0.00921523
173	0.000546885	0.0764178	2.43024	0.0129268
173	0.000546885	0.0764178	2.3788	0.00552781
173	0.000546885	0.0764178	2.37835	0.0203911
174	0.0041437	0.0707661	8.16855	2.29556
174	0.0041437	0.0707661	8.87316	2.60082
174	0.0041437	0.0707661	8.32207	2.46367
174	0.0041437	0.0707661	8.57518	2.63752
174	0.0041437	0.0707661	8.79202	2.69015
175	0.00748216	0.0204411	7.76123	4.80053
175	0.00748216	0.0204411	7.75147	4.83057
175	0.00748216	0.0204411	7.7816	4.87413
175	0.00748216	0.0204411	7.70219	4.7439
175	0.00748216	0.0204411	7.63792	4.69343
176	0.00475974	0.0705222	10.1479	3.65766
176	0.00475974	0.0705222	9.80132	3.53128
176	0.00475974	0.0705222	9.01179	2.80149
176	0.00475974	0.0705222	9.49691	3.27911
176	0.00475974	0.0705222	9.86074	3.37288
177	0.00139042	0.0236956	4.26657	1.07589
177	0.00139042	0.0236956	4.38971	1.14643
177	0.00139042	0.0236956	4.42734	1.24571
177	0.00139042	0.0236956	4.35	1.11804
177	0.00139042	0.0236956	4.38984	1.04388
178	0.00947695	0.0716029	15.6218	8.26015
178	0.00947695	0.0716029	15.2648	8.19124
178	0.00947695	0.0716029	15.4356	8.14909
178	0.00947695	0.0716029	15.4668	8.11775
178	0.00947695	0.0716029	15.4246	8.16184
179	0.000945363	0.0149526	3.51055	0.760281
179	0.000945363	0.0149526	3.62583	0.903219
179	0.000945363	0.0149526	3.63593	0.968474
179	0.000945363	0.0149526	3.70124	1.0274
179	0.000945363	0.0149526	3.85887	1.04319
180	0.00350608	0.0594048	7.56143	2.14751
180	0.00350608	0.0594048	7.61412	2.21839
180	0.00350608	0.0594048	7.4571	2.29194
180	0.00350608	0.0594048	7.27511	2.01912
180	0.00350608	0.0594048	7.48657	2.28326
181	0.000324641	0.0882338	2.13663	0.00368067
181	0.000324641	0.0882338	2.10586	0.00367836
181	0.000324641	0.0882338	2.20466	0.0018511
181	0.000324641	0.0882338	2.19083	0.00184413
181	0.000324641	0.0882338	2.15747	0
182	0.00374004	0.0387822	8.01425	3.58786
182	0.00374004	0.0387822	7.81372	3.31407
182	0.00374004	0.0387822	8.083	3.60852
182	0.00374004	0.0387822	7.70782	3.41069
182	0.00374004	0.0387822	7.95731	3.55932
183	0.00674759	0.0886457	12.5853	4.73723
183	0.00674759	0.0886457	12.2423	4.51254
183	0.00674759	0.0886457	13.4101	5.54132
183	0.00674759	0.0886457	12.6843	4.95782
183	0.00674759	0.0886457	11.8523	4.40481
184	0.006962	0.0513128	11.7408	6.12301
184	0.006962	0.0513128	12.4101	6.68978
184	0.006962	0.0513128	11.9043	6.34713
184	0.006962	0.0513128	11.4929	6.11124
184	0.006962	0.0513128	12.0269	6.37716
185	0.00233075	0.010529	4.37638	2.00515
185	0.00233075	0.010529	4.40348	2.03138
185	0.00233075	0.010529	4.29843	1.91555
185	0.00233075	0.010529	4.21652	1.93812
185	0.00233075	0.010529	4.44169	2.05001
186	0.00540193	0.0424662	9.74018	4.93169
186	0.00540193	0.0424662	10.0814	5.20284
186	0.00540193	0.0424662	9.90923	5.00147
186	0.00540193	0.0424662	9.82023	5.03181
186	0.00540193	0.0424662	9.75298	4.97548
187	0.00862611	0.0909717	15.4911	7.11811
187	0.00862611	0.0909717	15.3248	6.77328
187	0.00862611	0.0909717	15.2406	7.06697
187	0.00862611	0.0909717	15.2306	6.66248
187	0.00862611	0.0909717	15.1423	6.71904
188	0.00940746	0.0776533	15.7729	7.91505
188	0.00940746	0.0776533	15.9698	8.08993
188	0.00940746	0.0776533	15.3041	7.72867
188	0.00940746	0.0776533	15.759	8.14597
188	0.00940746	0.0776533	16.0534	8.05071
189	0.00859691	0.0775563	14.8457	7.28616
189	0.00859691	0.0775563	14.9972	7.2761
189	0.00859691	0.0775563	15.1076	7.2882
189	0.00859691	0.0775563	14.9553	7.22849
189	0.00859691	0.0775563	14.9379	7.32611
190	0.007414	0.0433335	11.4374	6.4096
190	0.007414	0.0433335	11.4538	6.32697
190	0.007414	0.0433335	11.3658	6.38655
190	0.007414	0.0433335	11.253	6.41066
190	0.007414	0.0433335	11.4258	6.36269
191	0.00608311	0.0518977	10.8332	5.21046
191	0.00608311	0.0518977	10.946	5.31404
191	0.00608311	0.0518977	11.0226	5.35843
191	0.00608311	0.0518977	10.8488	5.39673
191	0.00608311	0.0518977	11.1835	5.6453
192	0.00800115	0.0254411	8.97017	5.53557
192	0.00800115	0.0254411	8.92791	5.57486
192	0.00800115	0.0254411	8.93061	5.49619
192	0.00800115	0.0254411	8.91464	5.58641
192	0.00800115	0.0254411	8.99022	5.65633
193	0.00491988	0.0368061	9.01673	4.67452
193	0.00491988	0.0368061	8.89503	4.59122
193	0.00491988	0.0368061	9.12693	4.64546
193	0.00491988	0.0368061	9.21157	4.79842
193	0.00491988	0.0368061	9.00033	4.71765
194	0.00782385	0.0221617	8.36234	5.24474
194	0.00782385	0.0221617	8.11734	5.10613
194	0.00782385	0.0221617	8.20183	5.04955
194	0.00782385	0.0221617	8.02565	4.95247
194	0.00782385	0.0221617	8.0549	5.11411
195	0.00261367	0.0982142	4.83448	0.399025
195	0.00261367	0.0982142	4.58969	0.357759
195	0.00261367	0.0982142	4.87872	0.388897
195	0.00261367	0.0982142	4.7255	0.318718
195	0.00261367	0.0982142	4.87069	0.408343
196	0.00323049	0.0175565	5.77977	2.93802
196	0.00323049	0.0175565	5.83703	3.07834
196	0.00323049	0.0175565	5.73712	2.94329
196	0.00323049	0.0175565	6.05316	3.07925
196	0.00323049	0.0175565	5.72301	2.97537
197	0.00530296	0.0825299	9.9761	3.08145
197	0.00530296	0.0825299	10.7613	3.69001
197	0.00530296	0.0825299	9.70148	3.09044
197	0.00530296	0.0825299	10.19	3.37753
197	0.00530296	0.0825299	10.1585	3.31289
198	0.0065541	0.0319477	9.46585	5.49428
198	0.0065541	0.0319477	9.48238	5.57538
198	0.0065541	0.0319477	9.21524	5.23606
198	0.0065541	0.0319477	9.34891	5.49457
198	0.0065541	0.0319477	9.30495	5.43081
199	0.00150279	0.0645261	3.70582	0.204446
199	0.00150279	0.0645261	3.59253	0.220366
199	0.00150279	0.0645261	3.90965	0.309529
199	0.00150279	0.0645261	3.52105	0.207338
199	0.00150279	0.0645261	3.64575	0.238611
200	0.00295042	0.0372687	7.108	2.78219
200	0.00295042	0.0372687	6.82376	2.60366
200	0.00295042	0.0372687	6.52061	2.33855
200	0.00295042	0.0372687	6.6831	2.34608
200	0.00295042	0.0372687	6.76712	2.54754
201	0.00878284	0.069737	14.88	7.67244
201	0.00878284	0.069737	14.7007	7.56592
201	0.00878284	0.069737	14.1988	7.20971
201	0.00878284	0.069737	14.9122	7.65171
201	0.00878284	0.069737	14.8174	7.73192
202	0.00933779	0.044006	12.5236	7.41022
202	0.00933779	0.044006	12.6442	7.51281
202	0.00933779	0.044006	12.5552	7.36214
202	0.00933779	0.044006	12.3785	7.21437
202	0.00933779	0.044006	12.782	7.64633
203	0.00507701	0.01094	5.24041	2.95731
203	0.00507701	0.01094	5.28101	2.96135
203	0.00507701	0.01094	5.16672	2.86015
203	0.00507701	0.01094	5.18701	3.02314
203	0.00507701	0.01094	5.25334	2.96551
204	0.00872354	0.0970727	15.1627	6.30687
204	0.00872354	0.0970727	15.443	6.61765
204	0.00872354	0.0970727	14.9788	6.40126
204	0.00872354	0.0970727	14.8796	6.19229
204	0.00872354	0.0970727	15.3151	6.6859
205	0.00660185	0.0684864	12.5021	5.55401
205	0.00660185	0.0684864	12.6736	5.8724
205	0.00660185	0.0684864	12.1011	5.41886
205	0.00660185	0.0684864	12.1068	5.3765
205	0.00660185	0.0684864	11.9882	5.30563
206	0.00902092	0.0963466	15.447	6.82859
206	0.00902092	0.0963466	15.4987	6.93761
206	0.00902092	0.0963466	15.6315	6.9746
206	0.00902092	0.0963466	15.7055	6.9907
206	0.00902092	0.0963466	15.4184	6.81365
207	0.00793662	0.0433405	12.1577	7.11612
207	0.00793662	0.0433405	11.9916	6.98896
207	0.00793662	0.0433405	11.8358	6.73105
207	0.00793662	0.0433405	11.4194	6.49971
207	0.00793662	0.0433405	11.8242	6.7575
208	0.00225893	0.0953653	4.5124	0.342434
208	0.00225893	0.0953653	4.13145	0.221922
208	0.00225893	0.0953653	4.57873	0.329032
208	0.00225893	0.0953653	4.11488	0.223474
208	0.00225893	0.0953653	4.49191	0.338977
209	0.00338969	0.0611305	7.1328	1.89529
209	0.00338969	0.0611305	7.10754	1.8267
209	0.00338969	0.0611305	7.41644	2.16097
209	0.00338969	0.0611305	7.47871	2.02302
209	0.00338969	0.0611305	7.34747	2.14478
210	0.00664392	0.0487806	11.6007	6.19033
210	0.00664392	0.0487806	11.2181	5.87749
210	0.00664392	0.0487806	11.2222	5.75932
210	0.00664392	0.0487806	11.8175	6.26524
210	0.00664392	0.0487806	11.6093	6.14132
211	0.00723562	0.0181319	7.29678	4.4943
211	0.00723562	0.0181319	7.24409	4.48373
211	0.00723562	0.0181319	7.26441	4.51642
211	0.00723562	0.0181319	7.24155	4.4542
211	0.00723562	0.0181319	7.19658	4.51445
212	0.00163989	0.0937081	3.58921	0.13833
212	0.00163989	0.0937081	3.24615	0.105431
212	0.00163989	0.0937081	3.29674	0.0664145
212	0.00163989	0.0937081	3.50763	0.107471
212	0.00163989	0.0937081	3.26642	0.0833272
213	0.00127593	0.0888803	3.12235	0.0681977
213	0.00127593	0.0888803	2.98662	0.0479926
213	0.00127593	0.0888803	3.13019	0.0775165
213	0.00127593	0.0888803	3.03075	0.0662459
213	0.00127593	0.0888803	3.20454	0.0849618
214	0.00426956	0.053629	8.93474	3.5484
214	0.00426956	0.053629	8.96771	3.6989
214	0.00426956	0.053629	8.79092	3.50156
214	0.00426956	0.053629	8.99248	3.35717
214	0.00426956	0.053629	8.96508	3.62304
215	0.00391985	0.0937271	7.20522	1.20981
215	0.00391985	0.0937271	7.48061	1.5109
215	0.00391985	0.0937271	6.52506	0.967154
215	0.00391985	0.0937271	6.8311	1.08512
215	0.00391985	0.0937271	7.21003	1.33649
216	0.00879349	0.0902995	15.2862	6.96066
216	0.00879349	0.0902995	14.564	6.28393
216	0.00879349	0.0902995	15.1177	6.9222
216	0.00879349	0.0902995	15.325	6.86379
216	0.00879349	0.0902995	14.9609	6.73529
217	0.000904405	0.0182396	3.63981	0.805367
217	0.000904405	0.0182396	3.46774	0.597632
217	0.000904405	0.0182396	3.66785	0.728749
217	0.000904405	0.0182396	3.43209	0.620992
217	0.000904405	0.0182396	3.41533	0.565821
218	0.0046828	0.0684014	9.59196	3.38986
218	0.0046828	0.0684014	9.60476	3.35187
218	0.0046828	0.0684014	9.29299	3.02054
218	0.0046828	0.0684014	9.19999	3.03955
218	0.0046828	0.0684014	9.54803	3.27699
219	0.00671869	0.0486699	11.2103	5.80835
219	0.00671869	0.0486699	11.6978	6.33792
219	0.00671869	0.0486699	11.3838	6.0177
219	0.00671869	0.0486699	11.6015	6.21086
219	0.00671869	0.0486699	11.4487	6.03533
220	0.00945674	0.0589136	14.3832	8.03031
220	0.00945674	0.0589136	14.1195	7.74579
220	0.00945674	0.0589136	14.3941	8.13236
220	0.00945674	0.0589136	14.4533	8.11994
220	0.00945674	0.0589136	14.1565	7.76571
221	0.00958877	0.0292842	10.3836	6.61984
221	0.00958877	0.0292842	10.1555	6.4844
221	0.00958877	0.0292842	10.0278	6.33763
221	0.00958877	0.0292842	10.1144	6.35361
221	0.00958877	0.0292842	10.0426	6.28862
222	0.00470737	0.0847424	9.17407	2.48704
222	0.00470737	0.0847424	8.78513	2.32803
222	0.00470737	0.0847424	9.0773	2.58955
222	0.00470737	0.0847424	9.43923	2.89911
222	0.00470737	0.0847424	9.43543	2.84511
223	0.00256595	0.0309425	6.17138	2.43277
223	0.00256595	0.0309425	6.24089	2.38644
223	0.00256595	0.0309425	6.14149	2.36923
223	0.00256595	0.0309425	6.17052	2.30381
223	0.00256595	0.0309425	6.25885	2.37741
224	0.00919972	0.0640185	14.4751	7.78836
224	0.00919972	0.0640185	14.5277	7.88927
224	0.00919972	0.0640185	14.7385	8.07168
224	0.00919972	0.0640185	14.3529	7.68205
224	0.00919972	0.0640185	14.5461	7.64022
225	0.00678294	0.0801066	12.7612	5.43207
225	0.00678294	0.0801066	12.8136	5.37859
225	0.00678294	0.0801066	13.0218	5.56938
225	0.00678294	0.0801066	12.6412	5.27021
225	0.00678294	0.0801066	12.8235	5.47207
226	0.00816907	0.0698961	14.1131	7.01317
226	0.00816907	0.0698961	13.7859	6.70315
226	0.00816907	0.0698961	14.1165	7.09706
226	0.00816907	0.0698961	14.1119	7.01994
226	0.00816907	0.0698961	14.1749	7.19456
227	0.00213861	0.0428266	5.62836	1.4399
227	0.00213861	0.0428266	5.41448	1.30287
227	0.00213861	0.0428266	5.72557	1.47912
227	0.00213861	0.0428266	5.43151	1.30755
227	0.00213861	0.0428266	5.59232	1.39577
228	0.00423636	0.0987461	7.12126	1.18718
228	0.00423636	0.0987461	6.98501	1.11508
228	0.00423636	0.0987461	7.72743	1.50666
228	0.00423636	0.0987461	7.0553	1.17034
228	0.00423636	0.0987461	7.38101	1.38336
229	0.00573304	0.0858005	10.6021	3.45488
229	0.00573304	0.0858005	10.6899	3.62151
229	0.00573304	0.0858005	10.5234	3.54397
229	0.00573304	0.0858005	10.5744	3.49477
229	0.00573304	0.0858005	10.8151	3.76409
230	0.00909565	0.0872917	15.6442	7.33304
230	0.00909565	0.0872917	15.8489	7.59632
230	0.00909565	0.0872917	15.5185	7.46487
230	0.00909565	0.0872917	15.6648	7.42417
230	0.00909565	0.0872917	15.5134	7.21463
231	0.00338576	0.049842	6.84954	2.0901
231	0.00338576	0.049842	7.7625	2.73743
231	0.00338576	0.049842	7.41068	2.44136
231	0.00338576	0.049842	7.76299	2.72146
231	0.00338576	0.049842	7.4848	2.44074
232	0.000218	0.020503	2.16389	0.0222128
232	0.000218	0.020503	2.30376	0.0184744
232	0.000218	0.020503	2.2365	0.0390088
232	0.000218	0.020503	2.23222	0.0202761
232	0.000218	0.020503	2.00389	0.0111019
233	0.00690971	0.0719042	12.8764	5.89235
233	0.00690971	0.0719042	12.4407	5.5407
