Sim	T1	k	Ratio_2014	Antigen_2016	MF_2016
192	0.00711315	0.0465822	0.574029	18.1761	12.9309
192	0.00711315	0.0465822	0.559082	17.849	12.4723
192	0.00711315	0.0465822	0.561602	18.0387	12.6334
193	0.00167571	0.0705892	0.105523	4.55293	0.519015
193	0.00167571	0.0705892	0.110211	4.75303	0.583284
193	0.00167571	0.0705892	0.0975303	4.50095	0.435159
193	0.00167571	0.0705892	0.102899	4.70858	0.510034
193	0.00167571	0.0705892	0.106625	4.95816	0.616092
194	0.00882142	0.070295	0.514739	22.9721	15.6571
194	0.00882142	0.070295	0.517042	23.5331	16.1944
194	0.00882142	0.070295	0.491336	22.2847	15.0469
194	0.00882142	0.070295	0.531943	23.3179	16.1374
194	0.00882142	0.070295	0.509723	23.2967	15.8448
195	0.000386597	0.0305977	0.0600858	2.64992	0.082983
195	0.000386597	0.0305977	0.0539945	2.63032	0.0886001
195	0.000386597	0.0305977	0.0570934	2.47227	0.0722236
195	0.000386597	0.0305977	0.0667402	2.46387	0.0738239
195	0.000386597	0.0305977	0.0596306	2.74071	0.12584
196	0.00260794	0.0563243	0.187459	7.87479	2.47578
196	0.00260794	0.0563243	0.224359	8.80561	3.32656
196	0.00260794	0.0563243	0.223907	8.68395	3.15328
196	0.00260794	0.0563243	0.195232	7.78508	2.41949
196	0.00260794	0.0563243	0.214924	8.47801	3.11194
197	0.00630626	0.045902	0.526377	16.8109	11.408
197	0.00630626	0.045902	0.527568	16.671	11.3269
197	0.00630626	0.045902	0.530609	16.8737	11.613
197	0.00630626	0.045902	0.559247	17.3572	11.9178
197	0.00630626	0.045902	0.53765	16.7439	11.5505
198	0.000772371	0.0227088	0.154696	4.2922	1.19248
198	0.000772371	0.0227088	0.132159	3.77055	0.804409
198	0.000772371	0.0227088	0.140335	4.03861	0.90998
198	0.000772371	0.0227088	0.14728	4.13471	1.00649
198	0.000772371	0.0227088	0.149218	3.83589	0.850567
199	0.00863725	0.0682187	0.503412	22.7562	15.4107
199	0.00863725	0.0682187	0.512142	22.8206	15.5314
199	0.00863725	0.0682187	0.530957	23.1425	15.9522
199	0.00863725	0.0682187	0.520928	22.685	15.4497
199	0.00863725	0.0682187	0.536974	23.049	15.9337
200	0.00603034	0.0244242	0.669066	12.113	8.91275
200	0.00603034	0.0244242	0.656638	11.9641	8.73195
200	0.00603034	0.0244242	0.652678	11.9017	8.74203
200	0.00603034	0.0244242	0.636581	11.8187	8.66301
200	0.00603034	0.0244242	0.651583	11.9366	8.72925
201	0.00669081	0.0483067	0.536739	17.9612	12.2364
201	0.00669081	0.0483067	0.54867	18.2096	12.6513
201	0.00669081	0.0483067	0.549216	17.8034	12.2326
201	0.00669081	0.0483067	0.552612	17.9046	12.5293
201	0.00669081	0.0483067	0.55494	18.0356	12.477
202	0.0028091	0.0849337	0.143782	7.21186	1.50063
202	0.0028091	0.0849337	0.148573	7.15988	1.48556
202	0.0028091	0.0849337	0.163359	7.77333	1.81051
202	0.0028091	0.0849337	0.128586	7.0598	1.36612
202	0.0028091	0.0849337	0.161729	7.98507	1.9196
203	0.00560382	0.0102325	0.638725	6.63638	4.72708
203	0.00560382	0.0102325	0.621799	6.75049	4.89489
203	0.00560382	0.0102325	0.639246	6.77227	4.84969
203	0.00560382	0.0102325	0.63479	6.59993	4.75158
203	0.00560382	0.0102325	0.62219	6.64262	4.73947
204	0.00941264	0.0831066	0.473373	24.9374	16.5219
204	0.00941264	0.0831066	0.513141	26.0553	17.836
204	0.00941264	0.0831066	0.485009	25.6262	17.2813
204	0.00941264	0.0831066	0.483894	24.8406	16.8503
204	0.00941264	0.0831066	0.504656	26.039	17.6938
205	0.00522247	0.0393746	0.53154	14.6619	9.89791
205	0.00522247	0.0393746	0.521269	14.6367	9.85814
205	0.00522247	0.0393746	0.531291	14.5976	9.84778
205	0.00522247	0.0393746	0.547451	14.6564	10.1242
205	0.00522247	0.0393746	0.522204	14.7737	9.88372
206	0.00398669	0.0127518	0.614333	7.43015	5.25551
206	0.00398669	0.0127518	0.591561	7.06784	4.9174
206	0.00398669	0.0127518	0.621968	7.34722	5.19354
206	0.00398669	0.0127518	0.612615	7.09156	5.01252
206	0.00398669	0.0127518	0.586932	7.15224	5.07543
207	0.00840855	0.042267	0.626753	18.2724	13.459
207	0.00840855	0.042267	0.619353	18.2207	13.4603
207	0.00840855	0.042267	0.626996	18.1837	13.2621
207	0.00840855	0.042267	0.639916	18.5239	13.6343
207	0.00840855	0.042267	0.644897	18.2327	13.4164
208	0.00794324	0.0772562	0.455397	22.6185	14.5828
208	0.00794324	0.0772562	0.474621	23.2893	15.1444
208	0.00794324	0.0772562	0.457028	22.8276	14.6194
208	0.00794324	0.0772562	0.449534	22.5274	14.5963
208	0.00794324	0.0772562	0.465104	22.8155	15.0456
209	0.00467854	0.0308579	0.553035	12.4709	8.49751
209	0.00467854	0.0308579	0.570831	12.7539	8.89629
209	0.00467854	0.0308579	0.571803	12.5303	8.61887
209	0.00467854	0.0308579	0.535654	12.3373	8.39436
209	0.00467854	0.0308579	0.571598	12.4723	8.64476
210	0.00741529	0.0218452	0.686749	11.808	8.85742
210	0.00741529	0.0218452	0.676181	11.4883	8.60328
210	0.00741529	0.0218452	0.684742	11.5002	8.64546
210	0.00741529	0.0218452	0.688437	11.5338	8.66694
210	0.00741529	0.0218452	0.693723	11.5749	8.58226
211	0.00415952	0.0378066	0.484791	12.9311	8.40792
211	0.00415952	0.0378066	0.468757	12.5678	8.10096
211	0.00415952	0.0378066	0.484688	13.2657	8.60173
211	0.00415952	0.0378066	0.489954	12.8471	8.39342
211	0.00415952	0.0378066	0.49393	13.4343	8.78731
212	0.0048433	0.0732762	0.332941	15.776	8.12729
212	0.0048433	0.0732762	0.333596	15.602	8.21781
212	0.0048433	0.0732762	0.297015	14.5289	7.1488
212	0.0048433	0.0732762	0.35923	16.8823	9.23324
212	0.0048433	0.0732762	0.322541	15.1043	7.72735
213	0.00266052	0.0956225	0.110589	5.77364	0.742959
213	0.00266052	0.0956225	0.109029	6.09508	0.783126
213	0.00266052	0.0956225	0.129508	6.80909	1.14446
213	0.00266052	0.0956225	0.120308	6.95626	1.12245
213	0.00266052	0.0956225	0.123529	6.53884	0.893931
214	0.00885199	0.0514662	0.580516	20.3276	14.5755
214	0.00885199	0.0514662	0.611022	20.671	14.8374
214	0.00885199	0.0514662	0.599618	20.5189	14.5928
214	0.00885199	0.0514662	0.601897	20.496	14.8245
214	0.00885199	0.0514662	0.6005	20.5809	14.7317
215	0.00649501	0.0204414	0.679737	10.755	7.89658
215	0.00649501	0.0204414	0.670519	10.8199	8.07217
215	0.00649501	0.0204414	0.680149	10.6933	7.87367
215	0.00649501	0.0204414	0.671787	11.1242	8.3681
215	0.00649501	0.0204414	0.668421	10.5597	7.83038
216	0.00138622	0.0348296	0.181891	5.35932	1.58733
216	0.00138622	0.0348296	0.176587	5.62063	1.77164
216	0.00138622	0.0348296	0.192818	5.70455	1.85213
216	0.00138622	0.0348296	0.150873	5.10381	1.25567
216	0.00138622	0.0348296	0.183844	5.60115	1.68589
217	0.00190153	0.0826521	0.119942	5.3532	0.638337
217	0.00190153	0.0826521	0.104334	5.15436	0.567806
217	0.00190153	0.0826521	0.0981453	5.05674	0.521199
217	0.00190153	0.0826521	0.0991164	4.97572	0.507689
217	0.00190153	0.0826521	0.0847458	4.32545	0.318483
218	0.00601064	0.0295701	0.643196	13.581	9.87275
218	0.00601064	0.0295701	0.636872	13.5369	9.79336
218	0.00601064	0.0295701	0.614103	13.1913	9.51316
218	0.00601064	0.0295701	0.619523	13.1829	9.49886
218	0.00601064	0.0295701	0.616911	13.0521	9.41065
219	0.00910364	0.0417513	0.635815	18.2513	13.6156
219	0.00910364	0.0417513	0.653552	18.8738	13.9966
219	0.00910364	0.0417513	0.635763	18.4043	13.5158
219	0.00910364	0.0417513	0.628453	18.6298	13.6392
219	0.00910364	0.0417513	0.64334	18.3606	13.5821
220	0.00612145	0.0478251	0.513219	16.5431	11.0534
220	0.00612145	0.0478251	0.547896	17.5376	11.8685
220	0.00612145	0.0478251	0.541808	17.1886	11.6938
220	0.00612145	0.0478251	0.51244	17.1175	11.4999
220	0.00612145	0.0478251	0.520901	17.0632	11.7348
221	0.0020536	0.0685348	0.138007	6.04967	1.14329
221	0.0020536	0.0685348	0.130634	5.70738	1.04072
221	0.0020536	0.0685348	0.139762	6.08874	1.19296
221	0.0020536	0.0685348	0.116404	5.4075	0.848852
221	0.0020536	0.0685348	0.119497	5.53874	0.902514
222	0.00928416	0.0916342	0.454097	25.501	16.6925
222	0.00928416	0.0916342	0.462407	25.9834	17.1178
222	0.00928416	0.0916342	0.428446	24.9693	16.0651
222	0.00928416	0.0916342	0.451517	25.9045	16.8755
222	0.00928416	0.0916342	0.451645	25.2025	16.2481
223	0.00812912	0.0956648	0.390627	23.6204	14.1737
223	0.00812912	0.0956648	0.382323	22.3748	13.095
223	0.00812912	0.0956648	0.380616	22.8381	13.5079
223	0.00812912	0.0956648	0.39493	23.7097	14.4817
223	0.00812912	0.0956648	0.377551	22.9078	13.4148
224	0.000303842	0.0934801	0.0402802	2.16057	0.00553046
224	0.000303842	0.0934801	0.0360947	2.1303	0.00555247
224	0.000303842	0.0934801	0.0338983	2.1806	0.0074107
224	0.000303842	0.0934801	0.0311165	2.10579	0
224	0.000303842	0.0934801	0.026643	2.22893	0.00185127
225	0.00132859	0.0213288	0.281553	5.96061	2.84119
225	0.00132859	0.0213288	0.270561	5.97699	2.81128
225	0.00132859	0.0213288	0.236437	5.61048	2.5057
225	0.00132859	0.0213288	0.272114	5.76284	2.62652
225	0.00132859	0.0213288	0.259775	5.79315	2.63158
226	0.0025601	0.046269	0.222747	8.08445	3.19905
226	0.0025601	0.046269	0.254081	8.60253	3.73213
226	0.0025601	0.046269	0.258156	8.76519	3.69002
226	0.0025601	0.046269	0.293244	9.79762	4.69827
226	0.0025601	0.046269	0.269242	9.25362	4.08378
227	0.00997373	0.0538317	0.604508	21.9701	15.8569
227	0.00997373	0.0538317	0.601732	21.816	15.9194
227	0.00997373	0.0538317	0.616396	22.0644	16.1802
227	0.00997373	0.0538317	0.608356	21.6285	15.668
227	0.00997373	0.0538317	0.60335	21.3869	15.4119
228	0.000216459	0.0453877	0.0444712	2.11768	0.00738512
228	0.000216459	0.0453877	0.039739	2.18916	0.00922918
228	0.000216459	0.0453877	0.0472813	2.17008	0.00551714
228	0.000216459	0.0453877	0.0373665	2.25374	0.00737722
228	0.000216459	0.0453877	0.0321074	2.25133	0.00736933
229	0.00235477	0.0526298	0.209184	7.78719	2.662
229	0.00235477	0.0526298	0.205669	7.94595	2.75236
229	0.00235477	0.0526298	0.196881	7.70055	2.44119
229	0.00235477	0.0526298	0.214688	8.78488	3.23527
229	0.00235477	0.0526298	0.224977	8.54391	3.11625
230	0.00231533	0.0408642	0.273433	8.49138	3.84495
230	0.00231533	0.0408642	0.233462	7.99306	3.24302
230	0.00231533	0.0408642	0.247709	8.55693	3.78114
230	0.00231533	0.0408642	0.269576	8.83407	3.96647
230	0.00231533	0.0408642	0.249758	7.81539	3.25379
231	0.000922189	0.0629624	0.0703826	3.40601	0.16772
231	0.000922189	0.0629624	0.0643445	3.16402	0.134836
231	0.000922189	0.0629624	0.0730638	3.29165	0.144079
231	0.000922189	0.0629624	0.0529412	3.09027	0.090456
231	0.000922189	0.0629624	0.0663943	3.04543	0.0998502
232	0.00200151	0.0191771	0.399188	6.91569	4.06534
232	0.00200151	0.0191771	0.42189	7.41688	4.55617
232	0.00200151	0.0191771	0.453217	7.52549	4.63405
232	0.00200151	0.0191771	0.439458	7.32649	4.47863
232	0.00200151	0.0191771	0.426182	7.08262	4.34943
233	0.00121024	0.0773455	0.0663657	3.50546	0.144364
233	0.00121024	0.0773455	0.0638798	3.38056	0.127953
233	0.00121024	0.0773455	0.0721601	3.46607	0.151099
233	0.00121024	0.0773455	0.0696956	3.73356	0.169707
233	0.00121024	0.0773455	0.0680952	3.40079	0.138619
234	0.00102159	0.0940428	0.0526834	3.01213	0.0701353
234	0.00102159	0.0940428	0.060757	2.92842	0.0661789
234	0.00102159	0.0940428	0.0490944	3.13841	0.0739754
234	0.00102159	0.0940428	0.0410688	2.85403	0.0369693
234	0.00102159	0.0940428	0.0492048	2.9765	0.0570987
235	0.0054561	0.0858243	0.265285	15.0258	6.96622
235	0.0054561	0.0858243	0.295733	16.9636	8.46889
235	0.0054561	0.0858243	0.314402	17.3584	9.11694
235	0.0054561	0.0858243	0.30063	16.4905	8.18257
235	0.0054561	0.0858243	0.341942	17.5787	9.36987
236	0.00716907	0.0586267	0.507751	19.8282	13.3823
236	0.00716907	0.0586267	0.519797	20.3596	13.7477
236	0.00716907	0.0586267	0.526532	20.0342	13.5546
236	0.00716907	0.0586267	0.520364	20.0141	13.5627
236	0.00716907	0.0586267	0.519849	20.2228	13.7303
237	0.000988961	0.0654088	0.0688679	3.30958	0.125868
237	0.000988961	0.0654088	0.0710488	3.24576	0.132932
237	0.000988961	0.0654088	0.0644685	3.12436	0.123792
237	0.000988961	0.0654088	0.0606654	3.17493	0.101465
237	0.000988961	0.0654088	0.0721938	3.4235	0.132665
238	0.00875603	0.0111666	0.700517	7.52855	5.71328
238	0.00875603	0.0111666	0.689106	7.58061	5.79367
238	0.00875603	0.0111666	0.693527	7.44616	5.64633
238	0.00875603	0.0111666	0.702533	7.52409	5.69411
238	0.00875603	0.0111666	0.690021	7.59297	5.69195
239	0.00311589	0.099758	0.140173	7.7691	1.48088
239	0.00311589	0.099758	0.139478	7.94798	1.5457
239	0.00311589	0.099758	0.145323	7.61232	1.40115
239	0.00311589	0.099758	0.129453	7.13348	1.24069
239	0.00311589	0.099758	0.14192	8.05623	1.75015
240	0.00681423	0.088557	0.367533	21.106	12.0806
240	0.00681423	0.088557	0.335925	19.554	10.6886
240	0.00681423	0.088557	0.369902	20.3239	11.7137
240	0.00681423	0.088557	0.357053	20.3972	11.6107
240	0.00681423	0.088557	0.357823	20.0185	11.466
241	0.00715884	0.0470381	0.562044	18.2266	12.7304
241	0.00715884	0.0470381	0.575147	18.0833	12.6207
241	0.00715884	0.0470381	0.570151	18.2305	12.7325
241	0.00715884	0.0470381	0.582946	18.0241	12.6172
241	0.00715884	0.0470381	0.573529	18.1556	12.6826
242	0.00229203	0.0375909	0.285321	8.59108	4.14256
242	0.00229203	0.0375909	0.298045	8.55508	4.10408
242	0.00229203	0.0375909	0.301761	8.50343	4.06381
242	0.00229203	0.0375909	0.327571	9.21732	4.62533
242	0.00229203	0.0375909	0.297427	8.80262	4.28864
243	0.000237965	0.0595136	0.0342927	2.0748	0.00553771
243	0.000237965	0.0595136	0.0456674	2.27369	0.00555011
243	0.000237965	0.0595136	0.0379147	2.16249	0.00184356
243	0.000237965	0.0595136	0.0289598	2.15482	0
243	0.000237965	0.0595136	0.0448565	2.13336	0.00554119
244	0.000757339	0.0179367	0.177974	4.222	1.25589
244	0.000757339	0.0179367	0.132409	3.84006	0.929642
244	0.000757339	0.0179367	0.145775	4.09264	1.12645
244	0.000757339	0.0179367	0.174397	4.12995	1.2648
244	0.000757339	0.0179367	0.144724	3.76245	0.902107
245	0.00686222	0.0867503	0.363959	20.7236	12.0214
245	0.00686222	0.0867503	0.361138	20.1144	11.4059
245	0.00686222	0.0867503	0.394962	21.299	12.7174
245	0.00686222	0.0867503	0.356213	19.9586	11.4842
245	0.00686222	0.0867503	0.348901	19.9665	11.3025
246	0.00115287	0.09789	0.0604027	3.22784	0.0924881
246	0.00115287	0.09789	0.0486998	3.25697	0.0757436
246	0.00115287	0.09789	0.0591085	3.22896	0.0922033
246	0.00115287	0.09789	0.0533579	3.29023	0.0794384
246	0.00115287	0.09789	0.0535354	2.95743	0.0591486
247	0.00807182	0.0792687	0.45727	23.3128	15.2186
247	0.00807182	0.0792687	0.430398	21.8486	13.8049
247	0.00807182	0.0792687	0.449319	23.1472	14.976
247	0.00807182	0.0792687	0.45603	22.7101	14.7068
247	0.00807182	0.0792687	0.445153	22.6019	14.3593
248	0.00703372	0.0698557	0.435722	20.5051	12.9618
248	0.00703372	0.0698557	0.432263	20.0989	12.7152
248	0.00703372	0.0698557	0.424693	20.2138	12.6572
248	0.00703372	0.0698557	0.467636	20.5472	13.2187
248	0.00703372	0.0698557	0.461753	20.4166	13.1134
249	0.0055149	0.0381487	0.542549	14.691	10.1998
249	0.0055149	0.0381487	0.555613	15.0303	10.342
249	0.0055149	0.0381487	0.569204	14.9315	10.3943
249	0.0055149	0.0381487	0.559405	14.9768	10.4018
249	0.0055149	0.0381487	0.556191	14.9815	10.3007
250	0.000314432	0.0819955	0.0317552	2.28774	0.00553485
250	0.000314432	0.0819955	0.0227937	2.27092	0.00184478
250	0.000314432	0.0819955	0.0406268	2.25385	0.00553771
250	0.000314432	0.0819955	0.0362757	2.10387	0.00735619
250	0.000314432	0.0819955	0.0478065	2.2966	0.0110769
251	0.00640242	0.0129765	0.681384	8.01029	5.95082
251	0.00640242	0.0129765	0.669324	7.84477	5.83878
251	0.00640242	0.0129765	0.674714	8.07078	5.99253
251	0.00640242	0.0129765	0.67288	7.8498	5.82637
251	0.00640242	0.0129765	0.65959	8.05309	5.93812
252	0.00246133	0.0334003	0.381979	9.55475	5.40776
252	0.00246133	0.0334003	0.335862	8.94857	4.90532
252	0.00246133	0.0334003	0.368304	9.58777	5.35618
252	0.00246133	0.0334003	0.370891	9.37523	5.11964
252	0.00246133	0.0334003	0.359025	9.27548	5.16854
253	0.00409992	0.0860028	0.227563	12.4908	4.88755
253	0.00409992	0.0860028	0.195408	11.6172	4.05827
253	0.00409992	0.0860028	0.185967	10.5374	3.46018
253	0.00409992	0.0860028	0.195511	9.96851	3.11539
253	0.00409992	0.0860028	0.219682	12.0599	4.5735
254	0.00173786	0.0721727	0.0947285	4.64721	0.510195
254	0.00173786	0.0721727	0.101119	4.70358	0.51913
254	0.00173786	0.0721727	0.102844	5.08571	0.645161
254	0.00173786	0.0721727	0.119772	5.21403	0.731631
254	0.00173786	0.0721727	0.0995361	4.45188	0.38254
255	0.00463222	0.0524345	0.403198	15.1164	9.15995
255	0.00463222	0.0524345	0.442368	15.4683	9.62574
255	0.00463222	0.0524345	0.405571	14.9628	9.08484
255	0.00463222	0.0524345	0.417946	14.9376	8.9378
255	0.00463222	0.0524345	0.414896	14.6372	8.69951
256	0.00317462	0.0232563	0.525329	9.47378	6.40494
256	0.00317462	0.0232563	0.514889	9.49798	6.39184
256	0.00317462	0.0232563	0.52953	9.62362	6.40282
256	0.00317462	0.0232563	0.495362	9.3131	6.15643
256	0.00317462	0.0232563	0.535308	9.68926	6.4712
257	0.00787443	0.0440876	0.595228	17.9339	12.7768
257	0.00787443	0.0440876	0.608242	18.3095	13.1363
257	0.00787443	0.0440876	0.605612	18.288	13.1657
257	0.00787443	0.0440876	0.596192	17.9762	12.7737
257	0.00787443	0.0440876	0.606422	18.1151	12.9391
258	0.00227649	0.0204097	0.435101	7.79105	4.84579
258	0.00227649	0.0204097	0.47018	8.07491	5.09022
258	0.00227649	0.0204097	0.448286	8.04863	4.98882
258	0.00227649	0.0204097	0.431608	7.70353	4.8057
258	0.00227649	0.0204097	0.406104	7.68933	4.68222
259	0.00781289	0.0487449	0.581253	19.0833	13.6111
259	0.00781289	0.0487449	0.576108	19.091	13.5388
259	0.00781289	0.0487449	0.575231	19.1439	13.5126
259	0.00781289	0.0487449	0.581148	19.3582	13.7205
259	0.00781289	0.0487449	0.587799	19.5002	13.949
260	0.00398596	0.0510365	0.377379	13.4833	7.72034
260	0.00398596	0.0510365	0.373724	13.3424	7.61292
260	0.00398596	0.0510365	0.375607	13.4028	7.76835
260	0.00398596	0.0510365	0.363677	13.0505	7.39524
260	0.00398596	0.0510365	0.3977	13.7094	7.90393
261	0.00196792	0.0810456	0.105846	5.38833	0.674465
261	0.00196792	0.0810456	0.0991641	5.08694	0.568508
261	0.00196792	0.0810456	0.114719	5.48061	0.699339
261	0.00196792	0.0810456	0.100353	4.89851	0.483029
261	0.00196792	0.0810456	0.0963391	4.95112	0.473119
262	0.00902366	0.0771095	0.495573	24.4895	16.4743
262	0.00902366	0.0771095	0.485736	24.0221	16.1838
262	0.00902366	0.0771095	0.486566	24.1817	16.2128
262	0.00902366	0.0771095	0.49271	24.1412	16.288
262	0.00902366	0.0771095	0.494699	24.24	16.4078
263	0.0020225	0.0715451	0.130186	5.84525	0.981278
263	0.0020225	0.0715451	0.117734	5.68438	0.852934
263	0.0020225	0.0715451	0.123723	5.88224	0.946844
263	0.0020225	0.0715451	0.128676	5.82008	0.956725
263	0.0020225	0.0715451	0.131848	6.03824	1.04082
264	0.00294164	0.0855004	0.140208	7.36259	1.56305
264	0.00294164	0.0855004	0.155048	8.01027	1.99656
264	0.00294164	0.0855004	0.177771	9.07147	2.42451
264	0.00294164	0.0855004	0.149701	7.54693	1.6814
264	0.00294164	0.0855004	0.167341	8.60358	2.14166
265	0.00205661	0.0128015	0.468539	6.11053	3.84943
265	0.00205661	0.0128015	0.473254	6.14312	3.90254
265	0.00205661	0.0128015	0.444675	6.17369	3.77795
265	0.00205661	0.0128015	0.461063	6.23412	3.92785
265	0.00205661	0.0128015	0.441931	6.2175	3.88502
266	0.00839176	0.0658703	0.510525	21.911	14.8657
266	0.00839176	0.0658703	0.53864	22.53	15.5977
266	0.00839176	0.0658703	0.528188	22.3492	15.0527
266	0.00839176	0.0658703	0.535706	22.6853	15.7323
266	0.00839176	0.0658703	0.511791	22.2587	15.1876
267	0.0053409	0.0288936	0.62564	13.0048	9.40059
267	0.0053409	0.0288936	0.616082	12.729	9.05033
267	0.0053409	0.0288936	0.589237	12.4666	8.84386
267	0.0053409	0.0288936	0.602808	12.8748	9.13854
267	0.0053409	0.0288936	0.598836	12.5499	8.93227
268	0.00555393	0.0611733	0.450716	18.0716	11.3194
268	0.00555393	0.0611733	0.420076	17.2971	10.551
268	0.00555393	0.0611733	0.410334	16.8033	10.2981
268	0.00555393	0.0611733	0.442298	17.9855	11.2372
268	0.00555393	0.0611733	0.404766	17.0438	10.4046
269	0.00624091	0.0865407	0.319641	18.277	9.69877
269	0.00624091	0.0865407	0.285306	17.1605	8.72556
269	0.00624091	0.0865407	0.333163	18.7698	10.2853
269	0.00624091	0.0865407	0.34543	18.865	10.3522
269	0.00624091	0.0865407	0.334323	18.4778	10.0525
270	0.000789155	0.091732	0.0516432	2.737	0.0404665
270	0.000789155	0.091732	0.0528497	2.80274	0.0536143
270	0.000789155	0.091732	0.0391742	2.6568	0.0203942
270	0.000789155	0.091732	0.0448685	2.70355	0.0442298
270	0.000789155	0.091732	0.0414894	2.67575	0.0185045
271	0.00768862	0.0680712	0.500951	21.5494	14.2322
271	0.00768862	0.0680712	0.488515	21.7798	14.4398
271	0.00768862	0.0680712	0.478462	21.3794	14.1494
271	0.00768862	0.0680712	0.469902	21.1364	13.8045
271	0.00768862	0.0680712	0.451335	20.9482	13.5392
272	0.0068959	0.0307234	0.642962	14.4127	10.5933
272	0.0068959	0.0307234	0.634987	14.037	10.1549
272	0.0068959	0.0307234	0.631815	14.36	10.4776
272	0.0068959	0.0307234	0.62725	14.2954	10.3811
272	0.0068959	0.0307234	0.630153	14.1552	10.2984
273	0.00655989	0.0393302	0.585598	16.0367	11.4221
273	0.00655989	0.0393302	0.592882	16.408	11.668
273	0.00655989	0.0393302	0.596653	16.1486	11.4708
273	0.00655989	0.0393302	0.584505	16.2553	11.5455
273	0.00655989	0.0393302	0.59529	16.3956	11.6631
274	0.000741895	0.0155369	0.19934	4.20384	1.46839
274	0.000741895	0.0155369	0.191057	4.29154	1.44656
274	0.000741895	0.0155369	0.147384	3.70999	1.07001
274	0.000741895	0.0155369	0.186338	4.12278	1.3626
274	0.000741895	0.0155369	0.197602	4.35988	1.60444
275	0.00567402	0.0117584	0.657479	7.37223	5.42819
275	0.00567402	0.0117584	0.64053	7.19325	5.22912
275	0.00567402	0.0117584	0.647439	7.38271	5.39349
275	0.00567402	0.0117584	0.646395	7.35538	5.31027
275	0.00567402	0.0117584	0.656131	7.25795	5.27432
276	0.00370899	0.0741338	0.249941	12.4557	5.30314
276	0.00370899	0.0741338	0.228741	11.1472	4.34582
276	0.00370899	0.0741338	0.208856	10.5951	3.86907
276	0.00370899	0.0741338	0.230869	11.064	4.2958
276	0.00370899	0.0741338	0.208469	10.4833	3.81244
277	0.00107103	0.0100284	0.310042	4.72888	2.36167
277	0.00107103	0.0100284	0.301107	4.61538	2.28009
277	0.00107103	0.0100284	0.307757	4.6922	2.31752
277	0.00107103	0.0100284	0.338512	4.76331	2.47507
277	0.00107103	0.0100284	0.337601	4.60626	2.34655
278	0.00960773	0.0117515	0.705138	8.06862	6.16491
278	0.00960773	0.0117515	0.714878	8.03943	6.10494
278	0.00960773	0.0117515	0.712722	7.98024	6.19685
278	0.00960773	0.0117515	0.696595	7.85169	5.89616
278	0.00960773	0.0117515	0.707118	7.82898	5.98209
279	0.00498983	0.0132584	0.648706	7.84346	5.65888
279	0.00498983	0.0132584	0.662425	8.02462	5.82587
279	0.00498983	0.0132584	0.643027	7.71281	5.5935
279	0.00498983	0.0132584	0.649787	7.67076	5.58493
279	0.00498983	0.0132584	0.646843	7.75808	5.58079
280	0.0070461	0.085726	0.388652	20.7622	12.2175
280	0.0070461	0.085726	0.383244	20.7361	12.2829
280	0.0070461	0.085726	0.384106	20.7795	12.2606
280	0.0070461	0.085726	0.384228	21.129	12.4505
280	0.0070461	0.085726	0.37961	20.5641	12.1428
281	0.00220385	0.0391001	0.257234	8.15223	3.63
281	0.00220385	0.0391001	0.281105	8.53452	3.99727
281	0.00220385	0.0391001	0.277518	8.38945	3.83217
281	0.00220385	0.0391001	0.255218	8.25968	3.63824
281	0.00220385	0.0391001	0.269243	8.70072	3.95521
282	0.00611892	0.059958	0.460032	18.5027	11.7897
282	0.00611892	0.059958	0.461828	18.6587	11.9723
282	0.00611892	0.059958	0.463028	18.3392	11.778
282	0.00611892	0.059958	0.456452	17.9832	11.327
282	0.00611892	0.059958	0.467518	18.3568	11.8073
283	0.00702632	0.0705004	0.411689	19.7383	12.1394
283	0.00702632	0.0705004	0.454519	20.7856	13.2131
283	0.00702632	0.0705004	0.454082	20.472	13.067
283	0.00702632	0.0705004	0.432299	20.1694	12.643
283	0.00702632	0.0705004	0.452717	20.5422	13.1386
284	0.00457702	0.0601464	0.381618	15.1789	8.6533
284	0.00457702	0.0601464	0.368698	14.7987	8.40167
284	0.00457702	0.0601464	0.373694	15.3108	8.6663
284	0.00457702	0.0601464	0.349253	14.23	7.90062
284	0.00457702	0.0601464	0.356732	14.6663	8.25661
285	0.00722762	0.0911582	0.388653	21.877	12.832
285	0.00722762	0.0911582	0.369198	21.1909	12.1154
285	0.00722762	0.0911582	0.351373	20.7369	11.8966
285	0.00722762	0.0911582	0.329398	20.3414	11.2485
285	0.00722762	0.0911582	0.35699	20.8837	12.006
286	0.000414742	0.0747791	0.0419336	2.34084	0.0110591
286	0.000414742	0.0747791	0.0439866	2.41311	0.0110693
286	0.000414742	0.0747791	0.0355932	2.39489	0.0128856
286	0.000414742	0.0747791	0.0377465	2.31418	0.0129491
286	0.000414742	0.0747791	0.0377875	2.45041	0.0166067
287	0.00863097	0.0441152	0.609997	18.6195	13.3838
287	0.00863097	0.0441152	0.62062	18.5844	13.7206
287	0.00863097	0.0441152	0.613812	18.3845	13.1976
287	0.00863097	0.0441152	0.616901	18.6798	13.6303
287	0.00863097	0.0441152	0.620597	18.6662	13.6406
288	0.000850618	0.0535775	0.0762376	3.21701	0.170585
288	0.000850618	0.0535775	0.0772994	3.1878	0.173611
288	0.000850618	0.0535775	0.0643071	3.07954	0.0925343
