Sim	T1	k	Antigen_2016	MF_2016
427	0.00967368	0.0434624	19.3866	14.4177
427	0.00967368	0.0434624	19.3098	14.3482
427	0.00967368	0.0434624	19.0223	14.0305
428	0.00858805	0.044887	19.2519	14.1509
428	0.00858805	0.044887	18.8937	13.83
428	0.00858805	0.044887	18.9685	13.6025
428	0.00858805	0.044887	18.9243	13.6395
428	0.00858805	0.044887	18.7863	13.677
429	0.00387789	0.0542655	12.7261	6.77807
429	0.00387789	0.0542655	13.5315	7.60637
429	0.00387789	0.0542655	12.8466	6.84845
429	0.00387789	0.0542655	13.0871	7.05387
429	0.00387789	0.0542655	13.1233	7.28434
430	0.00856618	0.0882581	23.4708	14.7486
430	0.00856618	0.0882581	23.9888	15.3944
430	0.00856618	0.0882581	23.8451	15.0134
430	0.00856618	0.0882581	23.5867	14.7033
430	0.00856618	0.0882581	24.0484	15.2684
431	0.00722464	0.0339224	15.477	11.2983
431	0.00722464	0.0339224	15.4853	11.2461
431	0.00722464	0.0339224	15.2409	11.1025
431	0.00722464	0.0339224	15.5259	11.3185
431	0.00722464	0.0339224	14.9937	10.8492
432	4.19735e-05	0.0145178	2.08203	0.00184577
432	4.19735e-05	0.0145178	2.06178	0.00368834
432	4.19735e-05	0.0145178	2.0398	0.00553792
432	4.19735e-05	0.0145178	2.0007	0
432	4.19735e-05	0.0145178	1.97373	0.00739919
433	0.00833538	0.0241634	12.9316	9.79304
433	0.00833538	0.0241634	12.9576	9.73153
433	0.00833538	0.0241634	12.764	9.60341
433	0.00833538	0.0241634	12.7973	9.63434
433	0.00833538	0.0241634	12.8217	9.60003
434	0.00320475	0.0523175	11.1611	5.40277
434	0.00320475	0.0523175	11.5278	5.82185
434	0.00320475	0.0523175	11.8598	6.01225
434	0.00320475	0.0523175	11.1142	5.45559
434	0.00320475	0.0523175	10.712	5.07432
435	0.00152072	0.0195968	6.24344	3.20923
435	0.00152072	0.0195968	6.49017	3.51335
435	0.00152072	0.0195968	6.31957	3.38739
435	0.00152072	0.0195968	6.4569	3.51307
435	0.00152072	0.0195968	6.4159	3.40597
436	0.00791251	0.0224194	12.2566	9.18733
436	0.00791251	0.0224194	12.1609	9.21524
436	0.00791251	0.0224194	11.8959	8.87767
436	0.00791251	0.0224194	12.0848	9.14782
436	0.00791251	0.0224194	12.1995	9.27371
437	0.00586	0.0164088	9.19595	6.80206
437	0.00586	0.0164088	8.8658	6.52775
437	0.00586	0.0164088	9.29228	6.86587
437	0.00586	0.0164088	9.12995	6.86598
437	0.00586	0.0164088	9.04092	6.78948
438	0.00703226	0.0725337	21.2062	13.442
438	0.00703226	0.0725337	20.6608	12.9358
438	0.00703226	0.0725337	20.9512	13.2229
438	0.00703226	0.0725337	20.2026	12.5738
438	0.00703226	0.0725337	19.6837	12.034
439	0.00996364	0.0833997	25.377	16.9826
439	0.00996364	0.0833997	26.1003	17.5882
439	0.00996364	0.0833997	25.6484	17.3053
439	0.00996364	0.0833997	26.0404	17.7137
439	0.00996364	0.0833997	26.4428	18.1778
440	0.00372526	0.0882686	9.74641	3.00131
440	0.00372526	0.0882686	10.0118	3.07501
440	0.00372526	0.0882686	10.323	3.20196
440	0.00372526	0.0882686	10.5708	3.52666
440	0.00372526	0.0882686	11.1177	4.00796
441	0.00583183	0.0754839	18.7328	10.7862
441	0.00583183	0.0754839	16.8935	9.15302
441	0.00583183	0.0754839	17.6664	9.77512
441	0.00583183	0.0754839	17.9473	10.3354
441	0.00583183	0.0754839	17.9871	10.2844
442	0.00610551	0.0705043	18.6426	11.0661
442	0.00610551	0.0705043	18.274	10.9607
442	0.00610551	0.0705043	18.4839	11.0147
442	0.00610551	0.0705043	18.4228	11.009
442	0.00610551	0.0705043	18.8415	11.4447
443	0.00648065	0.0786568	19.36	11.7199
443	0.00648065	0.0786568	19.7609	11.5822
443	0.00648065	0.0786568	19.5421	11.3743
443	0.00648065	0.0786568	18.3089	10.3848
443	0.00648065	0.0786568	19.1446	11.0871
444	0.00279735	0.0762488	7.63671	1.79579
444	0.00279735	0.0762488	7.65889	1.78216
444	0.00279735	0.0762488	7.696	1.83529
444	0.00279735	0.0762488	8.29755	2.27252
444	0.00279735	0.0762488	8.74728	2.41362
445	0.00173432	0.0170293	6.53159	3.83428
445	0.00173432	0.0170293	6.63845	3.85148
445	0.00173432	0.0170293	6.4774	3.78233
445	0.00173432	0.0170293	6.3153	3.62193
445	0.00173432	0.0170293	6.30594	3.6244
446	0.00565595	0.0537619	17.0761	10.9171
446	0.00565595	0.0537619	17.1977	11.1503
446	0.00565595	0.0537619	16.7229	10.7187
446	0.00565595	0.0537619	17.2675	11.2433
446	0.00565595	0.0537619	17.5956	11.5502
447	0.000238015	0.0765264	2.10155	0.00369017
447	0.000238015	0.0765264	2.16872	0
447	0.000238015	0.0765264	2.13296	0.00369024
447	0.000238015	0.0765264	2.25834	0.0037022
447	0.000238015	0.0765264	2.19534	0.00367114
448	0.00383107	0.0626899	12.2382	5.92331
448	0.00383107	0.0626899	12.8702	6.51068
448	0.00383107	0.0626899	13.3435	6.70879
448	0.00383107	0.0626899	12.2302	5.89908
448	0.00383107	0.0626899	12.7815	6.33827
449	0.00611936	0.0138539	8.11513	6.00015
449	0.00611936	0.0138539	8.16976	6.05517
449	0.00611936	0.0138539	8.26055	6.10289
449	0.00611936	0.0138539	8.11344	6.05882
449	0.00611936	0.0138539	8.26036	6.08142
450	0.00565266	0.0498901	16.5959	11.106
450	0.00565266	0.0498901	16.8718	11.212
450	0.00565266	0.0498901	16.6836	10.9013
450	0.00565266	0.0498901	16.8208	11.2286
450	0.00565266	0.0498901	17.1447	11.4507
451	0.00697186	0.0867159	20.064	11.5765
451	0.00697186	0.0867159	19.822	11.1
451	0.00697186	0.0867159	20.9386	12.0915
451	0.00697186	0.0867159	19.796	11.1357
451	0.00697186	0.0867159	20.9085	12.3104
452	0.000668458	0.062597	2.62432	0.0407159
452	0.000668458	0.062597	2.69297	0.0572579
452	0.000668458	0.062597	2.7834	0.0644306
452	0.000668458	0.062597	2.83001	0.064528
452	0.000668458	0.062597	3.02913	0.0884956
453	0.00559029	0.0274709	12.3969	8.84356
453	0.00559029	0.0274709	12.6482	9.05995
453	0.00559029	0.0274709	12.714	9.17721
453	0.00559029	0.0274709	12.7642	9.14309
453	0.00559029	0.0274709	12.69	9.13512
454	0.0095124	0.0365588	17.0597	12.7999
454	0.0095124	0.0365588	17.3375	12.9242
454	0.0095124	0.0365588	17.5888	13.1539
454	0.0095124	0.0365588	17.318	13.0442
454	0.0095124	0.0365588	17.0919	12.8937
455	0.00723739	0.0186356	10.1966	7.69743
455	0.00723739	0.0186356	10.1837	7.5925
455	0.00723739	0.0186356	10.7063	8.09369
455	0.00723739	0.0186356	10.3273	7.67012
455	0.00723739	0.0186356	10.2056	7.60344
456	0.00107898	0.0686522	3.37037	0.129416
456	0.00107898	0.0686522	3.60235	0.197972
456	0.00107898	0.0686522	3.37291	0.109102
456	0.00107898	0.0686522	3.28093	0.118365
456	0.00107898	0.0686522	3.41877	0.140751
457	0.00318407	0.0800663	8.48588	2.40691
457	0.00318407	0.0800663	9.00724	2.62958
457	0.00318407	0.0800663	9.36818	2.80602
457	0.00318407	0.0800663	8.21948	2.27025
457	0.00318407	0.0800663	8.73776	2.45056
458	0.00303939	0.0312599	10.0619	6.12739
458	0.00303939	0.0312599	10.2701	6.19827
458	0.00303939	0.0312599	10.3196	6.23377
458	0.00303939	0.0312599	10.8115	6.74953
458	0.00303939	0.0312599	10.0482	6.09494
459	0.00242003	0.0338514	9.32631	5.16403
459	0.00242003	0.0338514	8.88172	4.77155
459	0.00242003	0.0338514	8.28432	4.13754
459	0.00242003	0.0338514	9.65026	5.53536
459	0.00242003	0.0338514	8.71444	4.68586
460	0.0066709	0.0323286	14.4687	10.47
460	0.0066709	0.0323286	14.5685	10.3889
460	0.0066709	0.0323286	14.3497	10.3064
460	0.0066709	0.0323286	14.3877	10.3259
460	0.0066709	0.0323286	14.6152	10.7036
461	0.00545435	0.0349888	14.1899	9.90223
461	0.00545435	0.0349888	14.2496	9.90231
461	0.00545435	0.0349888	14.4551	9.90075
461	0.00545435	0.0349888	13.8467	9.58816
461	0.00545435	0.0349888	14.1791	9.86831
462	0.00904928	0.0737964	23.661	15.9463
462	0.00904928	0.0737964	23.951	16.4038
462	0.00904928	0.0737964	23.3728	15.839
462	0.00904928	0.0737964	23.6993	16.0857
462	0.00904928	0.0737964	24.6414	16.8773
463	0.00409445	0.0944967	10.3212	3.096
463	0.00409445	0.0944967	11.9544	4.18043
463	0.00409445	0.0944967	10.0783	2.93896
463	0.00409445	0.0944967	11.1492	3.4945
463	0.00409445	0.0944967	11.4413	3.63327
464	0.000711472	0.0101429	4.07835	1.68345
464	0.000711472	0.0101429	3.67866	1.30444
464	0.000711472	0.0101429	4.11603	1.68551
464	0.000711472	0.0101429	3.89049	1.58132
464	0.000711472	0.0101429	3.99711	1.62475
465	0.0051218	0.0558195	15.759	9.7115
465	0.0051218	0.0558195	16.1492	9.75448
465	0.0051218	0.0558195	16.3107	10.1488
465	0.0051218	0.0558195	16.072	9.77178
465	0.0051218	0.0558195	16.1288	9.87579
466	0.00743579	0.0731139	21.1341	13.3118
466	0.00743579	0.0731139	21.6791	14.1521
466	0.00743579	0.0731139	21.3246	13.8206
466	0.00743579	0.0731139	20.6389	12.95
466	0.00743579	0.0731139	20.8748	13.2127
467	0.000918128	0.0348918	3.82032	0.575992
467	0.000918128	0.0348918	3.64589	0.453653
467	0.000918128	0.0348918	3.97612	0.561943
467	0.000918128	0.0348918	3.97605	0.59493
467	0.000918128	0.0348918	3.70782	0.405804
468	0.00761752	0.0938343	21.4571	12.2538
468	0.00761752	0.0938343	22.1511	12.8859
468	0.00761752	0.0938343	21.2894	12.3074
468	0.00761752	0.0938343	21.4435	12.2348
468	0.00761752	0.0938343	23.2252	13.948
469	0.00409192	0.0848833	11.5087	4.15146
469	0.00409192	0.0848833	12.4481	4.86532
469	0.00409192	0.0848833	12.2798	4.71121
469	0.00409192	0.0848833	12.896	5.23034
469	0.00409192	0.0848833	11.7743	4.30862
470	0.00368331	0.047066	12.6252	7.24389
470	0.00368331	0.047066	12.2625	6.95351
470	0.00368331	0.047066	12.5118	7.14826
470	0.00368331	0.047066	12.8785	7.46577
470	0.00368331	0.047066	12.8309	7.6505
471	0.00520851	0.0113248	6.86133	4.8999
471	0.00520851	0.0113248	6.98514	4.98991
471	0.00520851	0.0113248	7.12775	5.19141
471	0.00520851	0.0113248	7.17001	5.23955
471	0.00520851	0.0113248	6.99495	4.98139
472	0.000690072	0.0932803	2.54656	0.01844
472	0.000690072	0.0932803	2.64543	0.0184737
472	0.000690072	0.0932803	2.7859	0.0422942
472	0.000690072	0.0932803	2.52537	0.0129412
472	0.000690072	0.0932803	2.62101	0.0239446
473	0.00532669	0.0359148	14.3453	9.92438
473	0.00532669	0.0359148	14.3489	9.98389
473	0.00532669	0.0359148	14.1116	9.79919
473	0.00532669	0.0359148	14.0668	9.69927
473	0.00532669	0.0359148	14.3126	9.86586
474	0.00581315	0.0383457	15.0327	10.6274
474	0.00581315	0.0383457	15.2389	10.5612
474	0.00581315	0.0383457	15.7335	11.0557
474	0.00581315	0.0383457	15.323	10.7301
474	0.00581315	0.0383457	15.3361	10.7362
475	0.00329737	0.0499829	11.537	6.03737
475	0.00329737	0.0499829	10.4727	5.07009
475	0.00329737	0.0499829	11.3224	5.74817
475	0.00329737	0.0499829	10.7234	5.25026
475	0.00329737	0.0499829	11.3808	5.78079
476	0.00514296	0.0649313	17.5204	10.4047
476	0.00514296	0.0649313	15.818	8.7245
476	0.00514296	0.0649313	15.8551	8.95558
476	0.00514296	0.0649313	16.6581	9.63687
476	0.00514296	0.0649313	15.9367	9.14546
477	0.00530642	0.0150545	8.64418	6.30244
477	0.00530642	0.0150545	8.38151	6.11305
477	0.00530642	0.0150545	8.43065	6.11545
477	0.00530642	0.0150545	8.5797	6.29845
477	0.00530642	0.0150545	8.43015	6.12497
478	0.00699644	0.0996329	18.9557	9.66454
478	0.00699644	0.0996329	19.2273	9.88397
478	0.00699644	0.0996329	20.3718	10.9189
478	0.00699644	0.0996329	19.9897	10.6972
478	0.00699644	0.0996329	20.6202	11.0816
479	0.00760586	0.0811243	21.3982	13.3047
479	0.00760586	0.0811243	22.021	13.8593
479	0.00760586	0.0811243	21.6011	13.4613
479	0.00760586	0.0811243	22.2022	13.886
479	0.00760586	0.0811243	21.8991	13.6096
480	0.00822659	0.0664783	22.3873	15.3372
480	0.00822659	0.0664783	21.8522	14.7839
480	0.00822659	0.0664783	22.8792	15.4725
480	0.00822659	0.0664783	20.8906	13.9774
480	0.00822659	0.0664783	21.0968	14.0226
481	0.00784929	0.0207283	11.3695	8.54003
481	0.00784929	0.0207283	11.4332	8.5661
481	0.00784929	0.0207283	11.2093	8.45494
481	0.00784929	0.0207283	11.5194	8.52017
481	0.00784929	0.0207283	11.3511	8.5507
482	0.00926766	0.0380706	17.4816	13.0701
482	0.00926766	0.0380706	17.6841	13.2234
482	0.00926766	0.0380706	17.4825	13.0059
482	0.00926766	0.0380706	17.1409	12.7069
482	0.00926766	0.0380706	17.6193	13.0549
483	0.005751	0.0183861	10.0963	7.47361
483	0.005751	0.0183861	9.59635	7.22228
483	0.005751	0.0183861	9.66324	7.10288
483	0.005751	0.0183861	9.78966	7.29781
483	0.005751	0.0183861	9.85185	7.30218
484	0.00582684	0.0453763	16.3736	11.0162
484	0.00582684	0.0453763	16.2238	11.0162
484	0.00582684	0.0453763	16.4649	11.1402
484	0.00582684	0.0453763	15.9135	10.707
484	0.00582684	0.0453763	16.2597	10.9831
485	0.00245846	0.0114397	6.10514	3.97728
485	0.00245846	0.0114397	6.16562	3.97233
485	0.00245846	0.0114397	6.02698	3.8945
485	0.00245846	0.0114397	6.08405	3.88124
485	0.00245846	0.0114397	6.08001	3.92146
486	0.00654906	0.0934346	19.0816	10.0313
486	0.00654906	0.0934346	19.5178	10.5252
486	0.00654906	0.0934346	19.1414	10.3339
486	0.00654906	0.0934346	18.8313	9.71771
486	0.00654906	0.0934346	18.6408	9.71983
487	0.00935279	0.0300552	15.2097	11.5645
487	0.00935279	0.0300552	15.3022	11.5835
487	0.00935279	0.0300552	15.4016	11.5442
487	0.00935279	0.0300552	15.0861	11.3404
487	0.00935279	0.0300552	14.8018	11.0801
488	0.00733799	0.0941579	21.2444	12.2542
488	0.00733799	0.0941579	20.1948	11.2263
488	0.00733799	0.0941579	21.3065	11.8474
488	0.00733799	0.0941579	21.1546	11.8625
488	0.00733799	0.0941579	20.94	11.8657
489	0.00747012	0.086389	21.1559	12.468
489	0.00747012	0.086389	20.8525	12.2474
489	0.00747012	0.086389	22.0914	13.4648
489	0.00747012	0.086389	22.4452	13.8619
489	0.00747012	0.086389	22.3916	13.6783
490	9.20522e-05	0.0472172	2.05805	0.00184744
490	9.20522e-05	0.0472172	2.02112	0
490	9.20522e-05	0.0472172	1.96397	0
490	9.20522e-05	0.0472172	2.05961	0.00184223
490	9.20522e-05	0.0472172	2.06721	0
491	0.00178267	0.0352789	7.10725	2.98582
491	0.00178267	0.0352789	6.55572	2.46784
491	0.00178267	0.0352789	6.80716	2.66958
491	0.00178267	0.0352789	7.26497	3.04469
491	0.00178267	0.0352789	7.10676	2.8866
492	0.00178929	0.0896179	4.4948	0.329201
492	0.00178929	0.0896179	4.45304	0.318471
492	0.00178929	0.0896179	4.59328	0.321752
492	0.00178929	0.0896179	4.97997	0.501672
492	0.00178929	0.0896179	4.4838	0.326195
493	0.00724177	0.0661938	20.9735	13.9946
493	0.00724177	0.0661938	20.7442	13.6434
493	0.00724177	0.0661938	21.1726	13.8998
493	0.00724177	0.0661938	21.1811	14.2586
493	0.00724177	0.0661938	20.2379	13.169
494	0.00774499	0.0801926	22.4973	14.3716
494	0.00774499	0.0801926	23.0234	14.6938
494	0.00774499	0.0801926	22.1926	13.9134
494	0.00774499	0.0801926	22.0397	13.7506
494	0.00774499	0.0801926	22.2706	14.1386
495	0.00701475	0.0701716	20.3075	12.8731
495	0.00701475	0.0701716	20.1668	12.8695
495	0.00701475	0.0701716	21.4423	14.0323
495	0.00701475	0.0701716	21.1085	13.4594
495	0.00701475	0.0701716	21.0987	13.6837
496	0.00348808	0.011451	6.56135	4.41555
496	0.00348808	0.011451	6.58976	4.57184
496	0.00348808	0.011451	6.7025	4.64871
496	0.00348808	0.011451	6.64239	4.52067
496	0.00348808	0.011451	6.50276	4.54252
497	0.0058619	0.0417101	15.7984	10.9186
497	0.0058619	0.0417101	15.7192	10.6835
497	0.0058619	0.0417101	15.8776	10.9163
497	0.0058619	0.0417101	15.9152	10.9006
497	0.0058619	0.0417101	16.0016	11.1507
498	0.00756939	0.063442	20.5831	13.708
498	0.00756939	0.063442	20.9919	14.1627
498	0.00756939	0.063442	21.1399	14.3958
498	0.00756939	0.063442	21.101	14.3198
498	0.00756939	0.063442	21.5432	14.3924
499	0.000794408	0.0861555	2.74604	0.0516034
499	0.000794408	0.0861555	2.64805	0.0240732
499	0.000794408	0.0861555	2.75292	0.0425233
499	0.000794408	0.0861555	2.70797	0.0404724
499	0.000794408	0.0861555	2.92568	0.0607981
