Sim	T1	W	k	Antigen_2016	MF_2016	ICCV
83	0.0057685	0.718523	0.0913711	12.7972	5.16465	0.068
83	0.0057685	0.718523	0.0913711	12.3672	5.12868	0.1451
84	0.00481706	0.619684	0.124694	8.74059	1.88236	0.1402
84	0.00481706	0.619684	0.124694	8.95478	2.27752	0.1757
84	0.00481706	0.619684	0.124694	8.33011	2.03649	0.2247
84	0.00481706	0.619684	0.124694	7.90499	2.13878	0.3414
84	0.00481706	0.619684	0.124694	8.86383	2.38862	0.2008
85	0.000300069	0.576523	0.254688	2.06231	0.00184464	0.1774
85	0.000300069	0.576523	0.254688	2.12778	0	0.1461
85	0.000300069	0.576523	0.254688	1.98938	0.00184373	0.3056
85	0.000300069	0.576523	0.254688	1.92718	0	0.2904
85	0.000300069	0.576523	0.254688	2.12204	0	0.0689
86	0.00877506	0.207579	0.153738	13.7204	5.32597	0.2122
86	0.00877506	0.207579	0.153738	13.6176	5.13104	0.1567
86	0.00877506	0.207579	0.153738	14.4582	5.70106	0.0819
86	0.00877506	0.207579	0.153738	14.1205	5.49316	0.3874
86	0.00877506	0.207579	0.153738	16.6799	6.9703	0.2253
87	0.000203517	0.320862	0.020236	2.24615	0.0407717	0.1945
87	0.000203517	0.320862	0.020236	2.09771	0.0405889	0.1131
87	0.000203517	0.320862	0.020236	2.24056	0.0444042	0.3349
87	0.000203517	0.320862	0.020236	2.30061	0.0516577	0.6713
87	0.000203517	0.320862	0.020236	2.12699	0.0240442	0.3959
88	0.0031309	0.472506	0.251894	3.95008	0.158298	0.0705
88	0.0031309	0.472506	0.251894	4.08548	0.16438	0.2187
88	0.0031309	0.472506	0.251894	3.99807	0.190914	0.5381
88	0.0031309	0.472506	0.251894	3.66945	0.112821	0.211
88	0.0031309	0.472506	0.251894	4.03227	0.175396	0.2552
89	0.00203287	0.264539	0.133122	3.9545	0.235979	0.3483
89	0.00203287	0.264539	0.133122	3.74003	0.262264	0.4695
89	0.00203287	0.264539	0.133122	3.64715	0.20149	0.2632
89	0.00203287	0.264539	0.133122	3.6673	0.229091	0.1281
89	0.00203287	0.264539	0.133122	3.50526	0.237142	0.2814
90	0.000808404	0.303279	0.0160327	3.50705	0.861478	0.0405
90	0.000808404	0.303279	0.0160327	3.40265	0.883878	0.0456
90	0.000808404	0.303279	0.0160327	3.36948	0.791947	0.0423
90	0.000808404	0.303279	0.0160327	3.68442	0.99125	0.1091
90	0.000808404	0.303279	0.0160327	3.39878	0.857566	0.2951
91	0.00691064	0.300332	0.123968	12.9051	4.94809	0.2863
91	0.00691064	0.300332	0.123968	13.9321	5.36765	0.1276
91	0.00691064	0.300332	0.123968	12.8833	4.79966	0.2457
91	0.00691064	0.300332	0.123968	12.0899	4.38979	0.2892
91	0.00691064	0.300332	0.123968	13.4764	5.26228	0.0999
92	0.00944183	0.166382	0.13156	16.3981	7.28206	0.2611
92	0.00944183	0.166382	0.13156	16.2127	7.47539	0.1621
92	0.00944183	0.166382	0.13156	15.1721	6.4907	0.1707
92	0.00944183	0.166382	0.13156	15.1765	6.64884	0.1607
92	0.00944183	0.166382	0.13156	15.6008	6.98091	0.2027
93	0.00376737	0.537231	0.269025	4.41016	0.269746	0.225
93	0.00376737	0.537231	0.269025	4.76076	0.216062	0.1735
93	0.00376737	0.537231	0.269025	4.54361	0.334306	0.3341
93	0.00376737	0.537231	0.269025	4.24098	0.177788	0.3111
93	0.00376737	0.537231	0.269025	4.74488	0.230423	0.1152
94	0.00772881	0.206284	0.241614	10.2433	2.80859	0.4188
94	0.00772881	0.206284	0.241614	9.59606	2.11498	0.1165
94	0.00772881	0.206284	0.241614	9.38098	1.9947	0.2426
94	0.00772881	0.206284	0.241614	9.78894	2.29052	0.286
94	0.00772881	0.206284	0.241614	8.86326	1.71499	0.2696
95	0.00800871	0.638477	0.0523222	14.9312	9.15965	0.0763
95	0.00800871	0.638477	0.0523222	15.1355	9.25338	0.0398
95	0.00800871	0.638477	0.0523222	14.8968	9.00216	0.0096
95	0.00800871	0.638477	0.0523222	14.4688	8.78697	0.0279
95	0.00800871	0.638477	0.0523222	14.8524	8.96252	0.1656
96	0.00151674	0.509872	0.118804	3.41835	0.171748	0.1318
96	0.00151674	0.509872	0.118804	3.07445	0.11988	0.5008
96	0.00151674	0.509872	0.118804	3.18469	0.109625	0.2133
96	0.00151674	0.509872	0.118804	3.36794	0.140639	0.1317
96	0.00151674	0.509872	0.118804	3.13554	0.134565	0.3473
97	0.00426402	0.671771	0.0393517	9.93279	5.45054	0.0588
97	0.00426402	0.671771	0.0393517	9.2056	4.8767	0.2014
97	0.00426402	0.671771	0.0393517	9.52663	5.09125	0.1002
97	0.00426402	0.671771	0.0393517	9.02521	4.7374	0.1623
97	0.00426402	0.671771	0.0393517	9.85538	5.49268	0.1077
98	0.00694327	0.227259	0.260036	8.09525	1.25539	0.2863
98	0.00694327	0.227259	0.260036	8.32933	1.67917	0.2567
98	0.00694327	0.227259	0.260036	7.89454	1.60214	0.2556
98	0.00694327	0.227259	0.260036	8.25014	1.44257	0.1467
98	0.00694327	0.227259	0.260036	7.92927	1.59102	0.2712
99	0.00646458	0.26617	0.0315729	10.471	6.65358	0.1186
99	0.00646458	0.26617	0.0315729	10.9327	7.01315	0.1054
99	0.00646458	0.26617	0.0315729	10.3724	6.69838	0.0347
99	0.00646458	0.26617	0.0315729	10.5027	6.64142	0.0281
99	0.00646458	0.26617	0.0315729	10.7084	6.82981	0.071
100	0.000557257	0.106131	0.141239	2.29802	0.0203365	0.2758
100	0.000557257	0.106131	0.141239	2.28356	0.0147803	0.2612
100	0.000557257	0.106131	0.141239	2.35479	0.00926355	0.2307
100	0.000557257	0.106131	0.141239	2.28868	0.0147776	0.2843
100	0.000557257	0.106131	0.141239	2.17166	0.0166623	0.5328
101	0.00896213	0.645406	0.0288033	11.5641	7.94191	0.0627
101	0.00896213	0.645406	0.0288033	11.489	7.8694	0.0638
101	0.00896213	0.645406	0.0288033	11.2283	7.68337	0.1023
101	0.00896213	0.645406	0.0288033	11.2854	7.65119	0.0394
101	0.00896213	0.645406	0.0288033	11.2824	7.69302	0.0169
102	0.00507709	0.154996	0.017997	7.27545	4.71102	0.0167
102	0.00507709	0.154996	0.017997	7.30744	4.63038	0.1344
102	0.00507709	0.154996	0.017997	7.16662	4.4334	0.0228
102	0.00507709	0.154996	0.017997	7.12477	4.46453	0.1718
102	0.00507709	0.154996	0.017997	7.13955	4.52283	0.2008
103	0.00594625	0.134028	0.1906	8.65095	2.08229	0.2863
103	0.00594625	0.134028	0.1906	7.54522	1.86041	0.3945
103	0.00594625	0.134028	0.1906	8.08486	1.83245	0.3377
103	0.00594625	0.134028	0.1906	9.24576	2.06962	0.5018
103	0.00594625	0.134028	0.1906	7.67375	1.73658	0.2923
104	0.00692076	0.148258	0.27146	7.89833	1.40099	0.3715
104	0.00692076	0.148258	0.27146	7.66458	1.56028	0.5351
104	0.00692076	0.148258	0.27146	7.85178	1.34091	0.4227
104	0.00692076	0.148258	0.27146	7.90972	1.75956	0.3316
104	0.00692076	0.148258	0.27146	7.27158	1.51877	0.2523
105	0.000692475	0.0934927	0.104715	2.47621	0.0241129	0.2878
105	0.000692475	0.0934927	0.104715	2.33315	0.0184877	0.2457
105	0.000692475	0.0934927	0.104715	2.39297	0.0368433	0.2097
105	0.000692475	0.0934927	0.104715	2.54604	0.0388285	0.2305
105	0.000692475	0.0934927	0.104715	2.40279	0.0349297	0.4667
106	0.0034097	0.00755894	0.232666	4.12573	0.487553	0.4736
106	0.0034097	0.00755894	0.232666	4.15888	0.286883	0.2516
106	0.0034097	0.00755894	0.232666	4.23572	0.236241	0.3958
106	0.0034097	0.00755894	0.232666	4.3949	0.291395	0.1171
106	0.0034097	0.00755894	0.232666	4.21033	0.42177	0.1888
107	0.00187659	0.636296	0.0907157	4.21297	0.498468	0.2291
107	0.00187659	0.636296	0.0907157	4.22285	0.358841	0.4215
107	0.00187659	0.636296	0.0907157	4.07281	0.50655	0.2939
107	0.00187659	0.636296	0.0907157	3.76874	0.321609	0.1754
107	0.00187659	0.636296	0.0907157	3.93434	0.477728	0.3984
108	0.00368834	0.704499	0.286029	4.39135	0.178825	0.4257
108	0.00368834	0.704499	0.286029	4.40511	0.218967	0.0442
108	0.00368834	0.704499	0.286029	4.47825	0.21809	0.4261
108	0.00368834	0.704499	0.286029	4.27753	0.166297	0.1921
108	0.00368834	0.704499	0.286029	4.48275	0.190716	0.304
109	0.00124589	0.622892	0.107325	2.76817	0.0739659	0.28
109	0.00124589	0.622892	0.107325	2.79358	0.0611326	0.0717
109	0.00124589	0.622892	0.107325	2.9273	0.191712	0.1886
109	0.00124589	0.622892	0.107325	3.04626	0.109391	0.3844
109	0.00124589	0.622892	0.107325	2.99042	0.0959888	0.2764
110	0.00885283	0.553141	0.0663373	16.8076	9.89811	0.0126
110	0.00885283	0.553141	0.0663373	17.1114	10.3652	0.04
110	0.00885283	0.553141	0.0663373	17.2832	10.394	0.1006
110	0.00885283	0.553141	0.0663373	17.173	10.1343	0.0327
110	0.00885283	0.553141	0.0663373	16.5714	9.69223	0.0572
111	0.00824546	0.148525	0.0371295	12.319	8.02753	0.0759
111	0.00824546	0.148525	0.0371295	12.28	7.84433	0.0364
111	0.00824546	0.148525	0.0371295	12.1261	7.96128	0.1166
111	0.00824546	0.148525	0.0371295	12.0148	7.61517	0.1309
111	0.00824546	0.148525	0.0371295	12.5628	8.18873	0.0781
112	0.00201116	0.431403	0.118303	4.16952	0.270556	0.1896
112	0.00201116	0.431403	0.118303	3.76622	0.286862	0.1346
112	0.00201116	0.431403	0.118303	3.97152	0.300984	0.2086
112	0.00201116	0.431403	0.118303	3.93109	0.28066	0.2166
112	0.00201116	0.431403	0.118303	3.78133	0.326009	0.198
113	0.00729422	0.507161	0.162163	11.7685	3.2276	0.2499
113	0.00729422	0.507161	0.162163	11.8042	3.62395	0.2367
113	0.00729422	0.507161	0.162163	12.2781	3.8194	0.2179
113	0.00729422	0.507161	0.162163	12.6021	3.67769	0.1294
113	0.00729422	0.507161	0.162163	13.6923	4.37783	0.2181
114	0.00804969	0.106197	0.274484	8.76924	2.26606	0.2696
114	0.00804969	0.106197	0.274484	8.70526	1.59847	0.4485
114	0.00804969	0.106197	0.274484	9.79273	2.27961	0.3847
114	0.00804969	0.106197	0.274484	8.84842	2.08306	0.2898
114	0.00804969	0.106197	0.274484	8.46493	1.57362	0.3535
115	0.00187526	0.433506	0.189036	3.41498	0.0903043	0.3186
115	0.00187526	0.433506	0.189036	3.18644	0.0723347	0.3576
115	0.00187526	0.433506	0.189036	3.37429	0.114383	0.2936
115	0.00187526	0.433506	0.189036	3.23544	0.0852894	0.3475
115	0.00187526	0.433506	0.189036	3.30174	0.109011	0.3782
116	0.00732379	0.566246	0.111844	14.6594	6.07829	0.2128
116	0.00732379	0.566246	0.111844	13.7069	5.47021	0.1788
116	0.00732379	0.566246	0.111844	14.1672	6.01559	0.2816
116	0.00732379	0.566246	0.111844	15.6878	7.0839	0.1463
116	0.00732379	0.566246	0.111844	14.1615	5.80815	0.2924
117	0.00737605	0.611952	0.015594	7.47399	5.07936	0.1159
117	0.00737605	0.611952	0.015594	7.47781	5.05917	0.0234
117	0.00737605	0.611952	0.015594	7.44122	5.07171	0.1897
117	0.00737605	0.611952	0.015594	7.46302	4.99815	0.1096
117	0.00737605	0.611952	0.015594	7.45439	5.11344	0.0842
118	0.00189106	0.238653	0.2847	3.21097	0.0498827	0.2488
118	0.00189106	0.238653	0.2847	2.95037	0.0406948	0.4623
118	0.00189106	0.238653	0.2847	2.99869	0.0350185	0.3852
118	0.00189106	0.238653	0.2847	2.87267	0.046066	0.2681
118	0.00189106	0.238653	0.2847	3.02918	0.0443566	0.3536
119	0.00628002	0.523635	0.232428	7.47427	0.992258	0.1916
119	0.00628002	0.523635	0.232428	8.31419	1.29863	0.1967
119	0.00628002	0.523635	0.232428	7.66694	1.10528	0.0408
119	0.00628002	0.523635	0.232428	7.45785	1.13211	0.2873
119	0.00628002	0.523635	0.232428	7.64583	1.23797	0.2347
120	0.00863723	0.699378	0.251629	10.0966	2.17752	0.1014
120	0.00863723	0.699378	0.251629	11.2562	2.38148	0.2311
120	0.00863723	0.699378	0.251629	10.7774	2.12934	0.1277
120	0.00863723	0.699378	0.251629	10.6937	1.69178	0.0912
120	0.00863723	0.699378	0.251629	10.5539	2.3034	0.1107
121	0.00298154	0.688808	0.199661	4.01139	0.205191	0.0961
121	0.00298154	0.688808	0.199661	4.3847	0.247077	0.4336
121	0.00298154	0.688808	0.199661	4.30586	0.479864	0.2619
121	0.00298154	0.688808	0.199661	4.18317	0.191567	0.2256
121	0.00298154	0.688808	0.199661	3.92861	0.279957	0.1669
122	0.0081779	0.41286	0.0928421	16.9073	8.76947	0.0954
122	0.0081779	0.41286	0.0928421	15.9097	7.86266	0.0174
122	0.0081779	0.41286	0.0928421	16.4323	8.14115	0.1569
122	0.0081779	0.41286	0.0928421	17.1278	8.82358	0.0814
122	0.0081779	0.41286	0.0928421	16.4202	8.38778	0.186
123	0.0071406	0.368429	0.157115	13.293	4.35247	0.3413
123	0.0071406	0.368429	0.157115	11.9492	3.47109	0.1333
123	0.0071406	0.368429	0.157115	11.2216	3.48646	0.1393
123	0.0071406	0.368429	0.157115	10.9508	3.53437	0.3207
123	0.0071406	0.368429	0.157115	10.4697	2.65242	0.1176
124	0.00594225	0.439482	0.201078	8.31082	1.79192	0.1978
124	0.00594225	0.439482	0.201078	8.09666	1.55129	0.2628
124	0.00594225	0.439482	0.201078	8.79947	1.90805	0.0797
124	0.00594225	0.439482	0.201078	7.80352	1.46432	0.3903
124	0.00594225	0.439482	0.201078	8.50821	1.86797	0.3525
125	0.000302097	0.278793	0.25044	2.08457	0.00369932	0.1593
125	0.000302097	0.278793	0.25044	1.92847	0	0.0821
125	0.000302097	0.278793	0.25044	2.17142	0.00185117	0.3367
125	0.000302097	0.278793	0.25044	2.06872	0	0.3632
125	0.000302097	0.278793	0.25044	2.10239	0.0018442	0.0681
126	0.000892242	0.0379725	0.297706	2.29749	0.0147749	0.3968
126	0.000892242	0.0379725	0.297706	2.35216	0.00739672	0.2395
126	0.000892242	0.0379725	0.297706	2.2315	0.0110836	0.3685
126	0.000892242	0.0379725	0.297706	2.35411	0.0110695	0.1828
126	0.000892242	0.0379725	0.297706	2.38824	0.00552832	0.1277
127	0.00323821	0.319807	0.0284239	7.66754	4.12241	0.11
127	0.00323821	0.319807	0.0284239	7.44683	4.01537	0.0455
127	0.00323821	0.319807	0.0284239	7.4319	3.96736	0.2258
127	0.00323821	0.319807	0.0284239	7.59232	4.02729	0.0996
127	0.00323821	0.319807	0.0284239	7.56693	4.09243	0.2188
128	0.0047188	0.714584	0.272253	5.40372	0.400139	0.203
128	0.0047188	0.714584	0.272253	4.98154	0.337888	0.0311
128	0.0047188	0.714584	0.272253	5.44017	0.523377	0.1135
128	0.0047188	0.714584	0.272253	5.12114	0.44017	0.0543
128	0.0047188	0.714584	0.272253	5.51885	0.399756	0.1817
129	0.00896113	0.679602	0.167768	15.0951	5.55309	0.1323
129	0.00896113	0.679602	0.167768	15.7639	5.50006	0.0543
129	0.00896113	0.679602	0.167768	16.1773	5.71255	0.2203
129	0.00896113	0.679602	0.167768	14.9648	5.10466	0.1334
129	0.00896113	0.679602	0.167768	16.0663	5.82268	0.0719
130	0.0027576	0.487977	0.0939671	5.67335	1.01409	0.2014
130	0.0027576	0.487977	0.0939671	5.72846	1.01276	0.2436
130	0.0027576	0.487977	0.0939671	5.80431	1.12264	0.3852
130	0.0027576	0.487977	0.0939671	5.56715	1.05619	0.1823
130	0.0027576	0.487977	0.0939671	5.50017	1.31642	0.0737
131	0.00659398	0.178637	0.0589874	12.8051	6.94653	0.1036
131	0.00659398	0.178637	0.0589874	13.628	7.71893	0.0267
131	0.00659398	0.178637	0.0589874	12.6761	7.15498	0.0717
131	0.00659398	0.178637	0.0589874	13.0453	7.18489	0.0509
131	0.00659398	0.178637	0.0589874	13.2175	7.15052	0.0829
132	0.00930475	0.164245	0.149984	14.9147	6.0424	0.3591
132	0.00930475	0.164245	0.149984	13.6137	5.64007	0.3574
132	0.00930475	0.164245	0.149984	15.3714	6.25472	0.2636
132	0.00930475	0.164245	0.149984	13.3961	5.42616	0.2893
132	0.00930475	0.164245	0.149984	15.5255	6.51633	0.3409
133	0.00881805	0.611852	0.227182	12.0055	2.85149	0.0764
133	0.00881805	0.611852	0.227182	11.828	2.82803	0.3153
133	0.00881805	0.611852	0.227182	12.6436	3.33339	0.2614
133	0.00881805	0.611852	0.227182	12.6911	3.81268	0.2739
133	0.00881805	0.611852	0.227182	11.8172	2.9506	0.3244
134	0.0052814	0.511312	0.231242	6.8128	0.849057	0.2518
134	0.0052814	0.511312	0.231242	6.26409	0.646735	0.2916
134	0.0052814	0.511312	0.231242	6.53044	0.734006	0.1913
134	0.0052814	0.511312	0.231242	5.72688	0.5275	0.1593
134	0.0052814	0.511312	0.231242	6.37583	0.590595	0.3893
135	0.000273663	0.233396	0.228197	1.98414	0.00370521	0.1439
135	0.000273663	0.233396	0.228197	2.17989	0.00184424	0.2804
135	0.000273663	0.233396	0.228197	1.94253	0.00184301	0.0626
135	0.000273663	0.233396	0.228197	2.05273	0	0.2577
135	0.000273663	0.233396	0.228197	1.98447	0.00368861	0.2298
136	0.0054741	0.177245	0.130027	8.35595	2.63882	0.2164
136	0.0054741	0.177245	0.130027	9.24382	2.85392	0.2342
136	0.0054741	0.177245	0.130027	9.18633	2.65813	0.1969
136	0.0054741	0.177245	0.130027	9.09007	2.81359	0.3285
136	0.0054741	0.177245	0.130027	9.15692	2.64996	0.308
137	0.00051129	0.5414	0.0547036	2.44178	0.0592845	0.206
137	0.00051129	0.5414	0.0547036	2.50213	0.0556029	0.0489
137	0.00051129	0.5414	0.0547036	2.50152	0.0221537	0.068
137	0.00051129	0.5414	0.0547036	2.53539	0.0499676	0.2622
137	0.00051129	0.5414	0.0547036	2.37216	0.0516891	0.0697
138	0.00491232	0.159816	0.196459	6.44333	0.928918	0.1981
138	0.00491232	0.159816	0.196459	5.94746	1.20462	0.2295
138	0.00491232	0.159816	0.196459	6.46008	1.18632	0.1566
138	0.00491232	0.159816	0.196459	6.04122	1.12949	0.2887
138	0.00491232	0.159816	0.196459	6.47213	1.00113	0.3603
139	0.00173805	0.0449782	0.227352	2.94123	0.0499454	0.0969
139	0.00173805	0.0449782	0.227352	2.93099	0.0592867	0.2778
139	0.00173805	0.0449782	0.227352	3.14777	0.0685909	0.1677
139	0.00173805	0.0449782	0.227352	2.91713	0.053407	0.3718
139	0.00173805	0.0449782	0.227352	2.82935	0.0554775	0.4349
140	0.00723529	0.449098	0.0296547	10.9544	7.31775	0.0128
140	0.00723529	0.449098	0.0296547	10.8235	7.00736	0.2046
140	0.00723529	0.449098	0.0296547	11.1024	7.20153	0.1021
140	0.00723529	0.449098	0.0296547	11.1819	7.28284	0.0385
140	0.00723529	0.449098	0.0296547	11.0303	7.36828	0.062
141	0.00403858	0.673694	0.225277	4.68242	0.432564	0.3811
141	0.00403858	0.673694	0.225277	4.84309	0.318065	0.0278
141	0.00403858	0.673694	0.225277	4.83118	0.394722	0.2297
141	0.00403858	0.673694	0.225277	5.19831	0.447905	0.2528
141	0.00403858	0.673694	0.225277	4.91809	0.342048	0.2262
142	0.00979152	0.684357	0.248691	13.5287	3.76187	0.2556
142	0.00979152	0.684357	0.248691	13.5921	3.49833	0.1459
142	0.00979152	0.684357	0.248691	12.0102	3.29797	0.3251
142	0.00979152	0.684357	0.248691	12.4903	2.73312	0.0971
142	0.00979152	0.684357	0.248691	14.4797	3.69601	0.1372
143	0.00631525	0.539261	0.189602	8.49383	1.67064	0.2319
143	0.00631525	0.539261	0.189602	8.96154	1.82225	0.3286
143	0.00631525	0.539261	0.189602	8.9066	1.78095	0.396
143	0.00631525	0.539261	0.189602	8.76804	1.79422	0.4156
143	0.00631525	0.539261	0.189602	8.59829	2.00244	0.2508
144	0.00281694	0.639673	0.194656	3.91112	0.200335	0.3203
144	0.00281694	0.639673	0.194656	3.87698	0.163998	0.223
144	0.00281694	0.639673	0.194656	4.22152	0.205521	0.0731
144	0.00281694	0.639673	0.194656	4.13056	0.213428	0.3152
144	0.00281694	0.639673	0.194656	3.91206	0.189977	0.142
145	0.00940961	0.451466	0.0889552	19.3561	10.8148	0.0513
145	0.00940961	0.451466	0.0889552	19.2338	10.746	0.136
145	0.00940961	0.451466	0.0889552	18.9737	10.4899	0.0566
145	0.00940961	0.451466	0.0889552	18.7341	10.3198	0.0372
145	0.00940961	0.451466	0.0889552	18.9701	10.3596	0.0313
146	0.00572299	0.194094	0.0998468	10.412	4.08824	0.2313
146	0.00572299	0.194094	0.0998468	11.5896	4.43023	0.1366
146	0.00572299	0.194094	0.0998468	9.67712	3.64051	0.183
146	0.00572299	0.194094	0.0998468	10.8841	4.31596	0.236
146	0.00572299	0.194094	0.0998468	10.4475	4.09901	0.2154
147	0.00730515	0.627106	0.0554278	14.2441	8.35347	0.1473
147	0.00730515	0.627106	0.0554278	14.3544	8.57898	0.1775
147	0.00730515	0.627106	0.0554278	14.1747	8.11411	0.1102
147	0.00730515	0.627106	0.0554278	13.711	7.94142	0.1414
147	0.00730515	0.627106	0.0554278	14.2539	8.30459	0.0193
148	0.008205	0.507722	0.17903	13.488	4.25402	0.1278
148	0.008205	0.507722	0.17903	13.671	4.50042	0.151
148	0.008205	0.507722	0.17903	11.988	3.3745	0.3016
148	0.008205	0.507722	0.17903	13.0392	3.77	0.4104
148	0.008205	0.507722	0.17903	13.0089	4.0692	0.0216
149	0.00885684	0.570855	0.153796	15.9436	6.25277	0.1599
149	0.00885684	0.570855	0.153796	13.9294	5.06189	0.0545
149	0.00885684	0.570855	0.153796	17.3631	7.01457	0.1103
149	0.00885684	0.570855	0.153796	16.2459	6.06156	0.0695
149	0.00885684	0.570855	0.153796	16.02	5.93245	0.1007
150	0.0018977	0.0134996	0.124817	3.57478	0.299891	0.4885
150	0.0018977	0.0134996	0.124817	3.587	0.354636	0.3561
150	0.0018977	0.0134996	0.124817	3.82447	0.229209	0.2335
150	0.0018977	0.0134996	0.124817	3.67704	0.304574	0.3433
150	0.0018977	0.0134996	0.124817	3.82177	0.282752	0.3969
151	0.0085118	0.122093	0.0669801	15.8169	9.21359	0.2443
151	0.0085118	0.122093	0.0669801	16.109	9.42028	0.0616
151	0.0085118	0.122093	0.0669801	15.3207	8.83137	0.1896
151	0.0085118	0.122093	0.0669801	14.6843	8.26186	0.2792
151	0.0085118	0.122093	0.0669801	15.6849	9.07558	0.142
152	0.0046721	0.506432	0.023051	8.14655	5.0713	0.1393
152	0.0046721	0.506432	0.023051	8.54131	5.39714	0.1211
152	0.0046721	0.506432	0.023051	8.67069	5.35294	0.037
152	0.0046721	0.506432	0.023051	8.10441	5.02459	0.2197
152	0.0046721	0.506432	0.023051	8.08322	4.92834	0.171
153	0.00821943	0.319059	0.0212914	9.26431	6.30856	0.0369
153	0.00821943	0.319059	0.0212914	9.26687	6.34874	0.0946
153	0.00821943	0.319059	0.0212914	9.21332	6.30784	0.1006
153	0.00821943	0.319059	0.0212914	9.09966	6.29535	0.1589
153	0.00821943	0.319059	0.0212914	9.07744	6.2566	0.0131
154	0.00180106	0.216464	0.278688	2.71549	0.0239331	0.3832
154	0.00180106	0.216464	0.278688	2.76232	0.0350127	0.1869
154	0.00180106	0.216464	0.278688	2.87471	0.0406189	0.1161
154	0.00180106	0.216464	0.278688	2.66021	0.0222767	0.3632
154	0.00180106	0.216464	0.278688	2.95699	0.0681249	0.1058
155	0.0068337	0.16124	0.173914	9.81439	2.98643	0.3382
155	0.0068337	0.16124	0.173914	9.6195	2.79746	0.3909
155	0.0068337	0.16124	0.173914	10.2751	2.94314	0.1781
155	0.0068337	0.16124	0.173914	9.09847	2.7044	0.3518
155	0.0068337	0.16124	0.173914	10.8536	3.15494	0.1839
156	0.0033365	0.610701	0.192766	5.02837	0.388077	0.3224
156	0.0033365	0.610701	0.192766	4.74783	0.389651	0.1218
156	0.0033365	0.610701	0.192766	4.62846	0.407468	0.3072
156	0.0033365	0.610701	0.192766	4.85521	0.40043	0.1723
156	0.0033365	0.610701	0.192766	4.96565	0.428424	0.058
157	0.00757279	0.309498	0.173596	12.0759	3.68428	0.3165
157	0.00757279	0.309498	0.173596	10.5614	3.25992	0.1494
157	0.00757279	0.309498	0.173596	11.3069	3.93901	0.2979
157	0.00757279	0.309498	0.173596	12.0738	3.89759	0.1142
157	0.00757279	0.309498	0.173596	11.1934	3.66574	0.3493
158	0.00559718	0.529147	0.0688337	12.5998	6.16033	0.0257
158	0.00559718	0.529147	0.0688337	12.4404	6.02356	0.0629
158	0.00559718	0.529147	0.0688337	11.2512	5.23968	0.121
158	0.00559718	0.529147	0.0688337	11.7764	5.49863	0.0247
158	0.00559718	0.529147	0.0688337	12.9752	6.52543	0.2319
159	0.00216595	0.180801	0.213515	3.63919	0.111064	0.4135
159	0.00216595	0.180801	0.213515	3.09618	0.101665	0.0219
159	0.00216595	0.180801	0.213515	3.42912	0.15503	0.1339
159	0.00216595	0.180801	0.213515	3.29061	0.116859	0.1192
159	0.00216595	0.180801	0.213515	3.55836	0.188547	0.3917
160	0.00275125	0.227931	0.261567	3.7482	0.261674	0.3198
160	0.00275125	0.227931	0.261567	3.54397	0.118009	0.0462
160	0.00275125	0.227931	0.261567	3.4923	0.164191	0.158
160	0.00275125	0.227931	0.261567	3.64339	0.139416	0.3389
160	0.00275125	0.227931	0.261567	3.4486	0.153724	0.1734
161	1.12881e-05	0.154585	0.207223	1.87625	0	0.1511
161	1.12881e-05	0.154585	0.207223	1.93909	0	0.4047
161	1.12881e-05	0.154585	0.207223	1.85476	0	0.2444
161	1.12881e-05	0.154585	0.207223	2.06806	0	0.213
161	1.12881e-05	0.154585	0.207223	1.94537	0	0.0525
162	0.00439213	0.744807	0.278652	4.94485	0.338663	0.4235
162	0.00439213	0.744807	0.278652	4.60583	0.214311	0.0512
162	0.00439213	0.744807	0.278652	4.93622	0.354433	0.2425
162	0.00439213	0.744807	0.278652	5.27046	0.527416	0.4052
162	0.00439213	0.744807	0.278652	4.77266	0.229651	0.3891
163	0.00953375	0.544481	0.0206533	9.26135	6.37227	0.0145
163	0.00953375	0.544481	0.0206533	9.40095	6.6161	0.0238
163	0.00953375	0.544481	0.0206533	9.32324	6.53256	0.0185
163	0.00953375	0.544481	0.0206533	9.25916	6.45988	0.0544
163	0.00953375	0.544481	0.0206533	9.53893	6.68168	0.0201
164	0.00938609	0.568523	0.192284	15.5026	5.01328	0.2083
164	0.00938609	0.568523	0.192284	15.5692	5.17868	0.1548
164	0.00938609	0.568523	0.192284	13.2813	4.59503	0.2171
164	0.00938609	0.568523	0.192284	15.3536	5.15674	0.1778
164	0.00938609	0.568523	0.192284	17.0427	5.57399	0.0997
165	0.00552538	0.238387	0.0888854	11.7589	4.80451	0.1898
165	0.00552538	0.238387	0.0888854	10.9664	4.71602	0.1602
165	0.00552538	0.238387	0.0888854	10.6208	4.12249	0.2879
165	0.00552538	0.238387	0.0888854	10.6442	4.14116	0.174
165	0.00552538	0.238387	0.0888854	10.9459	4.5115	0.1702
166	0.0059693	0.0862282	0.147486	9.28869	2.30136	0.2203
166	0.0059693	0.0862282	0.147486	8.99718	2.46069	0.2835
166	0.0059693	0.0862282	0.147486	9.23736	2.61048	0.4492
166	0.0059693	0.0862282	0.147486	10.1159	2.78233	0.3597
166	0.0059693	0.0862282	0.147486	8.87824	2.82801	0.5179
167	0.00366266	0.483462	0.0272158	7.92336	4.52499	0.0395
167	0.00366266	0.483462	0.0272158	8.17233	4.78015	0.0781
