Sim	T1	W	k	Ratio_2014	Antigen_2016	MF_2016	ICCV
72	0.00231902	0.261497	0.253062	0.0746908	3.42988	0.171398	0.1638
72	0.00231902	0.261497	0.253062	0.0671078	3.52515	0.20319	0.3492
72	0.00231902	0.261497	0.253062	0.0718232	3.56362	0.195635	0.377
73	0.00445854	0.125714	0.269976	0.116122	5.7633	0.85205	0.5162
73	0.00445854	0.125714	0.269976	0.13209	5.43982	0.970781	0.4933
73	0.00445854	0.125714	0.269976	0.13829	5.51002	0.971565	0.4457
73	0.00445854	0.125714	0.269976	0.126823	4.94383	0.815636	0.306
73	0.00445854	0.125714	0.269976	0.125049	5.22996	0.929856	0.4041
74	0.00154396	0.589589	0.0972671	0.101302	3.71995	0.45778	0.4396
74	0.00154396	0.589589	0.0972671	0.102362	3.88492	0.458636	0.1897
74	0.00154396	0.589589	0.0972671	0.103584	3.52511	0.404079	0.2279
74	0.00154396	0.589589	0.0972671	0.0831731	3.47037	0.30303	0.4479
74	0.00154396	0.589589	0.0972671	0.109732	3.59531	0.437371	0.1385
75	0.00884238	0.397082	0.236102	0.221557	12.4673	4.11538	0.391
75	0.00884238	0.397082	0.236102	0.262795	15.3033	5.60135	0.2866
75	0.00884238	0.397082	0.236102	0.231343	13.5028	4.55843	0.2881
75	0.00884238	0.397082	0.236102	0.240167	13.2853	4.75641	0.1449
75	0.00884238	0.397082	0.236102	0.235849	14.4885	5.13775	0.321
76	0.0081275	0.0602898	0.051846	0.508963	12.6813	7.95398	0.348
76	0.0081275	0.0602898	0.051846	0.548591	13.8608	8.79767	0.2222
76	0.0081275	0.0602898	0.051846	0.528191	13.144	8.28648	0.1071
76	0.0081275	0.0602898	0.051846	0.537661	12.9774	8.22383	0.1098
76	0.0081275	0.0602898	0.051846	0.515045	13.1607	8.27775	0.2986
77	0.0025145	0.743813	0.0292424	0.366845	6.86393	3.72037	0.0306
77	0.0025145	0.743813	0.0292424	0.34428	6.77019	3.48528	0.2204
77	0.0025145	0.743813	0.0292424	0.366909	6.93234	3.59154	0.1202
77	0.0025145	0.743813	0.0292424	0.330295	6.90013	3.58476	0.063
77	0.0025145	0.743813	0.0292424	0.351665	6.81416	3.57363	0.18
78	0.00183446	0.31522	0.183412	0.0821848	3.27428	0.182545	0.1559
78	0.00183446	0.31522	0.183412	0.0861656	3.4578	0.266575	0.5134
78	0.00183446	0.31522	0.183412	0.0702106	3.24583	0.176801	0.295
78	0.00183446	0.31522	0.183412	0.0810286	3.36118	0.231009	0.3313
78	0.00183446	0.31522	0.183412	0.0943121	3.47256	0.232143	0.2454
79	0.00240776	0.676437	0.0263675	0.387777	6.98118	3.77257	0.2042
79	0.00240776	0.676437	0.0263675	0.3613	6.47848	3.48026	0.1768
79	0.00240776	0.676437	0.0263675	0.333844	6.47225	3.29472	0.2051
79	0.00240776	0.676437	0.0263675	0.350595	6.54998	3.46232	0.0389
79	0.00240776	0.676437	0.0263675	0.321667	6.17675	3.11139	0.2918
80	0.00499899	0.0362259	0.238801	0.156057	6.40595	1.46943	0.3664
80	0.00499899	0.0362259	0.238801	0.135472	5.41935	1.09966	0.5733
80	0.00499899	0.0362259	0.238801	0.14707	5.84055	1.30217	0.163
80	0.00499899	0.0362259	0.238801	0.172887	6.29741	1.56139	0.0284
80	0.00499899	0.0362259	0.238801	0.153585	5.59426	1.22057	0.4598
81	0.0040853	0.168384	0.150791	0.193526	6.96084	1.92175	0.285
81	0.0040853	0.168384	0.150791	0.182228	6.54338	1.69963	0.4572
81	0.0040853	0.168384	0.150791	0.195645	6.72142	1.74607	0.473
81	0.0040853	0.168384	0.150791	0.168342	6.13428	1.41798	0.3234
81	0.0040853	0.168384	0.150791	0.182008	6.54922	1.77515	0.491
82	0.005611	0.0978008	0.0487759	0.474753	10.6976	6.28069	0.2801
82	0.005611	0.0978008	0.0487759	0.468013	10.8838	6.44951	0.2268
82	0.005611	0.0978008	0.0487759	0.449619	10.3779	5.94865	0.1826
82	0.005611	0.0978008	0.0487759	0.467536	11.0246	6.50055	0.2111
82	0.005611	0.0978008	0.0487759	0.458893	9.99174	5.82948	0.0994
83	0.00378726	0.0631502	0.14703	0.196839	5.86275	1.67781	0.204
83	0.00378726	0.0631502	0.14703	0.185239	6.11334	1.69985	0.4047
83	0.00378726	0.0631502	0.14703	0.182305	6.29605	1.81227	0.2845
83	0.00378726	0.0631502	0.14703	0.20249	5.94151	1.77668	0.5395
83	0.00378726	0.0631502	0.14703	0.203055	5.89017	1.78881	0.3424
84	0.0021478	0.490256	0.217788	0.0794481	3.52519	0.167134	0.1899
84	0.0021478	0.490256	0.217788	0.0725613	3.46126	0.192186	0.3203
84	0.0021478	0.490256	0.217788	0.090301	3.50478	0.235182	0.309
84	0.0021478	0.490256	0.217788	0.0766302	3.62903	0.230415	0.1234
84	0.0021478	0.490256	0.217788	0.0645161	3.18244	0.136363	0.1028
85	0.00413534	0.408263	0.122049	0.21871	8.20123	2.67289	0.2541
85	0.00413534	0.408263	0.122049	0.200705	7.911	2.36752	0.3554
85	0.00413534	0.408263	0.122049	0.199933	7.76402	2.30937	0.3745
85	0.00413534	0.408263	0.122049	0.195603	7.81771	2.13088	0.2216
85	0.00413534	0.408263	0.122049	0.2074	7.92894	2.47133	0.2755
86	0.00969737	0.683543	0.243054	0.215413	13.4314	4.54633	0.1155
86	0.00969737	0.683543	0.243054	0.234761	14.9485	5.4458	0.2826
86	0.00969737	0.683543	0.243054	0.217675	13.3629	4.32188	0.2406
86	0.00969737	0.683543	0.243054	0.234153	15.5995	5.53982	0.3165
86	0.00969737	0.683543	0.243054	0.221492	15.0086	5.17942	0.1936
87	0.00884472	0.412888	0.213442	0.258413	14.9019	5.64106	0.2032
87	0.00884472	0.412888	0.213442	0.237348	13.1304	4.76786	0.1091
87	0.00884472	0.412888	0.213442	0.241982	14.4834	5.3578	0.2098
87	0.00884472	0.412888	0.213442	0.24451	14.7011	5.48863	0.3405
87	0.00884472	0.412888	0.213442	0.264859	14.6138	5.62201	0.1227
88	0.00725979	0.18685	0.179892	0.270677	12.3181	4.7535	0.3267
88	0.00725979	0.18685	0.179892	0.303295	12.1694	4.97516	0.4537
88	0.00725979	0.18685	0.179892	0.256168	11.9837	4.65447	0.364
88	0.00725979	0.18685	0.179892	0.261632	12.4263	4.84611	0.2925
88	0.00725979	0.18685	0.179892	0.259613	10.8535	4.001	0.3632
89	0.0033708	0.538042	0.108969	0.187815	6.78411	1.90658	0.5105
89	0.0033708	0.538042	0.108969	0.187433	6.80612	1.81304	0.1514
89	0.0033708	0.538042	0.108969	0.195332	6.8341	1.98576	0.3539
89	0.0033708	0.538042	0.108969	0.176287	7.00242	1.87589	0.1476
89	0.0033708	0.538042	0.108969	0.205381	7.35224	2.20951	0.1769
90	0.00405942	0.076126	0.0723362	0.313719	7.51305	3.328	0.3152
90	0.00405942	0.076126	0.0723362	0.285432	7.67843	3.46508	0.3454
90	0.00405942	0.076126	0.0723362	0.336394	8.34536	3.95337	0.4873
90	0.00405942	0.076126	0.0723362	0.323529	7.52188	3.51188	0.3973
90	0.00405942	0.076126	0.0723362	0.317491	7.96942	3.5871	0.3571
91	0.00459419	0.27124	0.21158	0.141039	6.67883	1.24088	0.2782
91	0.00459419	0.27124	0.21158	0.142555	6.29435	1.28849	0.2556
91	0.00459419	0.27124	0.21158	0.136493	6.21229	1.1875	0.0638
91	0.00459419	0.27124	0.21158	0.145024	5.95731	1.15047	0.3136
91	0.00459419	0.27124	0.21158	0.143255	6.3404	1.23457	0.3081
92	0.00681689	0.375541	0.0301861	0.591659	12.0194	8.37399	0.127
92	0.00681689	0.375541	0.0301861	0.590712	11.7828	8.09651	0.0466
92	0.00681689	0.375541	0.0301861	0.577964	11.5369	7.97158	0.0821
92	0.00681689	0.375541	0.0301861	0.580806	11.5937	7.99461	0.0139
92	0.00681689	0.375541	0.0301861	0.583408	12.029	8.26695	0.1071
93	0.00887387	0.254915	0.0514898	0.557342	16.7569	11.2238	0.0355
93	0.00887387	0.254915	0.0514898	0.553094	17.1478	11.5721	0.271
93	0.00887387	0.254915	0.0514898	0.548996	17.1079	11.5612	0.0365
93	0.00887387	0.254915	0.0514898	0.557118	17.0396	11.4656	0.0792
93	0.00887387	0.254915	0.0514898	0.561299	17.1167	11.6569	0.0404
94	0.00809924	0.67602	0.0902577	0.416712	18.2553	10.4657	0.1644
94	0.00809924	0.67602	0.0902577	0.417429	18.4023	10.731	0.106
94	0.00809924	0.67602	0.0902577	0.426968	18.5535	10.7928	0.0509
94	0.00809924	0.67602	0.0902577	0.413319	18.5479	10.7884	0.0074
94	0.00809924	0.67602	0.0902577	0.420627	18.9026	10.9493	0.1214
95	0.00259825	0.525699	0.0941654	0.153355	5.55298	1.28843	0.3387
95	0.00259825	0.525699	0.0941654	0.161149	5.52044	1.35042	0.2367
95	0.00259825	0.525699	0.0941654	0.152022	5.73791	1.16557	0.1921
95	0.00259825	0.525699	0.0941654	0.1562	5.33151	1.20252	0.1178
95	0.00259825	0.525699	0.0941654	0.169072	5.44023	1.32309	0.1699
96	0.00340374	0.700734	0.251993	0.103229	4.57554	0.476659	0.1933
96	0.00340374	0.700734	0.251993	0.0865945	4.36519	0.399442	0.1742
96	0.00340374	0.700734	0.251993	0.0805016	4.53961	0.356876	0.2319
96	0.00340374	0.700734	0.251993	0.0844828	4.16675	0.34531	0.2859
96	0.00340374	0.700734	0.251993	0.0934461	4.4593	0.426341	0.2702
97	0.00260891	0.39254	0.172586	0.100648	4.28057	0.483073	0.3089
97	0.00260891	0.39254	0.172586	0.11008	4.24762	0.512179	0.1762
97	0.00260891	0.39254	0.172586	0.109447	4.73978	0.551272	0.4087
97	0.00260891	0.39254	0.172586	0.114618	4.62113	0.567777	0.3745
97	0.00260891	0.39254	0.172586	0.088706	3.9076	0.33138	0.0593
98	0.00650498	0.298798	0.251671	0.155758	8.04189	1.71214	0.498
98	0.00650498	0.298798	0.251671	0.164474	7.95807	1.9346	0.2353
98	0.00650498	0.298798	0.251671	0.185965	8.95362	2.37019	0.2854
98	0.00650498	0.298798	0.251671	0.145865	7.8259	1.65806	0.1187
98	0.00650498	0.298798	0.251671	0.163006	8.5437	2.1177	0.4352
99	0.0032955	0.0351568	0.163529	0.157789	5.02777	1.15316	0.4073
99	0.0032955	0.0351568	0.163529	0.146715	5.0053	1.07353	0.532
99	0.0032955	0.0351568	0.163529	0.151775	5.20639	1.14202	0.0237
99	0.0032955	0.0351568	0.163529	0.162184	4.90814	1.08194	0.6006
99	0.0032955	0.0351568	0.163529	0.167813	5.32615	1.25242	0.2349
100	0.00803796	0.0452836	0.0276302	0.58999	10.0453	6.81437	0.3967
100	0.00803796	0.0452836	0.0276302	0.592651	9.85203	6.65491	0.0686
100	0.00803796	0.0452836	0.0276302	0.586225	9.89287	6.65796	0.1997
100	0.00803796	0.0452836	0.0276302	0.581837	10.0849	6.93532	0.1614
100	0.00803796	0.0452836	0.0276302	0.592368	10.1368	7.03119	0.0844
101	0.00246323	0.0291293	0.282928	0.0590532	3.31226	0.144095	0.1766
101	0.00246323	0.0291293	0.282928	0.0725244	3.50135	0.192171	0.4089
101	0.00246323	0.0291293	0.282928	0.0718098	3.42777	0.169368	0.3548
101	0.00246323	0.0291293	0.282928	0.0691408	3.10819	0.174812	0.4024
101	0.00246323	0.0291293	0.282928	0.0656615	3.39199	0.198734	0.2995
102	0.00662593	0.235065	0.119308	0.328159	12.8207	5.97055	0.2913
102	0.00662593	0.235065	0.119308	0.316891	13.0084	5.7586	0.3066
102	0.00662593	0.235065	0.119308	0.309378	12.971	5.94391	0.3132
102	0.00662593	0.235065	0.119308	0.326214	12.7644	5.76222	0.1098
102	0.00662593	0.235065	0.119308	0.325819	13.555	6.11012	0.2111
103	0.00456687	0.534452	0.0836964	0.310316	10.8074	4.75494	0.2206
103	0.00456687	0.534452	0.0836964	0.308017	11.4455	5.23651	0.2978
103	0.00456687	0.534452	0.0836964	0.307933	10.4179	4.69957	0.0677
103	0.00456687	0.534452	0.0836964	0.304262	10.4083	4.60492	0.2881
103	0.00456687	0.534452	0.0836964	0.290725	10.3225	4.49479	0.035
104	0.000460011	0.0265686	0.0323102	0.082404	2.35438	0.17447	0.3955
104	0.000460011	0.0265686	0.0323102	0.0692503	2.26994	0.128451	0.1831
104	0.000460011	0.0265686	0.0323102	0.0830878	2.51136	0.165627	0.1384
104	0.000460011	0.0265686	0.0323102	0.0736527	2.50371	0.173467	0.2858
104	0.000460011	0.0265686	0.0323102	0.092615	2.51257	0.234174	0.2609
105	0.00542744	0.270814	0.297064	0.128975	6.04745	1.02968	0.38
105	0.00542744	0.270814	0.297064	0.133355	6.63336	1.1226	0.5018
105	0.00542744	0.270814	0.297064	0.133896	5.87186	0.949549	0.3323
105	0.00542744	0.270814	0.297064	0.12169	6.46897	1.05126	0.2237
105	0.00542744	0.270814	0.297064	0.140449	6.14592	1.19034	0.2343
106	0.000510275	0.245686	0.130578	0.0482353	2.32616	0.0115347	0.5363
106	0.000510275	0.245686	0.130578	0.0435561	2.26356	0.0230583	0.3942
106	0.000510275	0.245686	0.130578	0.0431832	2.25307	0.0249913	0.4683
106	0.000510275	0.245686	0.130578	0.0465686	2.27316	0.0325011	0.0896
106	0.000510275	0.245686	0.130578	0.035	2.15546	0.0192452	0.3781
107	0.00256285	0.217654	0.0645137	0.252124	6.26431	2.36066	0.2287
107	0.00256285	0.217654	0.0645137	0.213333	5.86778	1.93737	0.3333
107	0.00256285	0.217654	0.0645137	0.197287	5.63169	1.8106	0.2509
107	0.00256285	0.217654	0.0645137	0.241172	6.30823	2.23208	0.3054
107	0.00256285	0.217654	0.0645137	0.226939	5.91238	2.03244	0.2094
108	0.00537478	0.259173	0.0218052	0.575397	9.05815	6.32336	0.1051
108	0.00537478	0.259173	0.0218052	0.565842	8.99021	5.98963	0.0818
108	0.00537478	0.259173	0.0218052	0.587717	9.03647	6.14626	0.0569
108	0.00537478	0.259173	0.0218052	0.546974	8.95836	6.01146	0.1522
108	0.00537478	0.259173	0.0218052	0.577759	9.08268	6.29527	0.112
109	0.0096863	0.315435	0.131951	0.371824	19.364	10.0935	0.1345
109	0.0096863	0.315435	0.131951	0.379681	20.4428	10.9677	0.0741
109	0.0096863	0.315435	0.131951	0.393098	21.1133	11.3498	0.2413
109	0.0096863	0.315435	0.131951	0.386428	21.3252	11.3787	0.1617
109	0.0096863	0.315435	0.131951	0.388758	22.0819	12.2194	0.2321
110	0.000325092	0.276201	0.0459013	0.0555891	2.31109	0.0730629	0.3988
110	0.000325092	0.276201	0.0459013	0.0493523	2.22367	0.0422459	0.1003
110	0.000325092	0.276201	0.0459013	0.0465995	2.20754	0.0326615	0.1819
110	0.000325092	0.276201	0.0459013	0.0527877	2.34196	0.0516608	0.4279
110	0.000325092	0.276201	0.0459013	0.0571429	2.39209	0.0747527	0.3543
111	0.00612921	0.131089	0.0348706	0.545117	11.1572	7.23987	0.2178
111	0.00612921	0.131089	0.0348706	0.540053	11.4073	7.48234	0.091
111	0.00612921	0.131089	0.0348706	0.54093	10.9346	7.17521	0.2183
111	0.00612921	0.131089	0.0348706	0.52235	11.0408	7.23213	0.0205
111	0.00612921	0.131089	0.0348706	0.550495	10.9357	7.14863	0.2571
112	0.00097067	0.580874	0.249084	0.0433295	2.50331	0.015346	0.1571
112	0.00097067	0.580874	0.249084	0.0434066	2.62469	0.023108	0.4261
112	0.00097067	0.580874	0.249084	0.0374424	2.42847	0.0288417	0.2302
112	0.00097067	0.580874	0.249084	0.0344626	2.38287	0.0191858	0.4014
112	0.00097067	0.580874	0.249084	0.0396158	2.41126	0.0153583	0.2329
113	0.00734006	0.674055	0.216207	0.2	10.8767	3.35868	0.238
113	0.00734006	0.674055	0.216207	0.20991	12.0825	3.79309	0.1517
113	0.00734006	0.674055	0.216207	0.207101	12.4455	3.9335	0.0986
113	0.00734006	0.674055	0.216207	0.202173	10.6081	3.23032	0.3497
113	0.00734006	0.674055	0.216207	0.216109	11.5553	3.58807	0.2044
114	0.00239198	0.0095944	0.160373	0.137644	3.95969	0.693668	0.5305
114	0.00239198	0.0095944	0.160373	0.121146	4.24447	0.62881	0.4785
114	0.00239198	0.0095944	0.160373	0.121445	3.96662	0.528755	0.4037
114	0.00239198	0.0095944	0.160373	0.11437	3.66151	0.510194	0.4878
114	0.00239198	0.0095944	0.160373	0.128524	3.79351	0.600895	0.5636
115	0.00578173	0.728015	0.107269	0.299616	12.4921	5.54331	0.1709
115	0.00578173	0.728015	0.107269	0.301321	13.0846	5.85	0.0957
115	0.00578173	0.728015	0.107269	0.28743	12.2983	5.45228	0.2482
115	0.00578173	0.728015	0.107269	0.278111	12.0051	5.00739	0.218
115	0.00578173	0.728015	0.107269	0.293404	12.2786	5.48271	0.1496
116	0.000231653	0.2287	0.11373	0.0397516	2.1171	0.00384578	0.2501
116	0.000231653	0.2287	0.11373	0.0376756	2.06496	0.00576269	0.367
116	0.000231653	0.2287	0.11373	0.0457769	2.06615	0.00767371	0.3104
116	0.000231653	0.2287	0.11373	0.0386632	2.0223	0.00577801	0.0819
116	0.000231653	0.2287	0.11373	0.0305149	2.0197	0.00385438	0.2339
117	0.00864719	0.681727	0.191643	0.238467	13.8184	5.06022	0.1542
117	0.00864719	0.681727	0.191643	0.251488	14.6861	5.72471	0.1362
117	0.00864719	0.681727	0.191643	0.246051	15.5589	6.18111	0.1732
117	0.00864719	0.681727	0.191643	0.249078	15.5695	5.97833	0.1756
117	0.00864719	0.681727	0.191643	0.262142	16.3953	6.42907	0.1405
118	0.00496901	0.326646	0.281608	0.131598	6.05798	1.06125	0.3084
118	0.00496901	0.326646	0.281608	0.111397	5.63151	0.774644	0.3524
118	0.00496901	0.326646	0.281608	0.11985	5.5703	0.873245	0.5393
118	0.00496901	0.326646	0.281608	0.106227	5.66154	0.832692	0.3735
118	0.00496901	0.326646	0.281608	0.109833	5.41004	0.647586	0.4398
119	0.00447873	0.0536535	0.286393	0.107031	4.8627	0.669656	0.3616
119	0.00447873	0.0536535	0.286393	0.124109	5.22232	0.854422	0.3758
119	0.00447873	0.0536535	0.286393	0.124267	5.16947	0.815223	0.3097
119	0.00447873	0.0536535	0.286393	0.125861	5.162	0.904264	0.3815
119	0.00447873	0.0536535	0.286393	0.105512	4.93851	0.607225	0.552
120	0.00844065	0.66607	0.151808	0.295854	14.8737	6.62263	0.1216
120	0.00844065	0.66607	0.151808	0.298122	16.176	7.21945	0.1513
120	0.00844065	0.66607	0.151808	0.2962	16.4578	7.23842	0.0742
120	0.00844065	0.66607	0.151808	0.310281	16.4463	7.51508	0.1471
120	0.00844065	0.66607	0.151808	0.314217	17.8968	8.3642	0.2236
121	0.00642918	0.41846	0.0104482	0.557825	6.10766	4.22809	0.0909
121	0.00642918	0.41846	0.0104482	0.553879	6.02946	4.08868	0.0899
121	0.00642918	0.41846	0.0104482	0.579111	6.14744	4.27231	0.0456
121	0.00642918	0.41846	0.0104482	0.570725	6.10515	4.10735	0.0199
121	0.00642918	0.41846	0.0104482	0.580176	6.24483	4.47268	0.1925
122	0.000149276	0.0249064	0.1599	0.0349288	1.99433	0	0.2229
122	0.000149276	0.0249064	0.1599	0.0351887	2.04031	0.00191939	0.1432
122	0.000149276	0.0249064	0.1599	0.0496454	2.02514	0.00192504	0.1103
122	0.000149276	0.0249064	0.1599	0.0298223	2.10864	0.00191869	0.4405
122	0.000149276	0.0249064	0.1599	0.0406229	1.84341	0	0.1496
123	0.00498759	0.429043	0.0174461	0.564039	7.73503	5.33543	0.0346
123	0.00498759	0.429043	0.0174461	0.559754	7.67994	5.34781	0.0531
123	0.00498759	0.429043	0.0174461	0.554971	7.648	5.22283	0.1543
123	0.00498759	0.429043	0.0174461	0.565737	7.77818	5.43226	0.2777
123	0.00498759	0.429043	0.0174461	0.558237	7.97554	5.4106	0.1598
124	0.0096671	0.55957	0.291269	0.216625	13.1839	4.23652	0.1993
124	0.0096671	0.55957	0.291269	0.195726	12.9878	3.7651	0.2377
124	0.0096671	0.55957	0.291269	0.178991	13.1329	3.68834	0.1289
124	0.0096671	0.55957	0.291269	0.192099	12.9753	3.95838	0.3295
124	0.0096671	0.55957	0.291269	0.180764	11.6006	3.31197	0.3283
125	0.00551066	0.260487	0.202517	0.158228	7.67324	1.80829	0.2145
125	0.00551066	0.260487	0.202517	0.156022	7.36214	1.72109	0.2948
125	0.00551066	0.260487	0.202517	0.186756	8.2282	2.3254	0.2451
125	0.00551066	0.260487	0.202517	0.167106	7.33249	1.80326	0.4486
125	0.00551066	0.260487	0.202517	0.1741	8.18683	2.13845	0.235
126	0.00691077	0.0764627	0.128605	0.337566	11.6842	5.46174	0.4684
126	0.00691077	0.0764627	0.128605	0.319486	11.1722	5.00096	0.3422
126	0.00691077	0.0764627	0.128605	0.328471	11.155	5.08341	0.4272
126	0.00691077	0.0764627	0.128605	0.337141	11.5952	5.25444	0.3658
126	0.00691077	0.0764627	0.128605	0.344952	11.7469	5.5628	0.221
127	0.00592835	0.672819	0.145575	0.227933	10.2363	3.56027	0.278
127	0.00592835	0.672819	0.145575	0.227539	10.6196	3.61036	0.2692
127	0.00592835	0.672819	0.145575	0.238192	11.3803	4.14997	0.14
127	0.00592835	0.672819	0.145575	0.234672	10.6743	3.65861	0.1487
127	0.00592835	0.672819	0.145575	0.224922	10.3104	3.61853	0.182
128	0.00576457	0.108312	0.26499	0.145172	6.94177	1.51737	0.3163
128	0.00576457	0.108312	0.26499	0.145419	6.73014	1.4474	0.4173
128	0.00576457	0.108312	0.26499	0.160518	7.04919	1.57207	0.3765
128	0.00576457	0.108312	0.26499	0.145854	6.71452	1.48954	0.5244
128	0.00576457	0.108312	0.26499	0.146858	6.57394	1.50229	0.3399
129	0.0048088	0.0412303	0.0602394	0.410109	8.60906	4.70633	0.2093
129	0.0048088	0.0412303	0.0602394	0.4384	8.9477	4.87584	0.3431
129	0.0048088	0.0412303	0.0602394	0.421925	9.18088	5.09108	0.4122
129	0.0048088	0.0412303	0.0602394	0.425386	8.92425	4.84317	0.2962
129	0.0048088	0.0412303	0.0602394	0.416422	8.80245	4.83809	0.3407
130	0.000708332	0.0478938	0.0847045	0.0667838	2.49353	0.0959049	0.338
130	0.000708332	0.0478938	0.0847045	0.0790222	2.57402	0.152093	0.0824
130	0.000708332	0.0478938	0.0847045	0.0634459	2.52001	0.0957451	0.4519
130	0.000708332	0.0478938	0.0847045	0.0716804	2.44942	0.128614	0.3169
130	0.000708332	0.0478938	0.0847045	0.0775463	2.62021	0.126692	0.2815
131	0.0032567	0.121461	0.263188	0.0937778	4.1326	0.36339	0.2331
131	0.0032567	0.121461	0.263188	0.103986	4.23418	0.473661	0.2047
131	0.0032567	0.121461	0.263188	0.0975503	4.13718	0.427719	0.4147
131	0.0032567	0.121461	0.263188	0.0965147	4.07307	0.402302	0.3638
131	0.0032567	0.121461	0.263188	0.0858014	3.98684	0.273229	0.3225
132	0.00744347	0.369828	0.0224413	0.605644	10.1416	7.30032	0.0678
132	0.00744347	0.369828	0.0224413	0.623504	10.5648	7.65253	0.0455
132	0.00744347	0.369828	0.0224413	0.64029	10.3016	7.52366	0.1436
132	0.00744347	0.369828	0.0224413	0.624512	10.4733	7.44934	0.0202
132	0.00744347	0.369828	0.0224413	0.629938	10.5217	7.55584	0.0606
133	0.00967461	0.173143	0.0989823	0.431831	17.7851	9.99598	0.2055
133	0.00967461	0.173143	0.0989823	0.444307	18.7988	10.6904	0.1736
133	0.00967461	0.173143	0.0989823	0.436913	18.5813	10.7469	0.2685
133	0.00967461	0.173143	0.0989823	0.450636	18.9703	11.1244	0.2062
133	0.00967461	0.173143	0.0989823	0.440207	19.1466	11.0632	0.0985
134	0.00644332	0.690911	0.269826	0.125696	7.15784	1.23915	0.2417
134	0.00644332	0.690911	0.269826	0.158172	8.34215	1.75574	0.0873
134	0.00644332	0.690911	0.269826	0.152018	8.93173	2.00877	0.3389
134	0.00644332	0.690911	0.269826	0.145899	7.59331	1.60536	0.0444
134	0.00644332	0.690911	0.269826	0.14411	8.23557	1.63748	0.3181
135	0.00764855	0.725721	0.138026	0.312335	14.6396	6.59902	0.1505
135	0.00764855	0.725721	0.138026	0.297457	14.9267	6.59884	0.0703
135	0.00764855	0.725721	0.138026	0.281191	15.3156	6.737	0.1193
135	0.00764855	0.725721	0.138026	0.308763	14.9745	6.71556	0.0704
135	0.00764855	0.725721	0.138026	0.300267	15.7636	7.22635	0.111
136	0.000498969	0.264364	0.171313	0.0425798	2.13959	0.00963781	0.4333
136	0.000498969	0.264364	0.171313	0.0494132	2.29633	0.0249602	0.4675
136	0.000498969	0.264364	0.171313	0.0422535	2.20493	0.0115542	0.3588
136	0.000498969	0.264364	0.171313	0.0358852	2.26776	0.00766137	0.2095
136	0.000498969	0.264364	0.171313	0.0432602	2.15693	0.0153518	0.5456
137	0.00455701	0.294674	0.270507	0.116261	4.9799	0.72323	0.2558
137	0.00455701	0.294674	0.270507	0.112927	5.65246	0.795118	0.085
137	0.00455701	0.294674	0.270507	0.111111	5.10629	0.678538	0.2422
137	0.00455701	0.294674	0.270507	0.109472	5.16669	0.702269	0.4229
137	0.00455701	0.294674	0.270507	0.115696	5.58547	0.829677	0.2867
138	0.00882245	0.585155	0.192843	0.258026	15.9898	6.21443	0.1391
138	0.00882245	0.585155	0.192843	0.254224	16.2365	6.58018	0.1656
138	0.00882245	0.585155	0.192843	0.234084	14.8911	5.45937	0.1769
138	0.00882245	0.585155	0.192843	0.258605	14.0004	5.33249	0.1606
138	0.00882245	0.585155	0.192843	0.257396	15.3083	6.07805	0.2176
139	0.00163323	0.360727	0.208616	0.0629261	2.97598	0.130644	0.3422
139	0.00163323	0.360727	0.208616	0.0590031	2.97381	0.0691138	0.3064
139	0.00163323	0.360727	0.208616	0.0594654	2.79498	0.0942561	0.3075
139	0.00163323	0.360727	0.208616	0.0544788	2.9532	0.0882697	0.1791
139	0.00163323	0.360727	0.208616	0.0583004	3.19387	0.107875	0.2851
140	0.00257198	0.391367	0.297189	0.0658879	3.5966	0.172821	0.0742
140	0.00257198	0.391367	0.297189	0.0681818	3.48382	0.184982	0.0956
140	0.00257198	0.391367	0.297189	0.0579782	3.12338	0.0882528	0.3352
140	0.00257198	0.391367	0.297189	0.0593629	3.35003	0.132389	0.2512
140	0.00257198	0.391367	0.297189	0.0652574	3.63724	0.15739	0.3277
141	0.00549436	0.200926	0.0869144	0.350971	11.5056	5.58113	0.2626
141	0.00549436	0.200926	0.0869144	0.352603	11.941	5.82816	0.2448
141	0.00549436	0.200926	0.0869144	0.323256	10.8969	5.14411	0.227
141	0.00549436	0.200926	0.0869144	0.358651	12.3603	6.06508	0.2377
141	0.00549436	0.200926	0.0869144	0.322098	11.7026	5.46405	0.1976
142	0.00381345	0.0341209	0.256541	0.107859	4.77806	0.709138	0.1781
142	0.00381345	0.0341209	0.256541	0.107893	4.53785	0.524929	0.5844
142	0.00381345	0.0341209	0.256541	0.121808	4.70686	0.712868	0.5067
142	0.00381345	0.0341209	0.256541	0.110444	4.76692	0.71686	0.5278
142	0.00381345	0.0341209	0.256541	0.118861	4.68497	0.700917	0.2356
143	0.00205036	0.437579	0.272696	0.0631263	3.08582	0.120975	0.0452
143	0.00205036	0.437579	0.272696	0.061245	3.21306	0.119502	0.2187
143	0.00205036	0.437579	0.272696	0.0595867	3.31258	0.117209	0.2814
143	0.00205036	0.437579	0.272696	0.0591182	3.18151	0.099303	0.3199
143	0.00205036	0.437579	0.272696	0.0479798	3.08075	0.0689721	0.1633
144	0.00613954	0.253944	0.168253	0.21875	9.23871	2.9676	0.3706
144	0.00613954	0.253944	0.168253	0.245609	10.2706	3.52792	0.3473
144	0.00613954	0.253944	0.168253	0.231173	10.5965	3.52706	0.2781
