Sim	T1	W	k	Ratio_2014	Antigen_2016	MF_2016	ICCV
72	0.00535664	0.0276753	0.271255	0.110497	4.34081	0.578135	0.4012
72	0.00535664	0.0276753	0.271255	0.101426	4.58223	0.54509	0.6624
72	0.00535664	0.0276753	0.271255	0.107032	4.94246	0.593712	0.5069
72	0.00535664	0.0276753	0.271255	0.125763	4.60353	0.686001	0.3306
72	0.00535664	0.0276753	0.271255	0.117765	4.75722	0.658365	0.4738
73	0.00235972	0.157498	0.250922	0.0588235	3.02518	0.086379	0.4987
73	0.00235972	0.157498	0.250922	0.0592441	3.02514	0.105372	0.3593
73	0.00235972	0.157498	0.250922	0.0611399	3.0199	0.0978492	0.4457
73	0.00235972	0.157498	0.250922	0.0683359	3.03518	0.114896	0.3263
73	0.00235972	0.157498	0.250922	0.0653061	3.06197	0.134719	0.4132
74	0.00964174	0.627162	0.192498	0.21907	10.4556	2.95544	0.2902
74	0.00964174	0.627162	0.192498	0.200156	10.1393	2.80857	0.1393
74	0.00964174	0.627162	0.192498	0.202067	10.6786	3.04444	0.2843
74	0.00964174	0.627162	0.192498	0.208229	10.4505	2.94614	0.1083
74	0.00964174	0.627162	0.192498	0.205431	10.5375	2.9826	0.2237
75	0.00474339	0.511191	0.104627	0.197463	7.11605	1.92455	0.2487
75	0.00474339	0.511191	0.104627	0.195032	6.93773	1.79051	0.0588
75	0.00474339	0.511191	0.104627	0.197949	6.68994	1.68207	0.2053
75	0.00474339	0.511191	0.104627	0.195406	6.75342	1.70233	0.3396
75	0.00474339	0.511191	0.104627	0.181246	6.53325	1.53316	0.3444
76	0.00848026	0.544865	0.184906	0.194108	9.35831	2.42651	0.0904
76	0.00848026	0.544865	0.184906	0.192186	8.66807	2.10234	0.0421
76	0.00848026	0.544865	0.184906	0.188575	9.18281	2.27448	0.2645
76	0.00848026	0.544865	0.184906	0.18324	8.91944	2.21111	0.238
76	0.00848026	0.544865	0.184906	0.181378	8.62725	2.11739	0.2008
77	0.00584944	0.0106913	0.0978268	0.282357	6.52964	2.52456	0.4992
77	0.00584944	0.0106913	0.0978268	0.240237	6.15818	2.22496	0.5011
77	0.00584944	0.0106913	0.0978268	0.275313	6.53823	2.47585	0.543
77	0.00584944	0.0106913	0.0978268	0.25554	6.32144	2.31113	0.563
77	0.00584944	0.0106913	0.0978268	0.279062	6.09758	2.28946	0.6179
78	0.00439112	0.726904	0.114633	0.157202	5.76627	1.1467	0.148
78	0.00439112	0.726904	0.114633	0.156139	5.98815	1.23866	0.1616
78	0.00439112	0.726904	0.114633	0.154466	5.79238	1.19623	0.176
78	0.00439112	0.726904	0.114633	0.161714	6.43809	1.43771	0.3314
78	0.00439112	0.726904	0.114633	0.154692	5.78832	1.12439	0.3308
79	0.00330168	0.652402	0.188245	0.0925926	4.03791	0.313996	0.27
79	0.00330168	0.652402	0.188245	0.0968921	3.94276	0.328884	0.3567
79	0.00330168	0.652402	0.188245	0.0891266	3.94913	0.302601	0.272
79	0.00330168	0.652402	0.188245	0.0872067	4.09776	0.348339	0.1451
79	0.00330168	0.652402	0.188245	0.0978036	4.41185	0.389733	0.3982
80	0.00884591	0.65441	0.0218368	0.492749	7.29329	4.29119	0.0535
80	0.00884591	0.65441	0.0218368	0.500604	7.29917	4.37297	0.2138
80	0.00884591	0.65441	0.0218368	0.505911	7.19162	4.3342	0.1789
80	0.00884591	0.65441	0.0218368	0.533724	7.55976	4.63663	0.0153
80	0.00884591	0.65441	0.0218368	0.482224	7.31511	4.26283	0.1227
81	0.00980218	0.496931	0.0734578	0.38341	12.2861	6.00665	0.0971
81	0.00980218	0.496931	0.0734578	0.395417	12.0482	5.88473	0.2065
81	0.00980218	0.496931	0.0734578	0.396765	12.8761	6.43231	0.063
81	0.00980218	0.496931	0.0734578	0.374292	12.2184	5.87897	0.0758
81	0.00980218	0.496931	0.0734578	0.373697	12.4209	5.9402	0.1683
82	0.00280726	0.0490724	0.0510625	0.247976	4.7532	1.53503	0.2535
82	0.00280726	0.0490724	0.0510625	0.217235	4.2185	1.27862	0.3688
82	0.00280726	0.0490724	0.0510625	0.194148	4.08277	1.13527	0.4145
82	0.00280726	0.0490724	0.0510625	0.225064	4.51334	1.35151	0.5323
82	0.00280726	0.0490724	0.0510625	0.213744	4.34415	1.32322	0.5037
83	0.00817978	0.728032	0.0190092	0.497509	6.49214	3.79939	0.0461
83	0.00817978	0.728032	0.0190092	0.481956	6.40793	3.70356	0.2687
83	0.00817978	0.728032	0.0190092	0.500798	6.67743	3.87387	0.0856
83	0.00817978	0.728032	0.0190092	0.503017	6.7485	3.97457	0.117
83	0.00817978	0.728032	0.0190092	0.496983	6.74443	4.02856	0.2061
84	0.00741145	0.572842	0.0235228	0.475354	7.17948	4.14755	0.0477
84	0.00741145	0.572842	0.0235228	0.483221	7.32498	4.22897	0.1199
84	0.00741145	0.572842	0.0235228	0.473633	7.10688	4.11743	0.0729
84	0.00741145	0.572842	0.0235228	0.46962	7.13724	4.05621	0.0971
84	0.00741145	0.572842	0.0235228	0.47657	7.20106	4.16691	0.0484
85	0.00771603	0.337867	0.0714332	0.351102	10.1819	4.55913	0.1611
85	0.00771603	0.337867	0.0714332	0.349552	10.3666	4.64115	0.2962
85	0.00771603	0.337867	0.0714332	0.336951	9.83654	4.22935	0.1466
85	0.00771603	0.337867	0.0714332	0.357482	10.0483	4.56866	0.0893
85	0.00771603	0.337867	0.0714332	0.356228	10.0501	4.66535	0.2173
86	0.00418017	0.374674	0.131567	0.145592	5.19521	0.982773	0.2774
86	0.00418017	0.374674	0.131567	0.140527	5.66999	1.01167	0.3684
86	0.00418017	0.374674	0.131567	0.142752	5.6015	1.05291	0.4691
86	0.00418017	0.374674	0.131567	0.141347	5.18621	0.9344	0.3912
86	0.00418017	0.374674	0.131567	0.149095	5.28891	0.872496	0.2076
87	0.000930314	0.50379	0.0799082	0.0606566	2.69671	0.0887329	0.4126
87	0.000930314	0.50379	0.0799082	0.0730337	2.66166	0.107387	0.3687
87	0.000930314	0.50379	0.0799082	0.0650407	2.55195	0.0917554	0.0701
87	0.000930314	0.50379	0.0799082	0.0795522	2.57423	0.119463	0.2226
87	0.000930314	0.50379	0.0799082	0.0566143	2.57617	0.0813528	0.215
88	0.00456614	0.445364	0.206777	0.0988623	4.90841	0.446394	0.1122
88	0.00456614	0.445364	0.206777	0.112377	5.21971	0.645025	0.1754
88	0.00456614	0.445364	0.206777	0.10406	5.04726	0.56979	0.3688
88	0.00456614	0.445364	0.206777	0.119219	4.88062	0.721849	0.5041
88	0.00456614	0.445364	0.206777	0.0917618	4.62095	0.500395	0.1559
89	0.00857135	0.585607	0.287339	0.143868	7.87024	1.37447	0.4766
89	0.00857135	0.585607	0.287339	0.140356	7.33404	1.2739	0.132
89	0.00857135	0.585607	0.287339	0.127454	8.06594	1.35166	0.2226
89	0.00857135	0.585607	0.287339	0.147865	8.03635	1.50887	0.3685
89	0.00857135	0.585607	0.287339	0.139585	7.2864	1.26728	0.3085
90	0.00333402	0.352676	0.269639	0.078125	3.57793	0.201115	0.2915
90	0.00333402	0.352676	0.269639	0.0763466	3.6022	0.195751	0.2107
90	0.00333402	0.352676	0.269639	0.0655502	3.50371	0.136533	0.1928
90	0.00333402	0.352676	0.269639	0.0731143	3.63451	0.202024	0.1021
90	0.00333402	0.352676	0.269639	0.0691311	3.46826	0.203451	0.0821
91	0.000829026	0.198947	0.06189	0.0830583	2.73685	0.156226	0.1153
91	0.000829026	0.198947	0.06189	0.0756396	2.64752	0.126529	0.4269
91	0.000829026	0.198947	0.06189	0.0657143	2.50217	0.108035	0.1118
91	0.000829026	0.198947	0.06189	0.0595593	2.4698	0.115591	0.3126
91	0.000829026	0.198947	0.06189	0.0729288	2.47376	0.108058	0.2177
92	0.000896221	0.150289	0.23898	0.0486322	2.24192	0.0115365	0.416
92	0.000896221	0.150289	0.23898	0.0439494	2.31891	0.0153953	0.3206
92	0.000896221	0.150289	0.23898	0.0443525	2.3424	0.0134621	0.2486
92	0.000896221	0.150289	0.23898	0.0421365	2.31779	0.0076558	0.2794
92	0.000896221	0.150289	0.23898	0.0506716	2.25477	0.0153386	0.0495
93	0.008577	0.0178874	0.146227	0.27113	8.62852	3.20345	0.3907
93	0.008577	0.0178874	0.146227	0.282269	8.74414	3.31913	0.5455
93	0.008577	0.0178874	0.146227	0.278947	8.12001	2.98106	0.4928
93	0.008577	0.0178874	0.146227	0.262482	8.13902	2.9219	0.5731
93	0.008577	0.0178874	0.146227	0.272437	8.21549	3.07024	0.4867
94	0.00908284	0.261346	0.0991144	0.331677	11.4253	4.93519	0.2112
94	0.00908284	0.261346	0.0991144	0.340712	10.9464	4.70692	0.4455
94	0.00908284	0.261346	0.0991144	0.329605	11.1092	4.61512	0.1711
94	0.00908284	0.261346	0.0991144	0.322636	10.9631	4.4807	0.3099
94	0.00908284	0.261346	0.0991144	0.322724	10.9455	4.51684	0.3298
95	0.00510093	0.684919	0.234226	0.101094	5.15744	0.519981	0.2735
95	0.00510093	0.684919	0.234226	0.0972703	4.96273	0.494357	0.2108
95	0.00510093	0.684919	0.234226	0.0969697	4.85685	0.518115	0.1485
95	0.00510093	0.684919	0.234226	0.101517	4.91911	0.561137	0.0212
95	0.00510093	0.684919	0.234226	0.091402	4.8276	0.445152	0.2098
96	0.00846237	0.63397	0.0942927	0.301309	10.8749	4.47002	0.1366
96	0.00846237	0.63397	0.0942927	0.30441	11.3549	4.71036	0.2912
96	0.00846237	0.63397	0.0942927	0.325327	11.2851	4.85783	0.1159
96	0.00846237	0.63397	0.0942927	0.315168	11.6385	4.8208	0.0249
96	0.00846237	0.63397	0.0942927	0.324525	11.5645	4.91041	0.2183
97	0.00503669	0.412019	0.274923	0.0967486	4.83973	0.478782	0.1362
97	0.00503669	0.412019	0.274923	0.107257	4.68543	0.445135	0.2627
97	0.00503669	0.412019	0.274923	0.0816243	4.56259	0.348319	0.3019
97	0.00503669	0.412019	0.274923	0.10793	5.04399	0.566632	0.3165
97	0.00503669	0.412019	0.274923	0.0950061	4.60297	0.48726	0.1464
98	0.00281236	0.310768	0.2934	0.0737548	3.35267	0.142585	0.2654
98	0.00281236	0.310768	0.2934	0.0652066	3.29975	0.146399	0.3323
98	0.00281236	0.310768	0.2934	0.060229	3.2646	0.105495	0.4348
98	0.00281236	0.310768	0.2934	0.0575726	3.05141	0.0750346	0.328
98	0.00281236	0.310768	0.2934	0.0639961	3.27591	0.0904629	0.2578
99	0.00957914	0.536217	0.150257	0.2275	10.8691	3.53442	0.2092
99	0.00957914	0.536217	0.150257	0.225711	10.9005	3.46661	0.073
99	0.00957914	0.536217	0.150257	0.252219	11.9998	4.1128	0.074
99	0.00957914	0.536217	0.150257	0.234823	11.1486	3.65452	0.3094
99	0.00957914	0.536217	0.150257	0.238517	11.7786	3.9294	0.2199
100	0.00129198	0.0602554	0.0899946	0.0848749	2.84043	0.171272	0.1946
100	0.00129198	0.0602554	0.0899946	0.0693451	2.78352	0.166667	0.402
100	0.00129198	0.0602554	0.0899946	0.0886351	2.93431	0.218207	0.4221
100	0.00129198	0.0602554	0.0899946	0.0799124	2.84658	0.193475	0.3718
100	0.00129198	0.0602554	0.0899946	0.077345	2.82898	0.141354	0.3903
101	0.00283894	0.595596	0.155279	0.0848927	3.72059	0.25971	0.4101
101	0.00283894	0.595596	0.155279	0.0859482	3.91419	0.322661	0.1695
101	0.00283894	0.595596	0.155279	0.092	4.05431	0.31791	0.2884
101	0.00283894	0.595596	0.155279	0.080204	3.65426	0.236939	0.3535
101	0.00283894	0.595596	0.155279	0.099734	4.01298	0.397458	0.1107
102	0.00122782	0.294513	0.142384	0.0548499	2.53254	0.0518413	0.095
102	0.00122782	0.294513	0.142384	0.0457589	2.6507	0.0576657	0.4885
102	0.00122782	0.294513	0.142384	0.0640449	2.56302	0.0634506	0.147
102	0.00122782	0.294513	0.142384	0.0572082	2.63893	0.0654917	0.2032
102	0.00122782	0.294513	0.142384	0.0546961	2.70291	0.0597648	0.4516
103	0.00536537	0.643783	0.206416	0.109105	5.34228	0.613237	0.2519
103	0.00536537	0.643783	0.206416	0.110897	5.21168	0.624556	0.2571
103	0.00536537	0.643783	0.206416	0.10536	5.68819	0.706226	0.3078
103	0.00536537	0.643783	0.206416	0.127822	5.71835	0.856984	0.1003
103	0.00536537	0.643783	0.206416	0.119048	5.78367	0.79286	0.1844
104	0.00365602	0.429543	0.0705812	0.210811	5.62598	1.5712	0.1199
104	0.00365602	0.429543	0.0705812	0.197582	5.74309	1.50862	0.4675
104	0.00365602	0.429543	0.0705812	0.212545	6.13902	1.67585	0.1637
104	0.00365602	0.429543	0.0705812	0.202645	5.62827	1.47558	0.2055
104	0.00365602	0.429543	0.0705812	0.199202	5.36567	1.42241	0.1821
105	0.00915527	0.407754	0.229875	0.181428	9.23254	2.26603	0.2194
105	0.00915527	0.407754	0.229875	0.181475	9.14633	2.31735	0.4647
105	0.00915527	0.407754	0.229875	0.189037	9.46471	2.41861	0.3023
105	0.00915527	0.407754	0.229875	0.171558	8.8847	1.99339	0.2931
105	0.00915527	0.407754	0.229875	0.172976	9.15802	2.11457	0.4264
106	0.00959827	0.0316928	0.188807	0.229752	8.70898	2.81495	0.5132
106	0.00959827	0.0316928	0.188807	0.241971	8.74303	2.99443	0.4193
106	0.00959827	0.0316928	0.188807	0.236895	8.43401	2.81517	0.3831
106	0.00959827	0.0316928	0.188807	0.252867	8.83503	3.06772	0.6089
106	0.00959827	0.0316928	0.188807	0.237384	8.29942	2.71017	0.4486
107	0.00720627	0.106634	0.096178	0.292112	8.56415	3.35943	0.4657
107	0.00720627	0.106634	0.096178	0.293557	7.09806	2.72147	0.2538
107	0.00720627	0.106634	0.096178	0.297328	8.35284	3.31581	0.3715
107	0.00720627	0.106634	0.096178	0.299621	8.2619	3.20657	0.305
107	0.00720627	0.106634	0.096178	0.285757	8.17526	3.08924	0.4459
108	0.00827143	0.189796	0.0663733	0.366867	9.87623	4.51177	0.1049
108	0.00827143	0.189796	0.0663733	0.384326	10.2379	4.88261	0.22
108	0.00827143	0.189796	0.0663733	0.366793	9.60845	4.45812	0.1074
108	0.00827143	0.189796	0.0663733	0.382313	9.50598	4.49283	0.2186
108	0.00827143	0.189796	0.0663733	0.372512	9.63918	4.47279	0.0631
109	0.00611411	0.216581	0.231647	0.139099	5.70531	1.00197	0.382
109	0.00611411	0.216581	0.231647	0.135217	5.4163	0.928947	0.4407
109	0.00611411	0.216581	0.231647	0.147155	5.81317	1.00094	0.1349
109	0.00611411	0.216581	0.231647	0.144891	6.03642	1.08602	0.4984
109	0.00611411	0.216581	0.231647	0.126776	5.57685	0.872345	0.3452
110	0.000561488	0.522704	0.225727	0.0350356	2.27295	0.00385245	0.3341
110	0.000561488	0.522704	0.225727	0.0424984	2.05302	0.0019223	0.0554
110	0.000561488	0.522704	0.225727	0.0308953	2.08101	0.00575926	0.1483
110	0.000561488	0.522704	0.225727	0.0323584	2.15874	0.0019223	0.2517
110	0.000561488	0.522704	0.225727	0.0245747	2.12733	0.00575993	0.1287
111	0.00253049	0.749492	0.1105	0.109074	3.82434	0.444154	0.052
111	0.00253049	0.749492	0.1105	0.100686	3.86494	0.404114	0.1928
111	0.00253049	0.749492	0.1105	0.131118	4.1645	0.551552	0.2138
111	0.00253049	0.749492	0.1105	0.0964912	3.95196	0.349154	0.3808
111	0.00253049	0.749492	0.1105	0.114133	4.03227	0.505235	0.3983
112	0.00104147	0.25167	0.0504724	0.0897297	2.91592	0.260522	0.4573
112	0.00104147	0.25167	0.0504724	0.104852	2.90142	0.274588	0.2222
112	0.00104147	0.25167	0.0504724	0.0968456	2.84254	0.217178	0.3711
112	0.00104147	0.25167	0.0504724	0.0691489	2.58564	0.149614	0.1786
112	0.00104147	0.25167	0.0504724	0.0960086	2.959	0.27423	0.474
113	0.00391764	0.724815	0.05496	0.261611	6.27136	2.2325	0.2841
113	0.00391764	0.724815	0.05496	0.250978	6.27873	2.20448	0.0205
113	0.00391764	0.724815	0.05496	0.257743	6.06433	2.01376	0.1558
113	0.00391764	0.724815	0.05496	0.272596	6.37974	2.31256	0.1204
113	0.00391764	0.724815	0.05496	0.23525	6.06928	1.98467	0.0356
114	0.00813366	0.602985	0.0763276	0.352031	11.7314	5.28953	0.183
114	0.00813366	0.602985	0.0763276	0.344684	10.9066	4.95582	0.1969
114	0.00813366	0.602985	0.0763276	0.339286	11.1491	5.09304	0.0939
114	0.00813366	0.602985	0.0763276	0.335711	11.0031	4.84184	0.1707
114	0.00813366	0.602985	0.0763276	0.343727	10.8897	4.91794	0.1663
115	0.00570037	0.271117	0.0831361	0.280012	8.00276	2.97037	0.1886
115	0.00570037	0.271117	0.0831361	0.281854	8.01941	3.03906	0.1949
115	0.00570037	0.271117	0.0831361	0.268861	7.82247	2.77102	0.1282
115	0.00570037	0.271117	0.0831361	0.250818	7.4455	2.46707	0.2321
115	0.00570037	0.271117	0.0831361	0.265676	7.38801	2.66859	0.1005
116	0.000863863	0.0211311	0.0737903	0.0521528	2.33217	0.0650481	0.0403
116	0.000863863	0.0211311	0.0737903	0.0639163	2.518	0.0904786	0.6991
116	0.000863863	0.0211311	0.0737903	0.076225	2.39532	0.10381	0.0929
116	0.000863863	0.0211311	0.0737903	0.0613095	2.42871	0.097994	0.1145
116	0.000863863	0.0211311	0.0737903	0.0567901	2.33725	0.073039	0.2492
117	0.0036583	0.501854	0.28569	0.085934	3.82274	0.240002	0.2246
117	0.0036583	0.501854	0.28569	0.0529222	3.5012	0.128537	0.2989
117	0.0036583	0.501854	0.28569	0.0744681	3.7385	0.213244	0.2007
117	0.0036583	0.501854	0.28569	0.0702297	3.9713	0.214091	0.1727
117	0.0036583	0.501854	0.28569	0.0786465	3.71855	0.206158	0.3955
118	0.00427495	0.324195	0.107571	0.18055	5.45368	1.28063	0.4335
118	0.00427495	0.324195	0.107571	0.177465	5.30747	1.22835	0.2889
118	0.00427495	0.324195	0.107571	0.174023	5.88247	1.2538	0.2196
118	0.00427495	0.324195	0.107571	0.182988	6.09573	1.53403	0.1781
118	0.00427495	0.324195	0.107571	0.169636	5.76439	1.29848	0.3128
119	0.000227944	0.213429	0.139797	0.0372306	1.98389	0.00384475	0.2716
119	0.000227944	0.213429	0.139797	0.0312899	2.03049	0.00192463	0.1602
119	0.000227944	0.213429	0.139797	0.0278121	2.07982	0	0.5299
119	0.000227944	0.213429	0.139797	0.044626	2.09617	0.00192485	0.093
119	0.000227944	0.213429	0.139797	0.0367032	2.05783	0	0.3957
120	0.00396814	0.590416	0.083406	0.188504	6.24605	1.57444	0.197
120	0.00396814	0.590416	0.083406	0.209807	6.20425	1.70722	0.2676
120	0.00396814	0.590416	0.083406	0.172872	5.77644	1.31824	0.2115
120	0.00396814	0.590416	0.083406	0.191137	5.69593	1.40764	0.1526
120	0.00396814	0.590416	0.083406	0.187643	5.82447	1.43152	0.1496
121	0.000647339	0.427588	0.21397	0.0416911	2.30997	0.00961686	0.2903
121	0.000647339	0.427588	0.21397	0.0377834	2.10464	0.00192204	0.0926
121	0.000647339	0.427588	0.21397	0.0359801	2.1533	0.00383149	0.0617
121	0.000647339	0.427588	0.21397	0.0378742	2.18658	0.00769246	0.3666
121	0.000647339	0.427588	0.21397	0.039435	2.30692	0.00962019	0.2868
122	0.00863931	0.421216	0.109762	0.28867	11.0039	4.1231	0.1823
122	0.00863931	0.421216	0.109762	0.28598	10.2122	3.8704	0.3014
122	0.00863931	0.421216	0.109762	0.253955	9.72733	3.41948	0.1012
122	0.00863931	0.421216	0.109762	0.271837	9.99119	3.59292	0.1696
122	0.00863931	0.421216	0.109762	0.286188	10.7265	4.09159	0.0959
123	0.00638864	0.415528	0.0945289	0.258027	8.70233	2.96347	0.1866
123	0.00638864	0.415528	0.0945289	0.249854	8.55205	3.0254	0.092
123	0.00638864	0.415528	0.0945289	0.239791	8.235	2.60255	0.2257
123	0.00638864	0.415528	0.0945289	0.270368	8.49685	2.91331	0.155
123	0.00638864	0.415528	0.0945289	0.262842	9.54872	3.43939	0.0181
124	0.00671804	0.698739	0.248464	0.102608	6.27638	0.81357	0.1859
124	0.00671804	0.698739	0.248464	0.119917	6.02081	0.875475	0.1754
124	0.00671804	0.698739	0.248464	0.11797	6.27617	0.87939	0.3387
124	0.00671804	0.698739	0.248464	0.116846	5.90803	0.851972	0.2616
124	0.00671804	0.698739	0.248464	0.125042	6.19535	0.943651	0.2873
125	0.00250747	0.0386162	0.0655423	0.172038	3.90104	0.92827	0.5133
125	0.00250747	0.0386162	0.0655423	0.1919	3.88631	0.961483	0.3699
125	0.00250747	0.0386162	0.0655423	0.190135	4.12383	0.979939	0.2091
125	0.00250747	0.0386162	0.0655423	0.183646	4.20401	0.978884	0.193
125	0.00250747	0.0386162	0.0655423	0.14986	3.94117	0.797113	0.2607
126	0.0086967	0.296162	0.275816	0.159125	7.68861	1.54733	0.3413
126	0.0086967	0.296162	0.275816	0.126181	7.59494	1.36763	0.2587
126	0.0086967	0.296162	0.275816	0.129341	7.616	1.32595	0.2491
126	0.0086967	0.296162	0.275816	0.150256	7.09265	1.39619	0.2342
126	0.0086967	0.296162	0.275816	0.158142	7.44363	1.52631	0.3932
127	0.00171596	0.24513	0.253948	0.0522946	2.7873	0.044304	0.2764
127	0.00171596	0.24513	0.253948	0.0537992	2.65951	0.0346141	0.53
127	0.00171596	0.24513	0.253948	0.0549635	2.64432	0.0480437	0.1356
127	0.00171596	0.24513	0.253948	0.0553236	2.89309	0.0499472	0.1673
127	0.00171596	0.24513	0.253948	0.0543956	2.73483	0.032649	0.5281
128	0.00367488	0.201696	0.138706	0.119513	4.30726	0.699354	0.4712
128	0.00367488	0.201696	0.138706	0.125971	4.74142	0.744584	0.4381
128	0.00367488	0.201696	0.138706	0.137687	4.69984	0.695846	0.4324
128	0.00367488	0.201696	0.138706	0.136489	5.02442	0.750886	0.3394
128	0.00367488	0.201696	0.138706	0.138253	4.50985	0.762201	0.338
129	0.00679153	0.512199	0.095834	0.255674	9.07888	3.15162	0.1724
129	0.00679153	0.512199	0.095834	0.246315	9.03881	3.14627	0.2578
129	0.00679153	0.512199	0.095834	0.263544	9.25912	3.33551	0.1499
129	0.00679153	0.512199	0.095834	0.257405	8.79497	3.12843	0.2778
129	0.00679153	0.512199	0.095834	0.250783	9.02071	3.09847	0.253
130	0.00482622	0.406894	0.29755	0.0872798	4.7011	0.394954	0.2085
130	0.00482622	0.406894	0.29755	0.0864819	4.35533	0.383391	0.2523
130	0.00482622	0.406894	0.29755	0.0725238	4.28796	0.232041	0.4367
130	0.00482622	0.406894	0.29755	0.0984456	4.28788	0.351876	0.3876
130	0.00482622	0.406894	0.29755	0.0863224	4.65112	0.317862	0.2151
131	0.00500696	0.628295	0.205733	0.120244	5.32797	0.708087	0.1394
131	0.00500696	0.628295	0.205733	0.113422	5.01576	0.590203	0.2778
131	0.00500696	0.628295	0.205733	0.121617	5.60552	0.789509	0.2584
131	0.00500696	0.628295	0.205733	0.100932	4.9744	0.552285	0.3017
131	0.00500696	0.628295	0.205733	0.106913	4.87538	0.601022	0.4848
132	0.00483231	0.661285	0.29469	0.0770202	4.29874	0.321203	0.3495
132	0.00483231	0.661285	0.29469	0.095219	4.64254	0.464636	0.1078
132	0.00483231	0.661285	0.29469	0.0706985	4.24608	0.264535	0.3831
132	0.00483231	0.661285	0.29469	0.0850202	4.50633	0.249181	0.1692
132	0.00483231	0.661285	0.29469	0.0848772	4.19708	0.323593	0.2586
133	0.00977969	0.388912	0.0592896	0.432723	11.5366	6.06318	0.1292
133	0.00977969	0.388912	0.0592896	0.428859	11.9623	6.2288	0.1561
133	0.00977969	0.388912	0.0592896	0.43441	12.0807	6.44639	0.0982
133	0.00977969	0.388912	0.0592896	0.421175	11.6022	6.0393	0.1557
133	0.00977969	0.388912	0.0592896	0.434678	12.0087	6.36036	0.2373
134	0.00382523	0.518627	0.0423544	0.280437	6.10595	2.33547	0.1406
134	0.00382523	0.518627	0.0423544	0.281442	5.7893	2.16788	0.2069
134	0.00382523	0.518627	0.0423544	0.250195	5.70212	2.09564	0.0659
134	0.00382523	0.518627	0.0423544	0.302935	6.53887	2.5611	0.153
134	0.00382523	0.518627	0.0423544	0.282523	6.25793	2.42745	0.1653
135	0.000483703	0.0292429	0.250102	0.0382409	2.04231	0.00769231	0.3416
135	0.000483703	0.0292429	0.250102	0.0411801	2.13329	0.013429	0.1004
135	0.000483703	0.0292429	0.250102	0.0448143	2.12815	0.00192419	0.3181
135	0.000483703	0.0292429	0.250102	0.0429371	2.17671	0.00576868	0.2708
135	0.000483703	0.0292429	0.250102	0.0384369	2.01854	0.00191876	0.2791
136	0.00583166	0.118926	0.296649	0.0955513	4.97522	0.518571	0.4247
136	0.00583166	0.118926	0.296649	0.0959291	4.76921	0.517976	0.1273
136	0.00583166	0.118926	0.296649	0.0937997	4.66257	0.502242	0.4288
136	0.00583166	0.118926	0.296649	0.0870764	4.7769	0.460794	0.436
136	0.00583166	0.118926	0.296649	0.111111	5.25415	0.634884	0.2431
137	0.006573	0.254897	0.296692	0.11357	5.62799	0.743102	0.113
137	0.006573	0.254897	0.296692	0.107812	5.63402	0.681099	0.4454
137	0.006573	0.254897	0.296692	0.118748	5.76812	0.722216	0.3392
137	0.006573	0.254897	0.296692	0.130531	5.57691	0.832116	0.4907
137	0.006573	0.254897	0.296692	0.10709	5.51875	0.652982	0.1416
138	0.00964953	0.640716	0.240744	0.176421	8.65515	1.95851	0.2912
138	0.00964953	0.640716	0.240744	0.174816	9.78939	2.27168	0.2596
138	0.00964953	0.640716	0.240744	0.161081	9.12304	2.00515	0.3066
138	0.00964953	0.640716	0.240744	0.148088	8.91959	1.78889	0.2759
138	0.00964953	0.640716	0.240744	0.18343	9.96399	2.42841	0.1981
139	0.00752428	0.170256	0.269601	0.141823	6.56487	1.16201	0.3037
139	0.00752428	0.170256	0.269601	0.151246	6.34064	1.23226	0.3868
139	0.00752428	0.170256	0.269601	0.130983	6.67408	1.10244	0.2225
139	0.00752428	0.170256	0.269601	0.16231	6.94079	1.46739	0.3129
139	0.00752428	0.170256	0.269601	0.162509	6.24784	1.26648	0.4537
140	0.00220113	0.736663	0.17818	0.0633042	3.10269	0.117409	0.1416
140	0.00220113	0.736663	0.17818	0.0584647	3.06587	0.107912	0.2575
140	0.00220113	0.736663	0.17818	0.0712555	3.40379	0.168942	0.2773
140	0.00220113	0.736663	0.17818	0.0634596	3.0811	0.123167	0.056
140	0.00220113	0.736663	0.17818	0.0735	3.2617	0.153221	0.0487
141	0.00366039	0.090236	0.121381	0.154875	4.62024	0.925587	0.1346
141	0.00366039	0.090236	0.121381	0.141363	4.56822	0.864725	0.3556
141	0.00366039	0.090236	0.121381	0.151329	4.88479	0.949122	0.5124
141	0.00366039	0.090236	0.121381	0.136496	4.67178	0.790194	0.0864
141	0.00366039	0.090236	0.121381	0.159175	4.80427	0.924268	0.2633
142	0.00908956	0.735226	0.247825	0.156434	8.07694	1.65582	0.2519
142	0.00908956	0.735226	0.247825	0.162822	9.11537	1.87036	0.195
142	0.00908956	0.735226	0.247825	0.158902	8.77257	1.76723	0.1466
142	0.00908956	0.735226	0.247825	0.159879	8.91122	1.86285	0.2243
142	0.00908956	0.735226	0.247825	0.152381	8.57434	1.70142	0.1901
143	0.0077392	0.158818	0.0748294	0.34966	9.25249	4.09627	0.3539
143	0.0077392	0.158818	0.0748294	0.358544	8.70806	3.85301	0.0685
143	0.0077392	0.158818	0.0748294	0.371689	8.99107	4.01733	0.3656
143	0.0077392	0.158818	0.0748294	0.325061	8.03359	3.32272	0.2286
143	0.0077392	0.158818	0.0748294	0.349986	9.21017	4.06054	0.2776
144	0.00608359	0.533327	0.127867	0.195	7.68054	2.00711	0.2677
