Sim	T1	k	Ratio_2014	Antigen_2016	MF_2016
192	0.00871585	0.0264454	0.590593	10.1473	6.71195
192	0.00871585	0.0264454	0.590364	10.205	6.70378
192	0.00871585	0.0264454	0.573067	10.0905	6.5509
192	0.00871585	0.0264454	0.58894	10.0949	6.67752
193	0.00115467	0.0905107	0.066047	3.10145	0.0976688
193	0.00115467	0.0905107	0.0583581	3.07914	0.0719942
193	0.00115467	0.0905107	0.0535714	2.86211	0.059165
193	0.00115467	0.0905107	0.0523169	3.03434	0.0721581
193	0.00115467	0.0905107	0.0602527	3.1319	0.0846958
194	0.000300351	0.091137	0.0304878	2.10968	0.0073959
194	0.000300351	0.091137	0.0228091	2.10524	0.00185158
194	0.000300351	0.091137	0.0312312	2.10317	0
194	0.000300351	0.091137	0.0374332	2.1643	0.00184983
194	0.000300351	0.091137	0.0383944	2.18004	0.0036825
195	0.00598131	0.0394077	0.465979	11.1826	6.5221
195	0.00598131	0.0394077	0.456251	11.014	6.41037
195	0.00598131	0.0394077	0.461204	10.6817	6.18933
195	0.00598131	0.0394077	0.477133	10.9776	6.5045
195	0.00598131	0.0394077	0.466064	11.1728	6.51917
196	0.00503196	0.0841889	0.221751	11.3796	3.93363
196	0.00503196	0.0841889	0.204112	10.6108	3.41649
196	0.00503196	0.0841889	0.220988	11.2699	3.98215
196	0.00503196	0.0841889	0.240488	11.3242	4.02535
196	0.00503196	0.0841889	0.211959	10.9287	3.6823
197	0.000387982	0.0931181	0.0323699	2.19823	0
197	0.000387982	0.0931181	0.0424107	2.31326	0.0018403
197	0.000387982	0.0931181	0.034851	2.32047	0.00369208
197	0.000387982	0.0931181	0.0351942	2.15707	0.00185316
197	0.000387982	0.0931181	0.0395809	2.22058	0.0129426
198	0.00903219	0.0633974	0.452689	15.9188	9.16122
198	0.00903219	0.0633974	0.454836	16.3415	9.4272
198	0.00903219	0.0633974	0.431288	15.8411	8.94232
198	0.00903219	0.0633974	0.45288	15.9865	9.2697
198	0.00903219	0.0633974	0.453431	16.1324	9.5469
199	0.0063715	0.0418155	0.475738	11.6825	6.79152
199	0.0063715	0.0418155	0.475923	11.7026	6.75825
199	0.0063715	0.0418155	0.486847	11.5935	6.96721
199	0.0063715	0.0418155	0.465468	11.7533	6.79388
199	0.0063715	0.0418155	0.45809	11.7651	6.73584
200	0.0085222	0.0826725	0.361388	16.8531	8.62215
200	0.0085222	0.0826725	0.377134	16.8482	8.78129
200	0.0085222	0.0826725	0.380545	16.5965	8.78474
200	0.0085222	0.0826725	0.386284	17.0361	8.93582
200	0.0085222	0.0826725	0.346469	16.5558	8.37923
201	0.00092433	0.0853274	0.0550826	2.93955	0.057204
201	0.00092433	0.0853274	0.0578005	2.85915	0.0258245
201	0.00092433	0.0853274	0.0489297	2.83318	0.037035
201	0.00092433	0.0853274	0.0554995	2.88838	0.0590973
201	0.00092433	0.0853274	0.0525253	2.91494	0.044503
202	0.00870465	0.0816997	0.378236	16.9877	8.85487
202	0.00870465	0.0816997	0.377162	17.1252	9.01872
202	0.00870465	0.0816997	0.367473	17.074	9.06142
202	0.00870465	0.0816997	0.368272	16.5139	8.43493
202	0.00870465	0.0816997	0.389182	17.047	9.08654
203	0.00966032	0.0203521	0.612468	8.81934	5.96902
203	0.00966032	0.0203521	0.614109	8.91831	6.05204
203	0.00966032	0.0203521	0.609871	8.80521	5.88431
203	0.00966032	0.0203521	0.60794	8.6812	5.92168
203	0.00966032	0.0203521	0.616136	8.9915	6.148
204	0.00721258	0.0234727	0.577389	9.02988	5.86027
204	0.00721258	0.0234727	0.562834	9.07259	5.79263
204	0.00721258	0.0234727	0.571874	8.76973	5.61108
204	0.00721258	0.0234727	0.57596	9.05901	5.91375
204	0.00721258	0.0234727	0.573138	9.27254	6.0066
205	0.00999498	0.0650569	0.48247	17.2252	10.2687
205	0.00999498	0.0650569	0.470091	16.8569	9.90062
205	0.00999498	0.0650569	0.452491	16.915	9.87061
205	0.00999498	0.0650569	0.467189	17.0984	10.0362
205	0.00999498	0.0650569	0.467466	16.7061	9.93797
206	0.00855893	0.0500263	0.478747	14.1096	8.44503
206	0.00855893	0.0500263	0.487036	14.2683	8.51879
206	0.00855893	0.0500263	0.488443	14.1212	8.42148
206	0.00855893	0.0500263	0.486705	14.319	8.65986
206	0.00855893	0.0500263	0.499831	14.2586	8.77578
207	0.00807243	0.0900469	0.310076	16.2001	7.54584
207	0.00807243	0.0900469	0.324099	16.4911	7.87499
207	0.00807243	0.0900469	0.328114	16.4768	7.78703
207	0.00807243	0.0900469	0.343724	16.5438	8.17842
207	0.00807243	0.0900469	0.332628	15.9254	7.78352
208	0.00899032	0.0476386	0.521248	14.1843	8.67874
208	0.00899032	0.0476386	0.502294	13.9078	8.47676
208	0.00899032	0.0476386	0.523285	14.4083	8.84992
208	0.00899032	0.0476386	0.515072	14.3079	8.82586
208	0.00899032	0.0476386	0.506076	14.4456	9.0241
209	0.0069361	0.0793359	0.308765	14.6066	6.92952
209	0.0069361	0.0793359	0.333209	14.6033	7.02147
209	0.0069361	0.0793359	0.322011	14.3989	6.86174
209	0.0069361	0.0793359	0.305433	13.904	6.47522
209	0.0069361	0.0793359	0.309029	14.1398	6.53715
210	0.00587618	0.0698909	0.301059	12.5405	5.60116
210	0.00587618	0.0698909	0.314345	12.8026	6.05825
210	0.00587618	0.0698909	0.285972	12.0967	5.26939
210	0.00587618	0.0698909	0.313169	12.7654	5.92255
210	0.00587618	0.0698909	0.306712	12.5023	5.75257
211	0.00268907	0.0387949	0.266255	7.178	2.85284
211	0.00268907	0.0387949	0.276582	7.43607	3.07553
211	0.00268907	0.0387949	0.273239	7.37371	2.87565
211	0.00268907	0.0387949	0.285361	7.46612	3.11165
211	0.00268907	0.0387949	0.214732	6.65312	2.34946
212	0.00512258	0.0891072	0.192575	10.0769	3.02326
212	0.00512258	0.0891072	0.220264	11.0136	3.69404
212	0.00512258	0.0891072	0.186918	10.0993	3.13504
212	0.00512258	0.0891072	0.217486	11.1614	3.81098
212	0.00512258	0.0891072	0.212361	10.9137	3.62682
213	0.00289326	0.0165315	0.418449	5.99011	3.22288
213	0.00289326	0.0165315	0.401298	5.81632	3.05218
213	0.00289326	0.0165315	0.402073	5.81055	3.00808
213	0.00289326	0.0165315	0.406774	5.69097	3.02727
213	0.00289326	0.0165315	0.434985	5.8326	3.23235
214	0.00346922	0.0317635	0.352062	7.77112	3.82383
214	0.00346922	0.0317635	0.372842	8.01512	4.06195
214	0.00346922	0.0317635	0.383424	7.92965	4.05497
214	0.00346922	0.0317635	0.373583	8.10552	4.05552
214	0.00346922	0.0317635	0.368743	8.00185	3.99076
215	0.00722096	0.0596352	0.406238	13.9387	7.43617
215	0.00722096	0.0596352	0.423265	14.1879	7.79101
215	0.00722096	0.0596352	0.394296	13.3709	7.17215
215	0.00722096	0.0596352	0.408321	14.2492	7.83194
215	0.00722096	0.0596352	0.424569	14.1784	7.7944
216	0.00420685	0.0225318	0.482363	7.51535	4.40491
216	0.00420685	0.0225318	0.483535	7.49843	4.41529
216	0.00420685	0.0225318	0.470071	7.51795	4.35794
216	0.00420685	0.0225318	0.491292	7.48084	4.42075
216	0.00420685	0.0225318	0.463525	7.53055	4.29975
217	0.00913459	0.030934	0.567908	11.2456	7.4096
217	0.00913459	0.030934	0.570684	11.3192	7.25098
217	0.00913459	0.030934	0.5775	11.2884	7.3323
217	0.00913459	0.030934	0.570573	11.2256	7.35631
217	0.00913459	0.030934	0.581705	11.4986	7.46623
218	0.00421518	0.0362587	0.404327	9.19432	4.87922
218	0.00421518	0.0362587	0.39175	9.11023	4.6974
218	0.00421518	0.0362587	0.386164	9.30748	4.84195
218	0.00421518	0.0362587	0.400822	9.0745	4.69199
218	0.00421518	0.0362587	0.391813	9.13207	4.76657
219	0.00387815	0.0983957	0.131687	7.30029	1.3612
219	0.00387815	0.0983957	0.145981	7.98842	1.63789
219	0.00387815	0.0983957	0.149592	7.80498	1.62704
219	0.00387815	0.0983957	0.126769	7.67226	1.47714
219	0.00387815	0.0983957	0.145733	7.79725	1.58154
220	0.00283695	0.0727534	0.122046	6.05971	1.02901
220	0.00283695	0.0727534	0.144237	6.44935	1.23828
220	0.00283695	0.0727534	0.141048	6.39312	1.23279
220	0.00283695	0.0727534	0.140326	6.24423	1.19386
220	0.00283695	0.0727534	0.150545	6.48105	1.26067
221	0.00200953	0.0333672	0.196063	5.60691	1.75342
221	0.00200953	0.0333672	0.205407	5.66864	1.84337
221	0.00200953	0.0333672	0.216967	5.78624	1.91644
221	0.00200953	0.0333672	0.217987	5.76413	1.9269
221	0.00200953	0.0333672	0.223521	5.96949	2.12454
222	0.00313905	0.0939408	0.124269	6.31515	0.89294
222	0.00313905	0.0939408	0.106608	6.22114	0.934648
222	0.00313905	0.0939408	0.125788	6.42732	0.96539
222	0.00313905	0.0939408	0.122113	6.16149	0.884679
222	0.00313905	0.0939408	0.131839	6.74124	1.09647
223	0.000578456	0.0264927	0.0759219	2.72989	0.149507
223	0.000578456	0.0264927	0.0672976	2.78467	0.0992556
223	0.000578456	0.0264927	0.0797448	2.91148	0.215188
223	0.000578456	0.0264927	0.0775595	2.89968	0.199723
223	0.000578456	0.0264927	0.0730643	2.78737	0.232588
224	0.00312063	0.0243847	0.40331	7.01003	3.65612
224	0.00312063	0.0243847	0.377085	6.92243	3.55317
224	0.00312063	0.0243847	0.399504	7.00833	3.59723
224	0.00312063	0.0243847	0.392224	6.94306	3.63368
224	0.00312063	0.0243847	0.409269	6.99011	3.63368
225	0.00634208	0.0847582	0.258427	12.9434	5.37141
225	0.00634208	0.0847582	0.266082	13.2064	5.45673
225	0.00634208	0.0847582	0.27114	13.3031	5.51287
225	0.00634208	0.0847582	0.26209	13.181	5.34764
225	0.00634208	0.0847582	0.268124	13.221	5.36646
226	0.00246382	0.04558	0.186305	6.57511	1.94927
226	0.00246382	0.04558	0.228628	7.0367	2.33755
226	0.00246382	0.04558	0.197249	6.93324	2.12605
226	0.00246382	0.04558	0.193694	6.49957	1.88495
226	0.00246382	0.04558	0.208003	6.52319	2.06346
227	0.00631409	0.0370646	0.489144	10.9779	6.52086
227	0.00631409	0.0370646	0.469856	10.8827	6.37066
227	0.00631409	0.0370646	0.475262	10.8489	6.40233
227	0.00631409	0.0370646	0.485708	11.0117	6.4218
227	0.00631409	0.0370646	0.483437	10.9772	6.3761
228	0.00386787	0.0957872	0.137672	7.40645	1.50391
228	0.00386787	0.0957872	0.135169	7.42991	1.41566
228	0.00386787	0.0957872	0.149002	7.49557	1.43089
228	0.00386787	0.0957872	0.12414	7.2463	1.3463
228	0.00386787	0.0957872	0.139493	7.62429	1.42332
229	0.00923513	0.0674078	0.428414	16.4848	9.38325
229	0.00923513	0.0674078	0.434527	16.5701	9.32266
229	0.00923513	0.0674078	0.43927	16.5568	9.57629
229	0.00923513	0.0674078	0.427455	16.3929	9.24226
229	0.00923513	0.0674078	0.441246	16.6207	9.59636
230	0.00375146	0.0706842	0.183284	8.29053	2.40937
230	0.00375146	0.0706842	0.1942	8.4424	2.47893
230	0.00375146	0.0706842	0.205262	9.08569	2.9126
230	0.00375146	0.0706842	0.200843	8.68555	2.59017
230	0.00375146	0.0706842	0.212121	9.17373	2.85937
231	0.00727208	0.0765175	0.331322	14.8062	7.2333
231	0.00727208	0.0765175	0.350774	14.7363	7.37555
231	0.00727208	0.0765175	0.335516	14.6571	7.22807
231	0.00727208	0.0765175	0.337263	14.3669	7.03819
231	0.00727208	0.0765175	0.338603	14.5446	7.12421
232	0.00866002	0.0372015	0.555349	12.0426	7.65279
232	0.00866002	0.0372015	0.552349	12.3794	7.97389
232	0.00866002	0.0372015	0.554252	12.3716	7.88372
232	0.00866002	0.0372015	0.547739	12.1052	7.69245
232	0.00866002	0.0372015	0.543087	12.0768	7.68861
233	0.0041079	0.0636631	0.232114	9.35874	3.4498
233	0.0041079	0.0636631	0.253661	9.86855	3.78298
233	0.0041079	0.0636631	0.264467	9.90444	3.89426
233	0.0041079	0.0636631	0.268041	9.95026	3.93331
233	0.0041079	0.0636631	0.234121	9.47533	3.42646
234	0.00130832	0.088711	0.0569295	3.30278	0.0961076
234	0.00130832	0.088711	0.0628402	3.20004	0.107223
234	0.00130832	0.088711	0.0561644	3.42294	0.0996972
234	0.00130832	0.088711	0.0548961	3.09813	0.0738089
234	0.00130832	0.088711	0.0571296	3.30047	0.0963641
235	0.00831564	0.0744202	0.387628	16.4959	8.78884
235	0.00831564	0.0744202	0.373004	16.2963	8.59686
235	0.00831564	0.0744202	0.395675	16.4393	8.75255
235	0.00831564	0.0744202	0.37892	16.1486	8.69877
235	0.00831564	0.0744202	0.369179	15.8649	8.28821
236	0.00106144	0.0580402	0.077378	3.24045	0.163585
236	0.00106144	0.0580402	0.0713628	3.51521	0.175945
236	0.00106144	0.0580402	0.0676329	3.26224	0.207361
236	0.00106144	0.0580402	0.0719697	3.31145	0.153035
236	0.00106144	0.0580402	0.0758317	3.23588	0.17824
237	0.00136191	0.0781274	0.0727436	3.61481	0.156446
237	0.00136191	0.0781274	0.0692935	3.62503	0.131718
237	0.00136191	0.0781274	0.0622265	3.20155	0.101607
237	0.00136191	0.0781274	0.0648926	3.39359	0.118166
237	0.00136191	0.0781274	0.0637185	3.45696	0.137019
238	0.00419073	0.0886216	0.169296	8.65109	2.14754
238	0.00419073	0.0886216	0.173498	8.94591	2.35643
238	0.00419073	0.0886216	0.174405	8.7217	2.23961
238	0.00419073	0.0886216	0.178425	9.12739	2.45012
238	0.00419073	0.0886216	0.169902	8.8969	2.19111
239	0.00688534	0.0290386	0.537337	9.83951	6.14647
239	0.00688534	0.0290386	0.524848	9.80715	6.13293
239	0.00688534	0.0290386	0.530373	9.98399	6.18433
239	0.00688534	0.0290386	0.545273	9.99833	6.3757
239	0.00688534	0.0290386	0.539497	9.95679	6.21007
240	0.00492181	0.0402521	0.401305	9.92021	5.3489
240	0.00492181	0.0402521	0.416999	10.1636	5.52595
240	0.00492181	0.0402521	0.401369	10.1327	5.41924
240	0.00492181	0.0402521	0.40856	10.3972	5.69462
240	0.00492181	0.0402521	0.410655	10.2359	5.54908
241	0.0014906	0.0738151	0.0827292	4.10092	0.295296
241	0.0014906	0.0738151	0.0718807	3.6294	0.160283
241	0.0014906	0.0738151	0.0776427	3.52822	0.15332
241	0.0014906	0.0738151	0.0607059	3.39571	0.13103
241	0.0014906	0.0738151	0.0736842	3.80227	0.189561
242	0.00866671	0.0143044	0.585562	6.76359	4.37622
242	0.00866671	0.0143044	0.602406	7.12362	4.79396
242	0.00866671	0.0143044	0.58447	6.92353	4.57253
242	0.00866671	0.0143044	0.595368	7.10409	4.72437
242	0.00866671	0.0143044	0.604294	6.9486	4.66069
243	0.00824294	0.0713442	0.3993	15.9518	8.78628
243	0.00824294	0.0713442	0.399176	16.1916	8.7571
243	0.00824294	0.0713442	0.397141	15.9987	8.58117
243	0.00824294	0.0713442	0.387329	15.5261	8.26211
243	0.00824294	0.0713442	0.379232	15.4467	8.26842
244	0.0027324	0.0650098	0.145007	6.38982	1.29506
244	0.0027324	0.0650098	0.16336	6.73827	1.51588
244	0.0027324	0.0650098	0.154604	6.47742	1.51521
244	0.0027324	0.0650098	0.143213	6.13708	1.19342
244	0.0027324	0.0650098	0.153768	6.3675	1.35734
245	0.0082181	0.0842735	0.333682	15.9016	7.93231
245	0.0082181	0.0842735	0.336844	16.0266	7.98844
245	0.0082181	0.0842735	0.330609	16.015	7.91439
245	0.0082181	0.0842735	0.354153	16.565	8.41559
245	0.0082181	0.0842735	0.323291	15.857	7.71839
246	0.00160931	0.0561923	0.120588	4.54654	0.595996
246	0.00160931	0.0561923	0.100974	4.19654	0.476754
246	0.00160931	0.0561923	0.0949768	4.22811	0.433699
246	0.00160931	0.0561923	0.113481	4.59997	0.523018
246	0.00160931	0.0561923	0.112943	4.44835	0.54194
247	0.0015061	0.0611124	0.0764331	3.84011	0.260816
247	0.0015061	0.0611124	0.0986814	4.20676	0.385958
247	0.0015061	0.0611124	0.0863817	3.8524	0.326882
247	0.0015061	0.0611124	0.0777369	3.72158	0.249709
247	0.0015061	0.0611124	0.0919341	4.14194	0.404948
248	0.00591116	0.0700456	0.328029	12.8974	6.12837
248	0.00591116	0.0700456	0.315082	12.8716	5.94555
248	0.00591116	0.0700456	0.31763	12.6825	5.95544
248	0.00591116	0.0700456	0.311612	12.7887	5.84978
248	0.00591116	0.0700456	0.322642	12.846	5.99504
249	0.00123445	0.060124	0.0752587	3.52295	0.227466
249	0.00123445	0.060124	0.0804867	3.47039	0.20025
249	0.00123445	0.060124	0.075126	3.51347	0.186671
249	0.00123445	0.060124	0.0807899	3.6712	0.243394
249	0.00123445	0.060124	0.075188	3.46367	0.193759
250	0.00513603	0.0265845	0.486079	8.51072	5.11233
250	0.00513603	0.0265845	0.478283	8.60257	5.0638
250	0.00513603	0.0265845	0.486216	8.73781	5.21456
250	0.00513603	0.0265845	0.499382	8.65324	5.22366
250	0.00513603	0.0265845	0.483579	8.55078	5.04527
251	0.00494718	0.0190471	0.488488	7.38552	4.25222
251	0.00494718	0.0190471	0.512167	7.14114	4.27137
251	0.00494718	0.0190471	0.50822	7.25989	4.41049
251	0.00494718	0.0190471	0.518385	7.36217	4.46844
251	0.00494718	0.0190471	0.512755	7.23947	4.47339
252	0.00667648	0.0368266	0.498648	11.2816	6.70958
252	0.00667648	0.0368266	0.522006	11.1848	6.76292
252	0.00667648	0.0368266	0.502906	11.1655	6.67795
252	0.00667648	0.0368266	0.493701	10.785	6.41802
252	0.00667648	0.0368266	0.513003	11.3348	6.80531
253	0.00681587	0.0583593	0.400412	13.6053	7.24721
253	0.00681587	0.0583593	0.404619	13.5235	7.34072
253	0.00681587	0.0583593	0.411654	13.7101	7.45825
253	0.00681587	0.0583593	0.433131	14.104	7.88458
253	0.00681587	0.0583593	0.414833	13.6206	7.46566
254	0.00528663	0.0625224	0.309529	11.6405	5.30239
254	0.00528663	0.0625224	0.326561	11.9652	5.69752
254	0.00528663	0.0625224	0.305225	11.3527	5.1831
254	0.00528663	0.0625224	0.321421	11.7311	5.35787
254	0.00528663	0.0625224	0.309987	11.6499	5.42318
255	0.00476424	0.0734666	0.220654	9.96861	3.4675
255	0.00476424	0.0734666	0.251103	10.9012	4.15443
255	0.00476424	0.0734666	0.243769	10.4259	3.82639
255	0.00476424	0.0734666	0.250848	10.8862	4.174
255	0.00476424	0.0734666	0.248748	11.1437	4.2528
256	0.00679951	0.0381063	0.498175	11.512	6.93044
256	0.00679951	0.0381063	0.515037	11.5595	7.01719
256	0.00679951	0.0381063	0.504925	11.5152	6.89109
256	0.00679951	0.0381063	0.49844	11.2175	6.82942
256	0.00679951	0.0381063	0.493103	11.4498	6.77719
257	0.00816055	0.0594896	0.451688	15.0786	8.57993
257	0.00816055	0.0594896	0.444631	14.982	8.62977
257	0.00816055	0.0594896	0.447756	14.8492	8.46887
257	0.00816055	0.0594896	0.433795	14.6706	8.30713
257	0.00816055	0.0594896	0.465135	15.2482	8.98899
258	0.00513338	0.0292564	0.489614	9.19504	5.43587
258	0.00513338	0.0292564	0.49324	9.23236	5.41538
258	0.00513338	0.0292564	0.476387	9.14157	5.36795
258	0.00513338	0.0292564	0.475111	9.07313	5.34723
258	0.00513338	0.0292564	0.482046	9.03726	5.21146
259	0.00588473	0.0368279	0.475967	10.512	6.07779
259	0.00588473	0.0368279	0.471981	10.6918	6.18201
259	0.00588473	0.0368279	0.469716	10.725	6.18201
259	0.00588473	0.0368279	0.478461	10.5308	6.21921
259	0.00588473	0.0368279	0.482692	10.7536	6.28483
260	0.00711123	0.0769255	0.336678	14.7206	7.05809
260	0.00711123	0.0769255	0.334412	15.0352	7.32158
260	0.00711123	0.0769255	0.345384	14.5723	7.18843
260	0.00711123	0.0769255	0.338771	14.8887	7.22196
260	0.00711123	0.0769255	0.334064	14.7945	7.20679
261	0.00472812	0.0616508	0.284996	10.9215	4.79329
261	0.00472812	0.0616508	0.279006	10.4449	4.43656
261	0.00472812	0.0616508	0.303096	10.9288	4.88678
261	0.00472812	0.0616508	0.280996	10.6266	4.62564
261	0.00472812	0.0616508	0.266343	10.5801	4.37033
262	0.00360964	0.0682563	0.207385	8.73271	2.86221
262	0.00360964	0.0682563	0.209719	8.62571	2.71523
262	0.00360964	0.0682563	0.190767	8.20843	2.24636
262	0.00360964	0.0682563	0.217294	8.85293	3.02873
262	0.00360964	0.0682563	0.199322	8.63821	2.65706
263	0.00221062	0.0105059	0.368924	4.56826	2.18047
263	0.00221062	0.0105059	0.377539	4.64686	2.26419
263	0.00221062	0.0105059	0.386401	4.47289	2.2235
263	0.00221062	0.0105059	0.363122	4.49341	2.10196
263	0.00221062	0.0105059	0.391018	4.67754	2.35909
264	0.00866132	0.0854305	0.363843	17.166	8.67699
264	0.00866132	0.0854305	0.360406	17.5289	9.08365
264	0.00866132	0.0854305	0.366967	17.2114	8.83334
264	0.00866132	0.0854305	0.347305	16.9939	8.71264
264	0.00866132	0.0854305	0.357975	17.1595	8.75278
265	0.000753837	0.0893573	0.0454798	2.47878	0.0128911
265	0.000753837	0.0893573	0.0430052	2.70415	0.020332
265	0.000753837	0.0893573	0.0474595	2.49223	0.0240527
265	0.000753837	0.0893573	0.0418654	2.69418	0.0258169
265	0.000753837	0.0893573	0.0418733	2.54829	0.00925977
266	0.00344911	0.0194457	0.42135	6.60339	3.60855
266	0.00344911	0.0194457	0.435095	6.56137	3.55223
266	0.00344911	0.0194457	0.430166	6.61709	3.50741
266	0.00344911	0.0194457	0.431262	6.55313	3.52277
266	0.00344911	0.0194457	0.430408	6.5615	3.62843
267	0.00735116	0.0808297	0.313906	15.161	7.17714
267	0.00735116	0.0808297	0.336457	14.9156	7.26892
267	0.00735116	0.0808297	0.31567	14.642	7.00187
267	0.00735116	0.0808297	0.33194	15.0568	7.21187
267	0.00735116	0.0808297	0.309358	14.5169	6.77281
268	0.00656184	0.085309	0.269449	13.2134	5.51697
268	0.00656184	0.085309	0.299808	14.5078	6.44708
268	0.00656184	0.085309	0.261845	13.2395	5.42287
268	0.00656184	0.085309	0.280564	14.0703	6.14938
268	0.00656184	0.085309	0.279822	13.6535	5.91134
269	0.00893002	0.0385107	0.548593	12.8181	8.0944
269	0.00893002	0.0385107	0.54834	12.6998	8.07359
269	0.00893002	0.0385107	0.542559	12.9734	8.26287
269	0.00893002	0.0385107	0.53448	12.5609	7.83274
269	0.00893002	0.0385107	0.552	12.764	8.16259
270	0.00534489	0.06493	0.307846	11.9386	5.39181
270	0.00534489	0.06493	0.301474	11.6927	5.24557
270	0.00534489	0.06493	0.322947	11.964	5.42287
270	0.00534489	0.06493	0.289322	11.7405	5.22068
270	0.00534489	0.06493	0.331716	12.1957	5.84514
271	0.000931297	0.0977637	0.0417101	2.7434	0.0295585
271	0.000931297	0.0977637	0.0479347	2.77211	0.0259596
271	0.000931297	0.0977637	0.0521648	2.80794	0.0368738
271	0.000931297	0.0977637	0.0465116	2.80711	0.0425319
271	0.000931297	0.0977637	0.0512048	2.91588	0.0276824
272	0.00900097	0.0170374	0.60106	7.65615	5.0789
272	0.00900097	0.0170374	0.605507	7.74239	5.14371
272	0.00900097	0.0170374	0.586611	7.71144	5.07647
272	0.00900097	0.0170374	0.6066	7.66882	5.13907
272	0.00900097	0.0170374	0.607973	7.81987	5.23978
273	0.00352449	0.062833	0.205113	8.14813	2.60421
273	0.00352449	0.062833	0.184745	7.77983	2.25526
273	0.00352449	0.062833	0.214929	8.21786	2.55465
273	0.00352449	0.062833	0.211045	8.17624	2.64249
273	0.00352449	0.062833	0.201877	8.19332	2.47252
274	0.00152284	0.0552986	0.0991501	3.94411	0.361744
274	0.00152284	0.0552986	0.0883424	3.91046	0.383269
274	0.00152284	0.0552986	0.0973451	4.08719	0.439304
274	0.00152284	0.0552986	0.0918942	4.1107	0.44215
274	0.00152284	0.0552986	0.0876874	3.79896	0.298899
275	0.00346853	0.0626946	0.214917	8.31793	2.67224
275	0.00346853	0.0626946	0.211987	8.45858	2.74117
275	0.00346853	0.0626946	0.193548	7.75572	2.31784
275	0.00346853	0.0626946	0.189984	7.78158	2.47251
275	0.00346853	0.0626946	0.194181	8.00893	2.40839
276	0.00801042	0.0356795	0.547053	11.7441	7.32248
276	0.00801042	0.0356795	0.535995	11.5807	7.36904
276	0.00801042	0.0356795	0.545384	11.7074	7.31253
276	0.00801042	0.0356795	0.541292	11.4865	7.18002
276	0.00801042	0.0356795	0.528926	11.7369	7.37904
277	0.0048155	0.066867	0.280511	11.0106	4.56299
277	0.0048155	0.066867	0.290977	11.526	4.8776
277	0.0048155	0.066867	0.260763	10.8152	4.2984
277	0.0048155	0.066867	0.274841	11.1819	4.67706
277	0.0048155	0.066867	0.267185	10.9031	4.32731
278	0.00839361	0.0450789	0.49158	13.5443	8.03268
278	0.00839361	0.0450789	0.508028	13.4897	8.26376
278	0.00839361	0.0450789	0.512947	13.6969	8.33256
278	0.00839361	0.0450789	0.52583	13.5109	8.4344
278	0.00839361	0.0450789	0.508815	13.4187	8.11359
279	0.00365407	0.0892587	0.153592	7.87758	1.67937
279	0.00365407	0.0892587	0.134891	7.39291	1.32755
279	0.00365407	0.0892587	0.146549	7.438	1.49869
279	0.00365407	0.0892587	0.144765	7.29778	1.46986
279	0.00365407	0.0892587	0.181491	8.95318	2.2124
280	0.0064189	0.0860338	0.284628	13.8169	6.05848
280	0.0064189	0.0860338	0.256925	13.2737	5.58153
280	0.0064189	0.0860338	0.264175	13.0314	5.22066
280	0.0064189	0.0860338	0.276691	13.5875	5.70879
280	0.0064189	0.0860338	0.279153	13.5217	5.78947
281	0.00644324	0.0290689	0.527003	9.65425	6.05242
281	0.00644324	0.0290689	0.527644	9.68243	5.91704
281	0.00644324	0.0290689	0.525993	9.71899	6.08175
281	0.00644324	0.0290689	0.528016	9.70186	6.0125
281	0.00644324	0.0290689	0.534494	9.67218	6.03612
282	0.000490933	0.0879482	0.0333333	2.43593	0.0110223
282	0.000490933	0.0879482	0.0407801	2.27843	0.00922441
282	0.000490933	0.0879482	0.036385	2.24966	0.00369706
282	0.000490933	0.0879482	0.0420216	2.37792	0.0147811
282	0.000490933	0.0879482	0.0354191	2.25066	0.00924676
283	0.00612055	0.0734319	0.312386	13.2805	6.17776
283	0.00612055	0.0734319	0.297454	12.9739	5.80888
283	0.00612055	0.0734319	0.308929	13.1158	5.90959
283	0.00612055	0.0734319	0.296842	13.042	5.88474
283	0.00612055	0.0734319	0.286703	12.5651	5.5332
284	0.00412195	0.0764075	0.208234	9.55664	3.12685
284	0.00412195	0.0764075	0.191465	9.15022	2.7593
284	0.00412195	0.0764075	0.214913	9.61407	3.06934
284	0.00412195	0.0764075	0.198636	9.33952	2.79541
284	0.00412195	0.0764075	0.218172	9.56876	3.0255
285	0.00197436	0.0933675	0.0829531	4.1719	0.234542
285	0.00197436	0.0933675	0.079459	4.11729	0.210103
285	0.00197436	0.0933675	0.0635576	4.2046	0.249284
285	0.00197436	0.0933675	0.0782754	4.15179	0.209798
285	0.00197436	0.0933675	0.0799656	3.97927	0.243403
286	0.000616763	0.0176639	0.0935733	3.11859	0.397449
286	0.000616763	0.0176639	0.091805	3.10315	0.376363
286	0.000616763	0.0176639	0.118154	3.26573	0.533821
286	0.000616763	0.0176639	0.106303	3.03552	0.407453
286	0.000616763	0.0176639	0.120874	3.2261	0.544428
287	0.00951234	0.0213065	0.615734	9.02106	6.05458
287	0.00951234	0.0213065	0.613019	9.11896	6.2037
287	0.00951234	0.0213065	0.624833	9.30615	6.27607
287	0.00951234	0.0213065	0.602244	9.11026	6.07165
287	0.00951234	0.0213065	0.626957	9.10549	6.25473
288	0.00942575	0.0268735	0.599429	10.5458	7.04717
