Sim	T1	k	Antigen_2016	MF_2016
116	0.00740544	0.0224337	8.73252	5.69947
117	0.00608244	0.044422	11.4542	6.42538
117	0.00608244	0.044422	11.845	6.70338
117	0.00608244	0.044422	11.3376	6.34862
117	0.00608244	0.044422	11.7742	6.63577
117	0.00608244	0.044422	11.679	6.64394
118	0.000995759	0.0587328	3.12713	0.136202
118	0.000995759	0.0587328	3.10731	0.0903609
118	0.000995759	0.0587328	3.0405	0.128679
118	0.000995759	0.0587328	3.254	0.127499
118	0.000995759	0.0587328	3.22658	0.151883
119	0.00278734	0.0594449	6.73153	1.73033
119	0.00278734	0.0594449	6.77336	1.63928
119	0.00278734	0.0594449	6.89267	1.82241
119	0.00278734	0.0594449	7.15261	2.03359
119	0.00278734	0.0594449	6.95572	1.89332
120	0.000106471	0.0646002	1.97518	0.00184424
120	0.000106471	0.0646002	2.00566	0.00369706
120	0.000106471	0.0646002	1.94116	0.00369392
120	0.000106471	0.0646002	1.95743	0
120	0.000106471	0.0646002	2.01513	0.00184536
121	0.00773206	0.0295579	10.4702	6.62869
121	0.00773206	0.0295579	10.4189	6.64085
121	0.00773206	0.0295579	10.5974	6.88764
121	0.00773206	0.0295579	10.3789	6.67884
121	0.00773206	0.0295579	10.519	6.62035
122	0.000812041	0.0336055	3.31829	0.292246
122	0.000812041	0.0336055	3.08064	0.193577
122	0.000812041	0.0336055	3.29821	0.279164
122	0.000812041	0.0336055	3.32946	0.293125
122	0.000812041	0.0336055	3.1702	0.214303
123	0.00217895	0.0399782	6.06195	1.86679
123	0.00217895	0.0399782	6.09236	1.90594
123	0.00217895	0.0399782	5.73882	1.71374
123	0.00217895	0.0399782	6.50135	2.13819
123	0.00217895	0.0399782	5.895	1.80763
124	0.00434577	0.0269743	8.21592	4.56256
124	0.00434577	0.0269743	8.27798	4.69591
124	0.00434577	0.0269743	8.20922	4.77199
124	0.00434577	0.0269743	8.13387	4.65425
124	0.00434577	0.0269743	8.27263	4.53649
125	0.00263471	0.0523538	7.14246	2.16723
125	0.00263471	0.0523538	7.04403	2.14761
125	0.00263471	0.0523538	6.81634	1.86655
125	0.00263471	0.0523538	6.79703	1.94253
125	0.00263471	0.0523538	6.93267	1.99317
126	0.00503352	0.0836869	11.3685	4.35868
126	0.00503352	0.0836869	10.9771	3.81049
126	0.00503352	0.0836869	11.0261	3.72035
126	0.00503352	0.0836869	10.6233	3.66983
126	0.00503352	0.0836869	11.3003	4.17703
127	0.000676497	0.079825	2.4732	0.012939
127	0.000676497	0.079825	2.4803	0.0277439
127	0.000676497	0.079825	2.57382	0.0221881
127	0.000676497	0.079825	2.5661	0.0204101
127	0.000676497	0.079825	2.72648	0.025826
128	0.00812337	0.0432886	13.2767	8.13325
128	0.00812337	0.0432886	13.0986	8.06449
128	0.00812337	0.0432886	13.0285	7.9292
128	0.00812337	0.0432886	13.3369	8.03324
128	0.00812337	0.0432886	12.9317	7.919
129	0.00147375	0.0440716	4.35242	0.671029
129	0.00147375	0.0440716	4.30499	0.683919
129	0.00147375	0.0440716	4.34059	0.693828
129	0.00147375	0.0440716	4.53884	0.641297
129	0.00147375	0.0440716	4.4709	0.700262
130	0.00320058	0.0789279	7.32035	1.55971
130	0.00320058	0.0789279	6.68332	1.2382
130	0.00320058	0.0789279	7.02446	1.57839
130	0.00320058	0.0789279	7.01984	1.39954
130	0.00320058	0.0789279	7.50693	1.66328
131	0.00437324	0.0997891	9.15606	2.26046
131	0.00437324	0.0997891	7.9983	1.59966
131	0.00437324	0.0997891	8.18187	1.61829
131	0.00437324	0.0997891	7.99867	1.68869
131	0.00437324	0.0997891	8.48218	1.89334
132	0.00349967	0.0258356	7.42702	3.88937
132	0.00349967	0.0258356	7.38938	3.86431
132	0.00349967	0.0258356	7.4943	3.97695
132	0.00349967	0.0258356	7.37867	3.92804
132	0.00349967	0.0258356	7.32177	3.83768
133	0.00887116	0.0473837	14.2878	8.89417
133	0.00887116	0.0473837	14.1422	8.66477
133	0.00887116	0.0473837	13.9759	8.57606
133	0.00887116	0.0473837	14.2103	8.7414
133	0.00887116	0.0473837	13.9284	8.50678
134	0.00538741	0.0550794	11.6237	5.80633
134	0.00538741	0.0550794	11.9166	6.0997
134	0.00538741	0.0550794	11.7043	5.66981
134	0.00538741	0.0550794	11.7683	5.95337
134	0.00538741	0.0550794	12.0144	6.12653
135	0.00483928	0.0795911	10.4041	3.44514
135	0.00483928	0.0795911	10.669	3.69327
135	0.00483928	0.0795911	10.1218	3.47129
135	0.00483928	0.0795911	10.6136	3.60028
135	0.00483928	0.0795911	9.88597	3.12373
136	0.00821378	0.0876425	16.7439	8.24641
136	0.00821378	0.0876425	16.5152	8.13752
136	0.00821378	0.0876425	16.3842	7.87156
136	0.00821378	0.0876425	16.4956	8.06682
136	0.00821378	0.0876425	16.6516	8.17296
137	0.0053672	0.0247443	8.48497	5.07103
137	0.0053672	0.0247443	8.49097	5.15991
137	0.0053672	0.0247443	8.43519	5.1
137	0.0053672	0.0247443	8.53046	5.1574
137	0.0053672	0.0247443	8.37849	5.17896
138	0.00789323	0.0176156	7.74917	5.15382
138	0.00789323	0.0176156	7.64934	5.11004
138	0.00789323	0.0176156	7.61804	5.03351
138	0.00789323	0.0176156	7.83733	5.13793
138	0.00789323	0.0176156	7.75719	5.16041
139	0.00723195	0.0726363	14.9698	7.36464
139	0.00723195	0.0726363	14.238	7.02389
139	0.00723195	0.0726363	15.3251	7.84618
139	0.00723195	0.0726363	14.7913	7.48157
139	0.00723195	0.0726363	14.1683	7.25094
140	0.0092634	0.0833048	17.6266	9.46797
140	0.0092634	0.0833048	17.7762	9.32501
140	0.0092634	0.0833048	17.3124	9.26117
140	0.0092634	0.0833048	17.7343	9.4567
140	0.0092634	0.0833048	17.7164	9.60505
141	0.00891726	0.0164821	7.60825	5.02533
141	0.00891726	0.0164821	7.386	4.98082
141	0.00891726	0.0164821	7.52329	5.02721
141	0.00891726	0.0164821	7.38751	4.946
141	0.00891726	0.0164821	7.72487	5.18503
142	0.00361096	0.0161581	6.27426	3.60377
142	0.00361096	0.0161581	6.12403	3.56912
142	0.00361096	0.0161581	6.14721	3.50556
142	0.00361096	0.0161581	6.00273	3.30307
142	0.00361096	0.0161581	6.09354	3.47229
143	0.00472235	0.0768599	10.4167	3.58606
143	0.00472235	0.0768599	10.9767	4.05039
143	0.00472235	0.0768599	10.3516	3.59178
143	0.00472235	0.0768599	10.3395	3.61533
143	0.00472235	0.0768599	10.6175	3.76221
144	0.00788185	0.0489064	13.6376	8.06574
144	0.00788185	0.0489064	13.8105	8.3941
144	0.00788185	0.0489064	14.0641	8.34026
144	0.00788185	0.0489064	13.391	7.84281
144	0.00788185	0.0489064	13.4573	7.98344
145	0.0049535	0.0715781	11.2619	4.44781
145	0.0049535	0.0715781	10.702	4.12213
145	0.0049535	0.0715781	11.2539	4.48678
145	0.0049535	0.0715781	11.0978	4.46531
145	0.0049535	0.0715781	11.4116	4.84768
146	2.73497e-05	0.0800066	1.90529	0
146	2.73497e-05	0.0800066	1.9693	0
146	2.73497e-05	0.0800066	1.97501	0
146	2.73497e-05	0.0800066	1.90152	0
146	2.73497e-05	0.0800066	1.90847	0
147	0.000654598	0.0313671	3.07184	0.213322
147	0.000654598	0.0313671	2.88511	0.164705
147	0.000654598	0.0313671	3.00013	0.218393
147	0.000654598	0.0313671	3.21742	0.248923
147	0.000654598	0.0313671	2.90361	0.15895
148	0.00785291	0.091946	16.027	7.38854
148	0.00785291	0.091946	16.1729	7.565
148	0.00785291	0.091946	15.9523	7.44193
148	0.00785291	0.091946	15.8604	7.40474
148	0.00785291	0.091946	15.9334	7.37986
149	0.0068059	0.092564	13.907	5.86792
149	0.0068059	0.092564	14.1417	5.95615
149	0.0068059	0.092564	14.1064	5.86965
149	0.0068059	0.092564	14.8553	6.54519
149	0.0068059	0.092564	14.5355	6.13166
150	0.0047296	0.021995	7.93874	4.67594
150	0.0047296	0.021995	7.63943	4.52099
150	0.0047296	0.021995	7.60002	4.51873
150	0.0047296	0.021995	7.85143	4.68205
150	0.0047296	0.021995	7.59173	4.57723
151	0.00609896	0.0764757	12.8941	5.70902
151	0.00609896	0.0764757	13.3129	5.99395
151	0.00609896	0.0764757	13.0393	5.84622
151	0.00609896	0.0764757	12.8173	5.41865
151	0.00609896	0.0764757	12.4746	5.39243
152	0.00262264	0.0504076	6.77698	2.06921
152	0.00262264	0.0504076	6.94907	2.29292
152	0.00262264	0.0504076	6.90405	2.09739
152	0.00262264	0.0504076	6.88737	2.11279
152	0.00262264	0.0504076	7.38834	2.34448
153	0.00578872	0.0488196	11.9348	6.33897
153	0.00578872	0.0488196	11.667	6.40703
153	0.00578872	0.0488196	11.8902	6.38977
153	0.00578872	0.0488196	12.1306	6.55324
153	0.00578872	0.0488196	11.8428	6.29444
154	0.00457647	0.0999304	8.90344	2.09177
154	0.00457647	0.0999304	9.45996	2.42761
154	0.00457647	0.0999304	9.65417	2.54765
154	0.00457647	0.0999304	9.26296	2.23442
154	0.00457647	0.0999304	8.62286	1.8702
155	0.00303599	0.0162505	5.78134	3.10092
155	0.00303599	0.0162505	5.88517	3.16483
155	0.00303599	0.0162505	5.7579	3.18738
155	0.00303599	0.0162505	5.90312	3.07354
155	0.00303599	0.0162505	5.80046	3.06023
156	0.00581688	0.0743574	12.3577	5.30092
156	0.00581688	0.0743574	12.9645	5.63586
156	0.00581688	0.0743574	12.4272	5.47619
156	0.00581688	0.0743574	12.3219	5.19404
156	0.00581688	0.0743574	12.4372	5.29311
157	0.00883223	0.0672271	15.9934	8.91803
157	0.00883223	0.0672271	16.4816	9.46174
157	0.00883223	0.0672271	16.2704	9.39129
157	0.00883223	0.0672271	16.2618	9.05038
157	0.00883223	0.0672271	16.0689	9.16513
158	0.00763131	0.0693525	15.1192	7.93525
158	0.00763131	0.0693525	14.8663	7.94372
158	0.00763131	0.0693525	15.2433	8.01688
158	0.00763131	0.0693525	15.365	8.24941
158	0.00763131	0.0693525	15.1221	7.81879
159	0.00932196	0.0201299	8.59391	5.78578
159	0.00932196	0.0201299	8.90281	6.01013
159	0.00932196	0.0201299	8.51084	5.70417
159	0.00932196	0.0201299	8.81023	5.91655
159	0.00932196	0.0201299	8.64794	5.88497
160	0.0039066	0.0978944	8.60575	2.01255
160	0.0039066	0.0978944	8.14028	1.77107
160	0.0039066	0.0978944	7.33304	1.29439
160	0.0039066	0.0978944	7.80565	1.58443
160	0.0039066	0.0978944	8.17343	1.73616
161	0.00734785	0.0659227	14.797	7.76473
161	0.00734785	0.0659227	14.1418	7.34494
161	0.00734785	0.0659227	14.4466	7.56629
161	0.00734785	0.0659227	14.4869	7.81621
161	0.00734785	0.0659227	14.4774	7.63146
162	0.000279225	0.0415585	2.2677	0.0165795
162	0.000279225	0.0415585	2.22518	0.0166611
162	0.000279225	0.0415585	2.25644	0.0147721
162	0.000279225	0.0415585	2.12852	0.0221145
162	0.000279225	0.0415585	2.37766	0.0258041
163	0.00163338	0.0174483	4.85646	2.0209
163	0.00163338	0.0174483	4.97829	2.05858
163	0.00163338	0.0174483	4.77941	1.98419
163	0.00163338	0.0174483	4.70514	1.85096
163	0.00163338	0.0174483	4.99612	2.10081
164	0.00600431	0.0178973	7.24107	4.62736
164	0.00600431	0.0178973	7.14575	4.41831
164	0.00600431	0.0178973	7.14299	4.44453
164	0.00600431	0.0178973	7.32044	4.64255
164	0.00600431	0.0178973	7.42177	4.68567
165	0.00584954	0.0422196	11.2471	6.31783
165	0.00584954	0.0422196	11.3158	6.34746
165	0.00584954	0.0422196	11.2453	6.36451
165	0.00584954	0.0422196	11.3012	6.41973
165	0.00584954	0.0422196	11.1039	6.23322
166	0.00626971	0.0751572	13.34	6.19396
166	0.00626971	0.0751572	13.1527	5.98507
166	0.00626971	0.0751572	13.6354	6.27245
166	0.00626971	0.0751572	13.1915	6.10507
166	0.00626971	0.0751572	13.7854	6.38113
167	0.00392359	0.0871201	9.16736	2.63562
167	0.00392359	0.0871201	8.22811	1.9626
167	0.00392359	0.0871201	8.3361	2.11073
167	0.00392359	0.0871201	7.87052	1.66375
167	0.00392359	0.0871201	8.99515	2.33549
168	0.0023281	0.025898	6.55888	3.07712
168	0.0023281	0.025898	6.49712	2.97654
168	0.0023281	0.025898	6.21051	2.82447
168	0.0023281	0.025898	6.41766	2.81063
168	0.0023281	0.025898	6.13106	2.70641
169	0.001888	0.0752715	4.23481	0.358914
169	0.001888	0.0752715	4.4645	0.441098
169	0.001888	0.0752715	4.31023	0.368443
169	0.001888	0.0752715	4.02426	0.247023
169	0.001888	0.0752715	4.5774	0.413953
170	0.00305293	0.0831486	6.63678	1.15583
170	0.00305293	0.0831486	6.6929	1.16936
170	0.00305293	0.0831486	6.94143	1.25907
170	0.00305293	0.0831486	6.6334	1.08123
170	0.00305293	0.0831486	6.27981	1.02045
171	0.00810691	0.0708068	15.9309	8.68706
171	0.00810691	0.0708068	15.668	8.47837
171	0.00810691	0.0708068	15.2884	8.0908
171	0.00810691	0.0708068	15.6862	8.27506
171	0.00810691	0.0708068	15.5788	8.29135
172	0.000416334	0.056687	2.4151	0.0350282
172	0.000416334	0.056687	2.3871	0.00921659
172	0.000416334	0.056687	2.33949	0.0166184
172	0.000416334	0.056687	2.40173	0.0239804
172	0.000416334	0.056687	2.34092	0.0184761
173	0.00949416	0.0443235	14.0773	8.76285
173	0.00949416	0.0443235	13.7746	8.71581
173	0.00949416	0.0443235	14.1348	8.86966
173	0.00949416	0.0443235	13.978	8.81539
173	0.00949416	0.0443235	14.332	8.97161
174	0.00749929	0.0743328	14.9745	7.53164
174	0.00749929	0.0743328	14.993	7.76168
174	0.00749929	0.0743328	15.1016	7.62578
174	0.00749929	0.0743328	15.4569	8.09139
174	0.00749929	0.0743328	14.9258	7.71705
175	0.000740741	0.0732279	2.57253	0.0258546
175	0.000740741	0.0732279	2.66912	0.0331339
175	0.000740741	0.0732279	2.61238	0.0442152
175	0.000740741	0.0732279	2.76975	0.0555803
175	0.000740741	0.0732279	2.79758	0.0480112
176	0.0031008	0.0633558	7.37128	2.02849
176	0.0031008	0.0633558	7.49192	1.95473
176	0.0031008	0.0633558	6.99928	1.87533
176	0.0031008	0.0633558	6.99447	1.688
176	0.0031008	0.0633558	7.23844	1.99808
177	0.00332424	0.0203469	6.59245	3.58748
177	0.00332424	0.0203469	6.64052	3.62362
177	0.00332424	0.0203469	6.65578	3.68032
177	0.00332424	0.0203469	6.45233	3.52937
177	0.00332424	0.0203469	6.61842	3.55045
178	0.00506307	0.0897335	11.0523	3.74311
178	0.00506307	0.0897335	9.77693	2.85137
178	0.00506307	0.0897335	10.7513	3.46565
178	0.00506307	0.0897335	11.4794	4.02743
178	0.00506307	0.0897335	10.2475	3.06484
179	0.00346259	0.0464836	8.82	3.77763
179	0.00346259	0.0464836	8.55467	3.47406
179	0.00346259	0.0464836	8.69791	3.63771
179	0.00346259	0.0464836	8.68226	3.62668
179	0.00346259	0.0464836	8.7035	3.54914
180	0.00216163	0.0462005	5.80756	1.45097
180	0.00216163	0.0462005	6.04618	1.6833
180	0.00216163	0.0462005	6.27457	1.8098
180	0.00216163	0.0462005	5.8308	1.50971
180	0.00216163	0.0462005	6.03663	1.55849
181	0.00242528	0.0759167	5.51958	0.791947
181	0.00242528	0.0759167	5.35648	0.698913
181	0.00242528	0.0759167	5.8692	0.994528
181	0.00242528	0.0759167	5.67629	0.823265
181	0.00242528	0.0759167	5.93841	0.919723
182	0.00693933	0.0541753	13.2782	7.18168
182	0.00693933	0.0541753	13.6433	7.58494
182	0.00693933	0.0541753	13.3002	7.28211
182	0.00693933	0.0541753	13.3612	7.50111
182	0.00693933	0.0541753	13.2627	7.38028
183	0.00258759	0.0915452	5.54594	0.664923
183	0.00258759	0.0915452	5.21139	0.537009
183	0.00258759	0.0915452	5.05985	0.484002
183	0.00258759	0.0915452	4.94608	0.457185
183	0.00258759	0.0915452	5.11151	0.493768
184	0.00673448	0.0428031	11.9233	7.02334
184	0.00673448	0.0428031	11.7394	6.63354
184	0.00673448	0.0428031	12.0488	6.99001
184	0.00673448	0.0428031	12.0723	7.15355
184	0.00673448	0.0428031	12.0168	7.10778
185	0.00686441	0.0443583	12.4629	7.2347
185	0.00686441	0.0443583	12.4162	7.25367
185	0.00686441	0.0443583	12.2243	7.17717
185	0.00686441	0.0443583	12.3456	7.26308
185	0.00686441	0.0443583	12.4533	7.31265
186	0.00909543	0.0295648	11.1255	7.23406
186	0.00909543	0.0295648	10.9956	7.16261
186	0.00909543	0.0295648	10.9137	7.27701
186	0.00909543	0.0295648	10.9683	7.13173
186	0.00909543	0.0295648	10.7378	6.98327
187	0.000384804	0.0719315	2.39066	0.0147572
187	0.000384804	0.0719315	2.2011	0.00368385
187	0.000384804	0.0719315	2.27285	0.00557072
187	0.000384804	0.0719315	2.3723	0.00922356
187	0.000384804	0.0719315	2.23334	0.0166116
188	0.00666525	0.0227749	8.64494	5.65978
188	0.00666525	0.0227749	8.60326	5.54149
188	0.00666525	0.0227749	8.58615	5.35296
188	0.00666525	0.0227749	8.53805	5.50103
188	0.00666525	0.0227749	8.75021	5.68727
189	0.00288939	0.0921662	5.63956	0.747767
189	0.00288939	0.0921662	5.61459	0.705982
189	0.00288939	0.0921662	5.84096	0.839949
189	0.00288939	0.0921662	5.48937	0.620602
189	0.00288939	0.0921662	6.00004	0.828673
190	0.00844344	0.0349669	11.7953	7.44636
190	0.00844344	0.0349669	11.9744	7.56267
190	0.00844344	0.0349669	12.0264	7.75955
190	0.00844344	0.0349669	11.6386	7.41794
190	0.00844344	0.0349669	12.0368	7.75205
191	0.007365	0.0275552	10.1824	6.59622
191	0.007365	0.0275552	9.68069	6.15189
191	0.007365	0.0275552	10.0175	6.4134
191	0.007365	0.0275552	9.92399	6.27138
191	0.007365	0.0275552	9.71446	6.04619
192	0.00871585	0.0264454	10.1396	6.76708
192	0.00871585	0.0264454	10.1473	6.71195
192	0.00871585	0.0264454	10.205	6.70378
192	0.00871585	0.0264454	10.0905	6.5509
192	0.00871585	0.0264454	10.0949	6.67752
193	0.00115467	0.0905107	3.10145	0.0976688
193	0.00115467	0.0905107	3.07914	0.0719942
193	0.00115467	0.0905107	2.86211	0.059165
193	0.00115467	0.0905107	3.03434	0.0721581
193	0.00115467	0.0905107	3.1319	0.0846958
194	0.000300351	0.091137	2.10968	0.0073959
194	0.000300351	0.091137	2.10524	0.00185158
194	0.000300351	0.091137	2.10317	0
194	0.000300351	0.091137	2.1643	0.00184983
194	0.000300351	0.091137	2.18004	0.0036825
195	0.00598131	0.0394077	11.1826	6.5221
195	0.00598131	0.0394077	11.014	6.41037
195	0.00598131	0.0394077	10.6817	6.18933
195	0.00598131	0.0394077	10.9776	6.5045
195	0.00598131	0.0394077	11.1728	6.51917
196	0.00503196	0.0841889	11.3796	3.93363
196	0.00503196	0.0841889	10.6108	3.41649
196	0.00503196	0.0841889	11.2699	3.98215
196	0.00503196	0.0841889	11.3242	4.02535
196	0.00503196	0.0841889	10.9287	3.6823
197	0.000387982	0.0931181	2.19823	0
197	0.000387982	0.0931181	2.31326	0.0018403
197	0.000387982	0.0931181	2.32047	0.00369208
197	0.000387982	0.0931181	2.15707	0.00185316
197	0.000387982	0.0931181	2.22058	0.0129426
198	0.00903219	0.0633974	15.9188	9.16122
198	0.00903219	0.0633974	16.3415	9.4272
198	0.00903219	0.0633974	15.8411	8.94232
198	0.00903219	0.0633974	15.9865	9.2697
198	0.00903219	0.0633974	16.1324	9.5469
199	0.0063715	0.0418155	11.6825	6.79152
199	0.0063715	0.0418155	11.7026	6.75825
199	0.0063715	0.0418155	11.5935	6.96721
199	0.0063715	0.0418155	11.7533	6.79388
199	0.0063715	0.0418155	11.7651	6.73584
200	0.0085222	0.0826725	16.8531	8.62215
200	0.0085222	0.0826725	16.8482	8.78129
200	0.0085222	0.0826725	16.5965	8.78474
200	0.0085222	0.0826725	17.0361	8.93582
200	0.0085222	0.0826725	16.5558	8.37923
201	0.00092433	0.0853274	2.93955	0.057204
201	0.00092433	0.0853274	2.85915	0.0258245
201	0.00092433	0.0853274	2.83318	0.037035
201	0.00092433	0.0853274	2.88838	0.0590973
201	0.00092433	0.0853274	2.91494	0.044503
202	0.00870465	0.0816997	16.9877	8.85487
202	0.00870465	0.0816997	17.1252	9.01872
202	0.00870465	0.0816997	17.074	9.06142
202	0.00870465	0.0816997	16.5139	8.43493
202	0.00870465	0.0816997	17.047	9.08654
203	0.00966032	0.0203521	8.81934	5.96902
203	0.00966032	0.0203521	8.91831	6.05204
203	0.00966032	0.0203521	8.80521	5.88431
203	0.00966032	0.0203521	8.6812	5.92168
203	0.00966032	0.0203521	8.9915	6.148
204	0.00721258	0.0234727	9.02988	5.86027
204	0.00721258	0.0234727	9.07259	5.79263
204	0.00721258	0.0234727	8.76973	5.61108
204	0.00721258	0.0234727	9.05901	5.91375
204	0.00721258	0.0234727	9.27254	6.0066
205	0.00999498	0.0650569	17.2252	10.2687
205	0.00999498	0.0650569	16.8569	9.90062
205	0.00999498	0.0650569	16.915	9.87061
205	0.00999498	0.0650569	17.0984	10.0362
205	0.00999498	0.0650569	16.7061	9.93797
206	0.00855893	0.0500263	14.1096	8.44503
206	0.00855893	0.0500263	14.2683	8.51879
206	0.00855893	0.0500263	14.1212	8.42148
206	0.00855893	0.0500263	14.319	8.65986
206	0.00855893	0.0500263	14.2586	8.77578
207	0.00807243	0.0900469	16.2001	7.54584
207	0.00807243	0.0900469	16.4911	7.87499
207	0.00807243	0.0900469	16.4768	7.78703
207	0.00807243	0.0900469	16.5438	8.17842
207	0.00807243	0.0900469	15.9254	7.78352
208	0.00899032	0.0476386	14.1843	8.67874
208	0.00899032	0.0476386	13.9078	8.47676
208	0.00899032	0.0476386	14.4083	8.84992
208	0.00899032	0.0476386	14.3079	8.82586
208	0.00899032	0.0476386	14.4456	9.0241
209	0.0069361	0.0793359	14.6066	6.92952
209	0.0069361	0.0793359	14.6033	7.02147
209	0.0069361	0.0793359	14.3989	6.86174
209	0.0069361	0.0793359	13.904	6.47522
209	0.0069361	0.0793359	14.1398	6.53715
210	0.00587618	0.0698909	12.5405	5.60116
210	0.00587618	0.0698909	12.8026	6.05825
210	0.00587618	0.0698909	12.0967	5.26939
210	0.00587618	0.0698909	12.7654	5.92255
210	0.00587618	0.0698909	12.5023	5.75257
211	0.00268907	0.0387949	7.178	2.85284
211	0.00268907	0.0387949	7.43607	3.07553
211	0.00268907	0.0387949	7.37371	2.87565
211	0.00268907	0.0387949	7.46612	3.11165
211	0.00268907	0.0387949	6.65312	2.34946
212	0.00512258	0.0891072	10.0769	3.02326
212	0.00512258	0.0891072	11.0136	3.69404
212	0.00512258	0.0891072	10.0993	3.13504
212	0.00512258	0.0891072	11.1614	3.81098
212	0.00512258	0.0891072	10.9137	3.62682
213	0.00289326	0.0165315	5.99011	3.22288
213	0.00289326	0.0165315	5.81632	3.05218
213	0.00289326	0.0165315	5.81055	3.00808
213	0.00289326	0.0165315	5.69097	3.02727
213	0.00289326	0.0165315	5.8326	3.23235
214	0.00346922	0.0317635	7.77112	3.82383
214	0.00346922	0.0317635	8.01512	4.06195
214	0.00346922	0.0317635	7.92965	4.05497
214	0.00346922	0.0317635	8.10552	4.05552
214	0.00346922	0.0317635	8.00185	3.99076
215	0.00722096	0.0596352	13.9387	7.43617
215	0.00722096	0.0596352	14.1879	7.79101
215	0.00722096	0.0596352	13.3709	7.17215
215	0.00722096	0.0596352	14.2492	7.83194
215	0.00722096	0.0596352	14.1784	7.7944
216	0.00420685	0.0225318	7.51535	4.40491
216	0.00420685	0.0225318	7.49843	4.41529
216	0.00420685	0.0225318	7.51795	4.35794
216	0.00420685	0.0225318	7.48084	4.42075
216	0.00420685	0.0225318	7.53055	4.29975
217	0.00913459	0.030934	11.2456	7.4096
217	0.00913459	0.030934	11.3192	7.25098
217	0.00913459	0.030934	11.2884	7.3323
217	0.00913459	0.030934	11.2256	7.35631
217	0.00913459	0.030934	11.4986	7.46623
218	0.00421518	0.0362587	9.19432	4.87922
218	0.00421518	0.0362587	9.11023	4.6974
218	0.00421518	0.0362587	9.30748	4.84195
218	0.00421518	0.0362587	9.0745	4.69199
218	0.00421518	0.0362587	9.13207	4.76657
219	0.00387815	0.0983957	7.30029	1.3612
219	0.00387815	0.0983957	7.98842	1.63789
219	0.00387815	0.0983957	7.80498	1.62704
219	0.00387815	0.0983957	7.67226	1.47714
219	0.00387815	0.0983957	7.79725	1.58154
220	0.00283695	0.0727534	6.05971	1.02901
220	0.00283695	0.0727534	6.44935	1.23828
220	0.00283695	0.0727534	6.39312	1.23279
220	0.00283695	0.0727534	6.24423	1.19386
220	0.00283695	0.0727534	6.48105	1.26067
221	0.00200953	0.0333672	5.60691	1.75342
221	0.00200953	0.0333672	5.66864	1.84337
221	0.00200953	0.0333672	5.78624	1.91644
221	0.00200953	0.0333672	5.76413	1.9269
221	0.00200953	0.0333672	5.96949	2.12454
222	0.00313905	0.0939408	6.31515	0.89294
222	0.00313905	0.0939408	6.22114	0.934648
222	0.00313905	0.0939408	6.42732	0.96539
222	0.00313905	0.0939408	6.16149	0.884679
222	0.00313905	0.0939408	6.74124	1.09647
223	0.000578456	0.0264927	2.72989	0.149507
223	0.000578456	0.0264927	2.78467	0.0992556
223	0.000578456	0.0264927	2.91148	0.215188
223	0.000578456	0.0264927	2.89968	0.199723
223	0.000578456	0.0264927	2.78737	0.232588
224	0.00312063	0.0243847	7.01003	3.65612
224	0.00312063	0.0243847	6.92243	3.55317
224	0.00312063	0.0243847	7.00833	3.59723
224	0.00312063	0.0243847	6.94306	3.63368
224	0.00312063	0.0243847	6.99011	3.63368
225	0.00634208	0.0847582	12.9434	5.37141
225	0.00634208	0.0847582	13.2064	5.45673
225	0.00634208	0.0847582	13.3031	5.51287
225	0.00634208	0.0847582	13.181	5.34764
225	0.00634208	0.0847582	13.221	5.36646
226	0.00246382	0.04558	6.57511	1.94927
226	0.00246382	0.04558	7.0367	2.33755
226	0.00246382	0.04558	6.93324	2.12605
226	0.00246382	0.04558	6.49957	1.88495
226	0.00246382	0.04558	6.52319	2.06346
227	0.00631409	0.0370646	10.9779	6.52086
227	0.00631409	0.0370646	10.8827	6.37066
227	0.00631409	0.0370646	10.8489	6.40233
227	0.00631409	0.0370646	11.0117	6.4218
227	0.00631409	0.0370646	10.9772	6.3761
228	0.00386787	0.0957872	7.40645	1.50391
228	0.00386787	0.0957872	7.42991	1.41566
228	0.00386787	0.0957872	7.49557	1.43089
228	0.00386787	0.0957872	7.2463	1.3463
228	0.00386787	0.0957872	7.62429	1.42332
229	0.00923513	0.0674078	16.4848	9.38325
229	0.00923513	0.0674078	16.5701	9.32266
229	0.00923513	0.0674078	16.5568	9.57629
229	0.00923513	0.0674078	16.3929	9.24226
229	0.00923513	0.0674078	16.6207	9.59636
230	0.00375146	0.0706842	8.29053	2.40937
230	0.00375146	0.0706842	8.4424	2.47893
230	0.00375146	0.0706842	9.08569	2.9126
230	0.00375146	0.0706842	8.68555	2.59017
230	0.00375146	0.0706842	9.17373	2.85937
231	0.00727208	0.0765175	14.8062	7.2333
231	0.00727208	0.0765175	14.7363	7.37555
231	0.00727208	0.0765175	14.6571	7.22807
231	0.00727208	0.0765175	14.3669	7.03819
231	0.00727208	0.0765175	14.5446	7.12421
232	0.00866002	0.0372015	12.0426	7.65279
232	0.00866002	0.0372015	12.3794	7.97389
232	0.00866002	0.0372015	12.3716	7.88372
232	0.00866002	0.0372015	12.1052	7.69245
232	0.00866002	0.0372015	12.0768	7.68861
233	0.0041079	0.0636631	9.35874	3.4498
233	0.0041079	0.0636631	9.86855	3.78298
233	0.0041079	0.0636631	9.90444	3.89426
233	0.0041079	0.0636631	9.95026	3.93331
